id,username,description,location,created_at,public_metrics,verified,country,region,city
914346737229168641,ThaLutheran500,"XPOSING truth.
Evil XPOSING itself
Retweeting for repeating TRUTH in love 💗 His love 💕 in love ❤️",Plum City ,2017-10-01 04:30:24+00:00,"{'followers_count': 6, 'following_count': 79, 'tweet_count': 455, 'listed_count': 0}",False,United States,Wisconsin,Plum City
149984519,gacruzv,Asset Management |Energy|Economy|Electricity|Grid|Husband|Father|#decarbonization #leanoperations #leadership #renewableenergy #circulareconomy #sustainability,"Aguascalientes, México",2010-05-30 19:11:29+00:00,"{'followers_count': 245, 'following_count': 1064, 'tweet_count': 8816, 'listed_count': 29}",False,,,0
364048311,DeshmaneAkshay,"Independent Journalist | Interests: Investigations, Law, Environment, Policy, Politics, Poetry | Ex: @HuffPostIndia @EconomicTimes @frontline_india & Others",New Delhi,2011-08-29 03:19:54+00:00,"{'followers_count': 4864, 'following_count': 1538, 'tweet_count': 20636, 'listed_count': 72}",False,,,0
364051929,PRettY_EwE_LaDy,Ayigbenii Baa Papa Bi 😍 Miss Yayra herself 👑 Honam sardine ❤️👌👌!!! Akyesaaa! @Samini_Dagaati 😍😍,"Accra, GH",2011-08-29 03:29:56+00:00,"{'followers_count': 2195, 'following_count': 1815, 'tweet_count': 177294, 'listed_count': 7}",False,Ghana,Greater Accra Region,Accra
914355249053233152,CutieEnjoyer,"Trans Lesbian, 20 NSFW Under 18 DNI BLM/ACAB/White settler on indigenous land (Formerly AlexTheCasual/ArtismyEscape) SFW: https://t.co/A7eHQwqr1R",She/Her,2017-10-01 05:04:14+00:00,"{'followers_count': 93, 'following_count': 581, 'tweet_count': 99337, 'listed_count': 0}",False,,,0
914358998698156033,NaidGorle,B tech,Haripuram ,2017-10-01 05:19:08+00:00,"{'followers_count': 571, 'following_count': 4938, 'tweet_count': 253120, 'listed_count': 0}",False,,,0
2975453679,brandonnguyen72,Mitigation paleontological technician. Working on southwestern dinosaur trackways and the Jim Madsen collections.,"Phoenix, AZ",2015-01-12 22:56:30+00:00,"{'followers_count': 240, 'following_count': 244, 'tweet_count': 2052, 'listed_count': 13}",False,United States,Arizona,Phoenix
914378960674463745,sirsha_mukherji,"“Every time your heart is broken, a doorway cracks open to a world full of new beginnings, new opportunities.”","Kalkutta, Indien",2017-10-01 06:38:27+00:00,"{'followers_count': 505, 'following_count': 1254, 'tweet_count': 1878, 'listed_count': 1}",False,,,0
364087458,brillyangie,"Live,let live & just let it be.",Kenya,2011-08-29 05:12:40+00:00,"{'followers_count': 293, 'following_count': 586, 'tweet_count': 1416, 'listed_count': 2}",False,Kenya,,0
914395285199228929,colynz_obn,"Electrical electronics engineer
Network engineer 
#Techs 
#ACTIVIST",Nigeria,2017-10-01 07:43:19+00:00,"{'followers_count': 210, 'following_count': 319, 'tweet_count': 27940, 'listed_count': 0}",False,Nigeria,,0
364113000,manojvani,"ॐ 
हिरण्यगर्भ: समवर्तताग्रे भूतस्य जात: पतिरेक आसीत्।स दाधार पृथिवीं द्यामुतेमां कस्मै देवाय हविषा विधेम॥ |गर्वित भारतीय| RT≠ endorsement",Delhi,2011-08-29 06:37:56+00:00,"{'followers_count': 392, 'following_count': 479, 'tweet_count': 75656, 'listed_count': 19}",False,India,NCT,Delhi
914413904184336384,meNtrfan007,"smallest editor📱Hollywood Lover 📽  {Money hist 💵} {Dark ⏱️ The beginning is the end,and the end is the beginning} {braking bad 🔫} Moonfriend @paddhu_padmaja",1899 Netflix,2017-10-01 08:57:18+00:00,"{'followers_count': 1350, 'following_count': 741, 'tweet_count': 109839, 'listed_count': 2}",False,,,0
914506375308361728,Rajagobal45,..சந்தன காற்று ஜன்னலில் வீசட்டும் சரித்திரம் நாளை நம் சாதனை பேசட்டும்💫..,"Kumbakonam, India",2017-10-01 15:04:45+00:00,"{'followers_count': 347, 'following_count': 795, 'tweet_count': 5374, 'listed_count': 0}",False,India,Tamil Nadu,Kumbakonam
914618219956023296,CPSJS,"Science + communication + creative culture + conservation. I write, mostly. Bigger and better things are on the horizon.",National Capital Region,2017-10-01 22:29:11+00:00,"{'followers_count': 155, 'following_count': 1877, 'tweet_count': 5344, 'listed_count': 0}",False,Philippines,National Capital Region,0
149834443,Akhila_jade,"¢яαfту✂️Pisces🐟ρєввℓєѕ 🎨🖌️ иєє∂ℓєѕ🪡🧵αи∂ ρяєтту тнιиgѕ.

                                 EnginAkyürek,
Food, nature 
🌴🌱🐈🐕🐞🐾🐝🐞🦉🦉", India.🇮🇳 ,2010-05-30 10:24:53+00:00,"{'followers_count': 492, 'following_count': 598, 'tweet_count': 23960, 'listed_count': 1}",False,India,,0
2975120556,alicesmith531,NOT WHITE! || she/her || mask/vax/climate change believer & advocate,j 💛,2015-01-11 17:44:09+00:00,"{'followers_count': 464, 'following_count': 362, 'tweet_count': 25162, 'listed_count': 1}",False,,,0
149820934,KhairAzri,I am ___________ (fill in the blanks),Kuala Lumpur,2010-05-30 09:17:35+00:00,"{'followers_count': 180, 'following_count': 241, 'tweet_count': 33063, 'listed_count': 6}",False,Malaysia,Kuala Lumpur,Kuala Lumpur
364176324,H7Has,"Ex Pro Cricketer,now a Master🇿🇦 Gone Farming in Africa.TechDirector Malawi National Team 🇲🇼 Malawi Hon Consul to Wales. Cymru am byth 🏴󠁧󠁢󠁷󠁬󠁳󠁿",Wales,2011-08-29 10:09:05+00:00,"{'followers_count': 502, 'following_count': 424, 'tweet_count': 2840, 'listed_count': 2}",False,,,0
149791446,suesea2010,"MS in Psychology
#Resistance #SocialJustice 
#VoteBlue #SendtheMigs
#DefendUkraine
💗Music, rainy days, art, reading, friends & love
 #SaveOurDemocracyNow
NoDMs",On a planet with humans,2010-05-30 06:52:12+00:00,"{'followers_count': 6458, 'following_count': 6531, 'tweet_count': 84422, 'listed_count': 3}",False,,,0
2975074083,taylor_schmalz,I spend 90% of my time on this website,"Pennsylvania, USA",2015-01-12 18:37:09+00:00,"{'followers_count': 43, 'following_count': 144, 'tweet_count': 5344, 'listed_count': 0}",False,United States,Pennsylvania,Usa
2975070753,EbbaSjolen,I am your evolution. Refrain Cyphered people!,Outside the cavern,2015-01-12 18:35:00+00:00,"{'followers_count': 1127, 'following_count': 4164, 'tweet_count': 140798, 'listed_count': 49}",False,,,0
914607994398154752,bencryptow,22 | New Zealand | Crypto | NFTs $ADA $ETH  #CNFT,NZ,2017-10-01 21:48:33+00:00,"{'followers_count': 1219, 'following_count': 560, 'tweet_count': 2484, 'listed_count': 3}",False,,,0
914606281062797314,ukdisdad,"I was tweeting about Disney too much on @thehodge so this is my Disney account https://t.co/OvyyVuLNcA (DVC, $DIS, DLPAP and sometimes WDWAP)",United Kingdom,2017-10-01 21:41:44+00:00,"{'followers_count': 395, 'following_count': 601, 'tweet_count': 5145, 'listed_count': 2}",False,United Kingdom,,0
2975221371,KaitlynCeline15,she/her. The Walking Dead 🧟‍♀️ Stranger Things 🦇 Bobs Burgers 🍔 Bridgerton 🇬🇧 Planning to one day move to the Ireland or Scotland,Wonderland,2015-01-12 20:15:09+00:00,"{'followers_count': 378, 'following_count': 2011, 'tweet_count': 35847, 'listed_count': 12}",False,,,0
914515586616569856,ProudMamaWolf,🇺🇲🎗 Family❤️ Sarcasm😛  #AdoptDontShop #WearOrange #TheResistance #BlueWave #ImpeachTrump,We're Not in Kansas Anymore,2017-10-01 15:41:21+00:00,"{'followers_count': 148, 'following_count': 811, 'tweet_count': 7492, 'listed_count': 1}",False,United States,Kansas,Kansas
914523397979287552,Notorious_Ivan,✊🏽 🇲🇽 ✊🏿,"Tokyo-to, Japan",2017-10-01 16:12:23+00:00,"{'followers_count': 275, 'following_count': 1386, 'tweet_count': 40070, 'listed_count': 0}",False,Japan,Tōkyō,Tokyo
2975214515,NYXTnyc,"Hundreds of true stories; one big city. NYXT connects you, inspiring better people & better communities. Watch us on-demand, 24 hours a day. A project of @mnn59","New York, NY",2015-01-12 19:48:29+00:00,"{'followers_count': 2447, 'following_count': 806, 'tweet_count': 15562, 'listed_count': 31}",False,United States,New York,New York
2975209400,DrinkNick_,twitch tv now @elhombre21o,never never land,2015-01-11 18:58:03+00:00,"{'followers_count': 58, 'following_count': 237, 'tweet_count': 232, 'listed_count': 1}",False,,,0
149845386,gdrosser,Pescatarian and like animal/tree/kindness posts the most.,Kaurna Country,2010-05-30 11:18:56+00:00,"{'followers_count': 3072, 'following_count': 3048, 'tweet_count': 24521, 'listed_count': 83}",False,,,0
364157551,IamPrince_n_dy,"Igbo👑

@Chelseafc",Everywhere ,2011-08-29 09:08:19+00:00,"{'followers_count': 3507, 'following_count': 2870, 'tweet_count': 280722, 'listed_count': 25}",False,,,0
914569281882353664,realrinohunter,"""In regard to language, the noble person allows no carelessness, that is all."" Confucius","Potato Land, USA",2017-10-01 19:14:43+00:00,"{'followers_count': 3107, 'following_count': 3935, 'tweet_count': 12071, 'listed_count': 3}",False,Japan,Kochi-ken,Usa
914589261646716928,Onyx21__,⛧ 𝔠𝔥𝔦𝔩𝔡 𝔬𝔣 𝔱𝔥𝔢 𝔫𝔦𝔤𝔥𝔱 ⛧,⚰️,2017-10-01 20:34:06+00:00,"{'followers_count': 208, 'following_count': 419, 'tweet_count': 58420, 'listed_count': 0}",False,,,0
364163982,TrOdudus_,Boldness,nairobi,2011-08-29 09:28:37+00:00,"{'followers_count': 286, 'following_count': 601, 'tweet_count': 12324, 'listed_count': 6}",False,Kenya,Nairobi Province,Nairobi
364171906,AnnanRugby,Voted the No 1 rugby club in the Annan area for the past 55 years! P1-Adult. All welcome. See https://t.co/wbbhtDxCgF for more info. #MonTheAnnan,"Annan, Scotland",2011-08-29 09:54:47+00:00,"{'followers_count': 1680, 'following_count': 200, 'tweet_count': 12199, 'listed_count': 23}",False,United Kingdom,Dumfries and Galloway,Annan
150001370,beto_moralest,"#RedSoxFan. #TGOD. Somos productos de nuestras creencias y decisiones, pero siempre dueños de nuestro destino.",Fenway Park,2010-05-30 20:15:25+00:00,"{'followers_count': 673, 'following_count': 582, 'tweet_count': 23715, 'listed_count': 6}",False,Belgium,Flemish Brabant Province,Park
150009709,Chkharta92,....................,Tbilisi,2010-05-30 20:46:27+00:00,"{'followers_count': 90, 'following_count': 1098, 'tweet_count': 2123, 'listed_count': 4}",False,Georgia,K'alak'i T'bilisi,Tbilisi
150013516,4x4overlander,Director of a Company specialising in equipment for overland vehicles and travellers.,UK,2010-05-30 21:01:02+00:00,"{'followers_count': 301, 'following_count': 250, 'tweet_count': 1511, 'listed_count': 11}",False,,,0
150104543,whosethatgirrl,"Happiness can be found, even in the darkest of times, if one only remembers to turn on the light🕯- Dumbledore @wilmuhrie on IG #ExpressPartner $ wilmuhrieee",☀,2010-05-31 03:00:17+00:00,"{'followers_count': 1233, 'following_count': 786, 'tweet_count': 29372, 'listed_count': 7}",False,,,0
914119310628470784,JAWAHAR91306660,"Don't believe in anyone .  Believe who believe in you .  And.   BELIEVE THAT.  ROMAN EMPIRE .
And I Believe in CARS.Not just cars SUPERCARS.","Bengaluru, India",2017-09-30 13:26:41+00:00,"{'followers_count': 696, 'following_count': 1207, 'tweet_count': 9410, 'listed_count': 1}",False,India,,0
363980707,kaydeyofficial,CEO @creaty_sphere | Digital Marketer 💻 | Burna Boy Pakistan Account,Turn on my notification,2011-08-29 00:51:15+00:00,"{'followers_count': 12363, 'following_count': 7332, 'tweet_count': 124290, 'listed_count': 20}",False,,,0
