id,username,description,location,created_at,public_metrics,verified,country,region,city
851772264,thegettygirl,"Voiceovers, acting, singing, teaching, leading, dog momming, aunting - let's play.","New York, NY",2012-09-28 21:36:57+00:00,"{'followers_count': 1088, 'following_count': 2784, 'tweet_count': 117186, 'listed_count': 46}",False,United States,New York,New York
369482254,IzmerShafiq,Rewind. Replay. Rebound.,"KL. My city, the heart.",2011-09-07 12:47:17+00:00,"{'followers_count': 814, 'following_count': 710, 'tweet_count': 192961, 'listed_count': 38}",False,,,0
851730524,AngeloRamy1,Conservation Biologist,Madagaskar,2012-09-28 20:55:39+00:00,"{'followers_count': 352, 'following_count': 695, 'tweet_count': 1889, 'listed_count': 10}",False,,,0
4664445974,JeremiahHerrman,"music and t-shirt collector..lover of the animal kingdom,avoider of most humans🔥🧐🔥","Coos Bay, OR",2015-12-28 01:14:28+00:00,"{'followers_count': 529, 'following_count': 2877, 'tweet_count': 7325, 'listed_count': 4}",False,United States,Oregon,Coos Bay
294226721,Jimmytwoteas,ED Charge Nurse. Paramedic. House full of kids and dogs and The Current Mrs Edwards.,"Saint Helens, England",2011-05-06 19:13:48+00:00,"{'followers_count': 68, 'following_count': 175, 'tweet_count': 318, 'listed_count': 0}",False,United Kingdom,England,Saint Helens
294226364,VaMachobani,"Jesus Christ is My Lord and Savior, |I love to Serve and I am a Die Hard Liverpool Supporter| Founding Member of Citizens Coalition For Change| We Move!!",Mbare Harare Zimbabwe,2011-05-06 19:12:54+00:00,"{'followers_count': 6006, 'following_count': 6208, 'tweet_count': 52255, 'listed_count': 12}",False,Zimbabwe,,0
449328654,elessar42,Being the adventures of an Alaska-born nerd with a love of film & too much free time. I write about movies and the X-Files. I really like bears. She/Her 🏳️‍⚧️,"Connecticut, USA",2011-12-29 00:42:53+00:00,"{'followers_count': 865, 'following_count': 1226, 'tweet_count': 45990, 'listed_count': 12}",False,United States,Connecticut,Usa
4825760830,sun_kissin,"🌻 29 | she/her | bi | 💕 @ChippyShark 💕 Chaotic silly, digital creative, greyhound + reptile mum, gaymer & multifandom rambler. ✨ not normal about anything ✌️","Perth, Scotland",2016-01-18 23:15:58+00:00,"{'followers_count': 1175, 'following_count': 1140, 'tweet_count': 134973, 'listed_count': 22}",False,Australia,Western Australia,Perth
718786957,danktowncowboy,"it seems you’ve wandered into Narnia, and found Aslan",The Funny Pages ,2012-07-26 21:18:53+00:00,"{'followers_count': 872, 'following_count': 811, 'tweet_count': 38898, 'listed_count': 2}",False,,,0
851464878,RobsRamblins,Babyboomer-Vietnam War Era Citizen/Taxpayer-voice of a generation-AZ born. Broncos fan. Used to follow MLB. Liberal bent. Welcome to my world.,"Phoenix, AZ",2012-09-28 17:48:02+00:00,"{'followers_count': 1188, 'following_count': 1092, 'tweet_count': 172417, 'listed_count': 57}",False,United States,Arizona,Phoenix
