id,username,description,location,created_at,public_metrics,verified,country,region,city
199300437,SineMairi,"recovering educator, wanderer, Gaidheal, painter, gamer, writer, tarot reader and tasseomancer","Nova Scotia, Canada",2010-10-06 14:36:08+00:00,"{'followers_count': 230, 'following_count': 432, 'tweet_count': 2417, 'listed_count': 3}",False,Canada,Nova Scotia,Nova
331632131,williams_pam,Capturing moments in time is a passion Sharing those moments is pure joy! #SharePamsArt #AYearForArt #BuyIntoArt #ArtMatters  #art #photography #TheArtDistrict,"Plant City, FL",2011-07-08 13:41:41+00:00,"{'followers_count': 7335, 'following_count': 4168, 'tweet_count': 35702, 'listed_count': 102}",False,United States,Florida,Plant City
331722301,LeVan45789,HAPPY,California,2011-07-08 16:33:00+00:00,"{'followers_count': 126, 'following_count': 1208, 'tweet_count': 13739, 'listed_count': 0}",False,United States,California,California
199240232,AllTheDisasters,"Brexit, Covid, & Climate Change. All the disasters. Rage, rage against the lying of the Right. (I mute for misinformation, rudeness and lunacy.)","South East, England",2010-10-06 11:20:54+00:00,"{'followers_count': 3513, 'following_count': 3487, 'tweet_count': 102584, 'listed_count': 15}",False,United Kingdom,England,England
331842122,JenniferReeve1,My views are my own,England,2011-07-08 20:10:41+00:00,"{'followers_count': 67, 'following_count': 405, 'tweet_count': 413, 'listed_count': 0}",False,United Kingdom,England,England
331890217,bobbyrob1974,🎭MULTI AWARD WINNING ACTOR🏆 |Voiceover Artist | Writer | Presenter🎙️ Subscribe to Bobster's Podblast YouTube Channel 🎙️https://t.co/JoCDA5XbyD,"Scotland, United Kingdom",2011-07-08 21:50:41+00:00,"{'followers_count': 7399, 'following_count': 6463, 'tweet_count': 52237, 'listed_count': 61}",True,United Kingdom,Ontario,Scotland
331926598,CountMatthula,The doer alone learneth - F.W. Nietzsche,"West Virginia, USA",2011-07-08 23:11:35+00:00,"{'followers_count': 124, 'following_count': 238, 'tweet_count': 7807, 'listed_count': 11}",False,United States,Virginia,Virginia
198918765,Ellinadear,#ContentCreator || #Writer/#Blogger ||#kdramaaddict ||❤ #jichangwook #ParkBoGum #YooTeo 🐢 || 💛#BIGBANG || 💙#WINNER || #Laycon🐺 ||#CFC,Anywhere,2010-10-05 15:42:49+00:00,"{'followers_count': 5562, 'following_count': 747, 'tweet_count': 366252, 'listed_count': 27}",False,,,0
331377553,ASky1113,”we all shine on 🎶 like the moon and the stars and the sun 🎵” - Lennon |#FBR #ProtectOurCare #Climate #OneVoice1 #BLM #DemVoice1 🌊🌊. #Z23 |🚫DM’s.,California,2011-07-08 02:36:57+00:00,"{'followers_count': 12043, 'following_count': 12093, 'tweet_count': 44766, 'listed_count': 5}",False,United States,California,California
197555319,Ritesh_Here,Bio Not Found.,India,2010-10-01 20:30:34+00:00,"{'followers_count': 380, 'following_count': 2649, 'tweet_count': 91491, 'listed_count': 12}",False,India,,0
