id,username,description,location,created_at,public_metrics,verified,country,region,city
1329599881930018816,ZasuPitts3,"Cheese, for lack of a better word, is good. Cheese is right. Cheese works. Cheese clarifies, cuts through, and captures the essence of the evolutionary parody.",HOO-STUN,2020-11-20 01:38:40+00:00,"{'followers_count': 283, 'following_count': 41, 'tweet_count': 13491, 'listed_count': 0}",False,,,0
1467264324,dos_jordina,Catholique🇫🇷 De Droite🇫🇷🇧🇷💙🤍❤️,Paris,2013-05-29 13:31:57+00:00,"{'followers_count': 5362, 'following_count': 5198, 'tweet_count': 162528, 'listed_count': 168}",False,France,Paris,Paris
1329566582301921280,SuccessAfrika,We are a Pan African media house focused on changing the African narrative by telling positive stories about Africa.,"Nairobi, Kenya",2020-11-19 23:26:32+00:00,"{'followers_count': 505, 'following_count': 300, 'tweet_count': 3479, 'listed_count': 2}",False,Kenya,Nairobi Province,Nairobi
31935840,LeksDogg,"Umntwana wasoYengweni. Shuni weThug. I create algorithms. 
Anginayo imali, I don't have money, akena tšhelete. I'm broke. 
#KasiCorner #TeamOneMissedCall",Africa,2009-04-16 16:11:30+00:00,"{'followers_count': 2625, 'following_count': 1881, 'tweet_count': 159561, 'listed_count': 18}",False,,,0
31922300,lilcarmie311,IG: lilcarmie311,"Asheville, NC",2009-04-16 15:57:34+00:00,"{'followers_count': 194, 'following_count': 556, 'tweet_count': 8187, 'listed_count': 23}",False,United States,North Carolina,Asheville
31916374,KitSmart,"author,webmaster,freelance writer/artist,educator","Highland Lakes,Vernon NJ",2009-04-16 15:51:44+00:00,"{'followers_count': 207, 'following_count': 607, 'tweet_count': 21405, 'listed_count': 14}",False,United States,New Jersey,Highland Lakes
1467171834,URBANTIAN,"URBANTIAN™ is featuring the best entertainment & travel news. 
👉 Tag tweets with @urbantian to be featured.
#urbantian #follow https://t.co/ufwq96a1nW",United States,2013-05-29 12:48:56+00:00,"{'followers_count': 10067, 'following_count': 1665, 'tweet_count': 187997, 'listed_count': 61}",False,United States,,0
1329637544498225154,TheBullishTradR,Day TradR | Options | Crypto | NFTs | Fitness Is Life,"Florida, USA",2020-11-20 04:08:07+00:00,"{'followers_count': 30746, 'following_count': 1663, 'tweet_count': 13408, 'listed_count': 93}",False,United States,Florida,Florida
31908777,Mize28,"#'s 10, 17, 28. Golden Bear, OU Bobcat. Buckeye. RDP President. Bats right, throws right.",Cbus,2009-04-16 15:44:45+00:00,"{'followers_count': 138, 'following_count': 561, 'tweet_count': 261, 'listed_count': 4}",False,,,0
1329650201796042754,Kausheya,"सनातनी, भारतीय।",India ,2020-11-20 04:58:19+00:00,"{'followers_count': 26, 'following_count': 303, 'tweet_count': 38430, 'listed_count': 0}",False,India,,0
31904265,CNNFrancePR,"Compte officiel du service presse de @CNNi en France. Retrouvez-nous sur Free, Bouygues Telecom, Orange, SFR , Molotov, Naxoo et bientôt sur Amazon Prime Video.","Paris, France",2009-04-16 15:40:23+00:00,"{'followers_count': 36098, 'following_count': 6264, 'tweet_count': 105523, 'listed_count': 659}",True,France,Paris,Paris
32094461,Jossums,"Storyteller. Features, books, content. Conservation, tribes, nature. https://t.co/6oPMnMJNoP. https://t.co/GTKCTGEoej",Bristol,2009-04-16 18:56:18+00:00,"{'followers_count': 159, 'following_count': 316, 'tweet_count': 108, 'listed_count': 4}",False,United Kingdom,Bristol,Bristol
1468163923,paulhodgson68,love PAFC-Harness racing-warm weather owns Horseshoe farm the place to spell your horse likes MUFC & Detroit lions,"Darraweit Guim, Victoria Aust",2013-05-29 20:05:38+00:00,"{'followers_count': 1080, 'following_count': 4993, 'tweet_count': 3650, 'listed_count': 5}",False,,,0
