id,username,description,location,created_at,public_metrics,verified,country,region,city
52322559,fabrashiap,Global news manager @AP,"London, England",2009-06-30 06:12:54+00:00,"{'followers_count': 2098, 'following_count': 1528, 'tweet_count': 3457, 'listed_count': 70}",True,United Kingdom,England,London
477254432,mumu_illustratr,I sing in d shower n I draw bt nt at d same tym.(COMMISSIONS CLOSED),Nigeria,2012-01-29 00:38:34+00:00,"{'followers_count': 3216, 'following_count': 882, 'tweet_count': 73543, 'listed_count': 54}",False,Nigeria,,0
52329834,AnaNuthan,"ಕನ್ನಡ-ಕನ್ನಡಿಗ-ಕರ್ನಾಟಕ | Kannada Nationalist | Always Stands with Persecuted | Likes/RT's are not Endorsement | Egalitarian | BE,MBA & MPH | Super Computing",ಕನ್ನಡದೇಶ,2009-06-30 06:58:01+00:00,"{'followers_count': 6858, 'following_count': 1514, 'tweet_count': 80984, 'listed_count': 33}",False,,,0
52334132,narayananbala,"DG (North-East) https://t.co/ZSLCGVBeZD @BOC_MIB Alumnus @TERISchool @yaleforestry @TheLBJSchool

Tweets personal - #delhi #books #painting #architecture #cats",delhi,2009-06-30 07:25:43+00:00,"{'followers_count': 474, 'following_count': 249, 'tweet_count': 3879, 'listed_count': 12}",False,India,NCT,Delhi
1197534856806326275,bbaaylie,goth girl shit I’m a real hot topic | ♋️,she/her,2019-11-21 15:19:20+00:00,"{'followers_count': 174, 'following_count': 278, 'tweet_count': 15132, 'listed_count': 0}",False,,,0
52333176,ahaasz,"tech, cynicism,  investments, and various forms of time wastage. RT is not endorsement.",around,2009-06-30 07:19:26+00:00,"{'followers_count': 88, 'following_count': 1310, 'tweet_count': 4826, 'listed_count': 16}",False,,,0
1197556265314127872,leia007_gls,Coco le haricot,Francia,2019-11-21 16:44:59+00:00,"{'followers_count': 20, 'following_count': 161, 'tweet_count': 3291, 'listed_count': 0}",False,,,0
2204503315,gourav66638,"Sadhguru 🙏 🙏,
Save Soil Movement,
Concious Planet","Ayodhya, Bharat ",2013-11-20 08:11:33+00:00,"{'followers_count': 1544, 'following_count': 1563, 'tweet_count': 16117, 'listed_count': 7}",False,,,0
2204460864,NashriqqqAziman,Diehard @allblacks and @nz7s fan.,KL ,2013-11-20 07:35:52+00:00,"{'followers_count': 176, 'following_count': 0, 'tweet_count': 14151, 'listed_count': 4}",False,,,0
52330531,shottablocka,i roll so low but i get so high i dont need new friends till some old ones die-Styles p.,"Newark, NJ",2009-06-30 07:02:43+00:00,"{'followers_count': 495, 'following_count': 2604, 'tweet_count': 40940, 'listed_count': 7}",False,United States,New Jersey,Newark
52223646,rs1334,Music is the only thing left worth living for.,the man cave / WA State ,2009-06-29 23:09:53+00:00,"{'followers_count': 1765, 'following_count': 2607, 'tweet_count': 99520, 'listed_count': 60}",False,,,0
477078600,tracypac,Happily married with a shit ton of grown ass kids. GenX AF #PhysicianAssistant I have a goal. I have a plan. I will be relentless!,"San Diego, CA",2012-01-28 20:23:21+00:00,"{'followers_count': 6814, 'following_count': 5873, 'tweet_count': 54161, 'listed_count': 0}",False,United States,California,San Diego
1198931597980053505,silver_africa,"Welcome to Silver Africa Tours and Safaris, your special gateway to Africa like you've never seen before.",Nairobi,2019-11-25 11:50:58+00:00,"{'followers_count': 1494, 'following_count': 4231, 'tweet_count': 391, 'listed_count': 0}",False,Kenya,Nairobi Province,Nairobi
1198822055082446848,im_ashbee,I'm just here to fangirl & have a good time.,"Fremont, MI",2019-11-25 04:34:00+00:00,"{'followers_count': 241, 'following_count': 557, 'tweet_count': 4558, 'listed_count': 0}",False,United States,California,Fremont
1198886169779593218,dancerswhirl,"birds take flight! ... okay, okay, I’m kidding- right? but then they might... when she walks in.",★ any pronouns / 23,2019-11-25 08:48:38+00:00,"{'followers_count': 346, 'following_count': 402, 'tweet_count': 16854, 'listed_count': 3}",False,,,0
2201716950,EdPerlberg,"I represent experiences in broadcast media, architecture, and VFX and technology development. I now leverage all of that to create compelling elearning content.","San Francisco, CA",2013-11-18 17:59:03+00:00,"{'followers_count': 663, 'following_count': 188, 'tweet_count': 233, 'listed_count': 14}",False,United States,California,San Francisco
1198936529919303681,83asTTPZjf7xnbb,フランス料理人です。料理などについて書きます。,京都,2019-11-25 12:09:10+00:00,"{'followers_count': 1081, 'following_count': 3106, 'tweet_count': 208237, 'listed_count': 14}",False,,,0
2203426855,WestcoasterGenX,"Go ahead, underestimate me. #californiaproud #genX
☕ & 🎶 junkie  #VoteBECAUSEyourLifeDependsOnIt #FucktheRepugs #FuckCult45",where I need to be,2013-11-19 17:00:36+00:00,"{'followers_count': 5527, 'following_count': 6095, 'tweet_count': 167241, 'listed_count': 0}",False,,,0
2201637733,avidian01,General Partner/ President of Avidian Wealth Solutions.,"Houston, TX",2013-11-18 17:04:28+00:00,"{'followers_count': 292, 'following_count': 1987, 'tweet_count': 12943, 'listed_count': 11}",False,United States,Texas,Houston
477946307,Jaegga,NFT Collector/Holder of @ATSNFT @FarmacyFantoms @SupremeKongNFT @apocalypticapes @FunApes_NFT @AngryPitbullCLB @LazyApeYC @ArabianCamels #ApeSpaces,Germany 🇩🇪,2012-01-29 18:53:24+00:00,"{'followers_count': 2210, 'following_count': 2722, 'tweet_count': 8503, 'listed_count': 33}",False,Germany,,0
2201594632,chuimlambuzi,"sip don't gulp
if its a KTM gimme gimme",Great Rift Valley Kenya,2013-11-30 10:34:42+00:00,"{'followers_count': 10400, 'following_count': 176, 'tweet_count': 54581, 'listed_count': 12}",False,Kenya,,0
477959896,jwild_27,"i work at bentley , live with my 3 kids. big liverpool fan",crewe,2012-01-29 19:09:59+00:00,"{'followers_count': 203, 'following_count': 945, 'tweet_count': 905, 'listed_count': 0}",False,United Kingdom,Cheshire East,Crewe
1198973361080209409,OnlineE43757142,"Now I have completed my Masters 👷🏻‍♀️. I am working on Crypto, NFT and Freelancing💸. Follow me & Connect with Me 💖💯",Pakistan,2019-11-25 14:35:18+00:00,"{'followers_count': 225, 'following_count': 519, 'tweet_count': 4553, 'listed_count': 3}",False,Pakistan,,0
