id,username,description,location,created_at,public_metrics,verified,country,region,city
4283291543,Hiring_Near1,"Find jobs on JobsNearMe, the job search app built to help you every step of the way. Get free access to millions of job postings,",United States,2015-11-26 08:08:38+00:00,"{'followers_count': 190, 'following_count': 22, 'tweet_count': 218927, 'listed_count': 0}",False,United States,,0
939613360366149632,Dadiamondofdean,"A unqiue, shameless and free-spirited gay soul with an open-mind and an open heart",United States,2017-12-09 21:50:57+00:00,"{'followers_count': 339, 'following_count': 442, 'tweet_count': 17133, 'listed_count': 2}",False,United States,,0
939653638045048834,grape_shifter,NSFW artist • 18+ • Any/Pro/Noun,🇨🇦,2017-12-10 00:31:00+00:00,"{'followers_count': 10781, 'following_count': 2473, 'tweet_count': 26496, 'listed_count': 72}",False,,,0
207741450,AlaskanNovelist,Father~Award winning Mysteries/Ret/Vet/Dvrsty/CG Aux~Boater~BA/grad study Chem~ UI~DEOMI (DRRI) grad~NFPW~PNWA~SinC~RParker/Trek~NCIS~Castle~AL7BG,Eagle River Alaska,2010-10-25 23:21:26+00:00,"{'followers_count': 33333, 'following_count': 34502, 'tweet_count': 132220, 'listed_count': 687}",False,United States,Alaska,Eagle River
297024066,Earthwormal,"Supporter of  Free Speech , Democracy and animal welfare. A like or retweet is not an endorsement , dissemination or promotion in any form ...do your  research",Global traveller,2011-05-11 20:05:42+00:00,"{'followers_count': 718, 'following_count': 3810, 'tweet_count': 72572, 'listed_count': 16}",False,,,0
26581336,JoshatNRDC,"@NRDC National Media Director. Clean Energy, Critters, Sustainability--you name it; I'm on it. Tweets are my own; not official-like.","St Louis, MO // Chicago",2009-03-25 20:20:48+00:00,"{'followers_count': 3864, 'following_count': 3513, 'tweet_count': 37992, 'listed_count': 246}",False,United States,Illinois,Chicago
750513441580867584,VeronicaMitch1,"East Coast freelance writer and outdoors lover living in San Diego by way of Vail. Columnist @sdut, & #Caregiver. Aging, #Cannabis, Caregiving, & #Resilience","San Diego, CA",2016-07-06 02:15:23+00:00,"{'followers_count': 1484, 'following_count': 4345, 'tweet_count': 27550, 'listed_count': 16}",False,United States,California,San Diego
1336327855806902275,Abigail43039658,"Sinner saved by Grace.Jesus is King.AmericaFirst.Abortion is murder.Pro-Israel.Pro-law & Order.Pure blood.A normal woman who escaped socialism,so save the crap.","Chicago, IL",2020-12-08 15:12:58+00:00,"{'followers_count': 771, 'following_count': 1417, 'tweet_count': 63403, 'listed_count': 0}",False,United States,Illinois,Chicago
824855180495577088,mel_moneybags,✨#Resistance warrior and hard working girl and creator of my own destiny! Amazing things can happen when we believe 💖💫,The Universe,2017-01-27 05:42:54+00:00,"{'followers_count': 1146, 'following_count': 1117, 'tweet_count': 55406, 'listed_count': 6}",False,,,0
843056155601510401,jenn_summers01,"The world is 🌎, covid & climate change are real. Mom X3 passionate about protecting our most vulnerable & politics #SmBizOwner #WritingCommunity #Etsy",Treaty 6,2017-03-18 11:07:05+00:00,"{'followers_count': 2364, 'following_count': 1665, 'tweet_count': 28716, 'listed_count': 13}",False,,,0
227679767,TourismPlan,"International consultant on tourism product conceptualisation, Strategic Tourism Master Planning, project feasibility assessment and tourism-driven development.","Johannesburg, South Africa",2010-12-17 14:10:55+00:00,"{'followers_count': 15596, 'following_count': 16041, 'tweet_count': 195252, 'listed_count': 829}",False,South Africa,Gauteng,Johannesburg
864636075309924353,GiGiPersists,"I love travel, sewing, knitting, reading. Type1 diabetic. Wife, Mom, GiGi.  #VOTE","Pennsylvania, USA",2017-05-17 00:17:59+00:00,"{'followers_count': 3239, 'following_count': 3806, 'tweet_count': 281643, 'listed_count': 3}",False,United States,Pennsylvania,Usa
227519710,jcniala,📚 🪴 ‘Portal: 1918 Allotment’ book out @blackwelloxford Exhibition @TheMERL Represented by @PortyLiterary ‘quiet writer’ in the age of hyperbole.,Looking up at the moon & stars,2010-12-17 01:44:30+00:00,"{'followers_count': 2542, 'following_count': 2525, 'tweet_count': 15775, 'listed_count': 29}",False,,,0
799904769850609665,timothyswarbri3,male,"Massapequa Park, NY",2016-11-19 09:18:53+00:00,"{'followers_count': 73, 'following_count': 253, 'tweet_count': 11039, 'listed_count': 1}",False,United States,New York,Massapequa Park
749716594360672257,TVMusicNetwork,"Television, Music, Movies, Interviews, Reality Shows, Soap Operas, TVMusic Network Podcast on iTunes, Google Play, Apple, iHeart - https://t.co/fV3gVi5WFk","Los Angeles, CA",2016-07-03 21:28:59+00:00,"{'followers_count': 1340, 'following_count': 1698, 'tweet_count': 10569, 'listed_count': 13}",False,United States,California,Los Angeles
749732213051289600,SHIELDAgent56,"Superhero fan, Whovian, and an officially recognized Pokémon Master.",SHIELD Helicarrier,2016-07-03 22:31:03+00:00,"{'followers_count': 619, 'following_count': 646, 'tweet_count': 15634, 'listed_count': 1}",False,,,0
749732882311151616,Popeye7683,Op.Dr.Metin Temel,"Hatay, Türkiye",2016-07-03 22:33:43+00:00,"{'followers_count': 41, 'following_count': 107, 'tweet_count': 502, 'listed_count': 0}",False,Turkey,Hatay,0
4295333716,thirstyworks,"Brexit🇬🇧 = Essalida🇪🇸
Still Paying The EU
I may not ❤ or Retweet, or Quote, but guarantee, I read your Tweet👀😂🤪🙃😬🤮😡🙈",Cambs UK and Almería البديل,2015-11-27 10:32:30+00:00,"{'followers_count': 536, 'following_count': 470, 'tweet_count': 148504, 'listed_count': 7}",False,Germany,Mecklenburg-Vorpommern,Cambs
4294577954,UpToTASK,Comic Book Creator of: | Leaders of the Free World | Afro Punks | Sundown Town | The Audacity | Cohost of @supersuitshow |AVI by @DemarcoDraws(R.I.P.)| W U T .,In My Mastadon,2015-11-19 22:52:40+00:00,"{'followers_count': 17290, 'following_count': 1670, 'tweet_count': 105840, 'listed_count': 124}",False,,,0
181207888,MarketsSunshine,"MOS is known for Luxury personalized gifts. Designed & made by 
Artisan Marsha Jaramillo Get Exclusive Deals here:  https://t.co/JpJ8rl56w9",Florida,2010-08-21 15:49:16+00:00,"{'followers_count': 704, 'following_count': 1316, 'tweet_count': 39653, 'listed_count': 90}",False,United States,Florida,Florida
4294274713,daizyfashions,Online shopping store in Kenya and Tanzania✦  For Fashion Deals . We deliver at your doorstep. Check us now: https://t.co/Tbme581aRI +254701030204/ +255766601456,"Kisumu, Kenya",2015-11-19 22:05:50+00:00,"{'followers_count': 631, 'following_count': 255, 'tweet_count': 101327, 'listed_count': 2}",False,Kenya,Kisumu,Kisumu
939110984001769472,colburn_hayley,"Shattered mum of 3 who lives for her family, Jam doughnuts are my guilty pleasure","Birmingham, England",2017-12-08 12:34:41+00:00,"{'followers_count': 279, 'following_count': 4438, 'tweet_count': 31745, 'listed_count': 4}",False,United Kingdom,Birmingham,Birmingham
1317886695707009024,RockyResistor,Democracy is at stake. We all must do our part. Woman Marine Veteran. Okie born. Animals rule /BLM! Dr. Rachel Maddow fan. 🌈 Be kind...mama said.,Left Coast,2020-10-18 17:55:34+00:00,"{'followers_count': 5389, 'following_count': 5920, 'tweet_count': 94764, 'listed_count': 9}",False,,,0
799976882808623104,SavvySkeptic,"Science loving misanthrope. Socialist leaning, religious hating, ever evolving skeptic. Indigenous ally. Animal rights. When are we all going to eat the rich?!",Earth ,2016-11-19 14:05:26+00:00,"{'followers_count': 467, 'following_count': 1080, 'tweet_count': 12846, 'listed_count': 9}",False,,,0
864523488836677634,Bravarr_Kaioza,A kind and powerful luox from a planet called Reokuzaeos in another dimension. Shifter. Happily taken ❤,"Clearwater, FL",2017-05-16 16:50:36+00:00,"{'followers_count': 222, 'following_count': 668, 'tweet_count': 10456, 'listed_count': 0}",False,United States,Florida,Clearwater
749859763781980160,kainoa93,Zahra•Emiko💘💘 Brandi O. 💍💘 KEEP HAWAII LANDS HAWAIIAN,"Hawaii, USA",2016-07-04 06:57:54+00:00,"{'followers_count': 36, 'following_count': 377, 'tweet_count': 3600, 'listed_count': 1}",False,United States,Hawaii,Usa
162531263,MarkBkrOhio,"BA Univ of Akron, Fin Acct/Statistics PSU, Pol Moderate, Advocate for the disabled, Volunteer. #2A #PatriotSon, Business Owner, #SAR #Yale", Ohio,2010-07-03 23:41:50+00:00,"{'followers_count': 2838, 'following_count': 3303, 'tweet_count': 27164, 'listed_count': 12}",False,United States,Ohio,Ohio
181169530,HortusLudi,"Thoughts & ideas about growing spaces past, present & future;no longer on the South Downs, now in more northerly climes;the environment is still political", Working in the garden ,2010-08-21 13:41:16+00:00,"{'followers_count': 768, 'following_count': 1302, 'tweet_count': 28877, 'listed_count': 75}",False,,,0
4289506068,KijanaMathongo,"So,you are here?",Wavy,2015-11-19 12:03:05+00:00,"{'followers_count': 2730, 'following_count': 1136, 'tweet_count': 11576, 'listed_count': 8}",False,,,0
939200322643398657,EntrepreneurFg,"All about protecting animals, nature, health and improving existing conditions. Against abuse of power in any form. Sometimes provoking 🙈🙉🙊.
Support 🇺🇦🌱",Germany & Italy/Sicily ,2017-12-08 18:29:41+00:00,"{'followers_count': 2162, 'following_count': 1554, 'tweet_count': 19148, 'listed_count': 12}",False,Germany,Texas,Italy
253338747,GAMcKnight,"Another cis white guy (he/him) on twitter. Irish person in England, fully fledged RN, alleged comic maker/prose writer, fan of social justice, anti-fash.","Amersham, South East",2011-02-17 01:34:17+00:00,"{'followers_count': 342, 'following_count': 420, 'tweet_count': 55199, 'listed_count': 3}",False,United Kingdom,Buckinghamshire,Amersham
824751437859192834,DavidInfinity17,defensor de los animales y siempre mirando hacia el futuro. Viva FERRARI! animal advocate and always looking to the future.,"Rosario, Argentina",2017-01-26 22:50:40+00:00,"{'followers_count': 821, 'following_count': 3832, 'tweet_count': 122631, 'listed_count': 5}",False,Argentina,Provincia de Santa Fe,Rosario
29523359,x_VintageBesos,hi. did you go outside today? #engineer #ActuallyAutistic #AuDHD 🏳️‍🌈♋️🖖🏼,The Stars,2009-04-07 19:37:48+00:00,"{'followers_count': 3244, 'following_count': 3153, 'tweet_count': 626352, 'listed_count': 37}",False,,,0
296821110,varunyadav98,Impeccable,"Raipur, India",2011-05-11 13:18:22+00:00,"{'followers_count': 13, 'following_count': 201, 'tweet_count': 213, 'listed_count': 0}",False,India,State of Chhattisgarh,Raipur
227694063,debbiejay35,"Birder,Passionate about Wildlife & Conservation,Wildlife Photographer,  Mindfullness Practioner 'AIM TO INSPIRE, THE ONLY WAY IS ETHICS! '","Ely, Cambs",2010-12-17 15:00:58+00:00,"{'followers_count': 1019, 'following_count': 880, 'tweet_count': 36638, 'listed_count': 45}",False,United Kingdom,Cambridgeshire,Ely
193023439,kmanderfield,"Chief Marketing Officer @clevemetroparks; love the #outdoors, live music, basketball, traveling and animals, especially #cats. #FutureForWildlife #FindYourPath","Cleveland, OH",2010-09-20 19:44:35+00:00,"{'followers_count': 1468, 'following_count': 731, 'tweet_count': 2541, 'listed_count': 30}",False,United States,Ohio,Cleveland
940110368088604675,Slickster0353,retired union president. political science grad basketball coach husband father grandpa. defender of the constitution. poker player. classical music❤️ MLB dad,Great pacific NW. usa ,2017-12-11 06:45:52+00:00,"{'followers_count': 3584, 'following_count': 3341, 'tweet_count': 66696, 'listed_count': 0}",False,,,0
297428826,FirstNightArt,Artist•Writer•Actress — •Art•Books•Theatre•Disability•History•Politics• http://t.co/7SmrgqjJIc http://t.co/Uz1fbnFJK9 http://t.co/YzRaHZMkEY NO DMs!,Isle of Wight,2011-05-12 14:08:40+00:00,"{'followers_count': 8671, 'following_count': 7347, 'tweet_count': 513375, 'listed_count': 3520}",False,,,0
