id,username,description,location,created_at,public_metrics,verified,country,region,city
3973996169,Annepa10,author novels & blogs  -  international animal conservancy,"Cuenca, Ecuador",2015-10-16 18:49:57+00:00,"{'followers_count': 60, 'following_count': 98, 'tweet_count': 433, 'listed_count': 0}",False,Ecuador,Cuenca,Cuenca
283005019,TheAnkitG,"@LFC @RahulGandhi @imro45 @mipaltan. 
#YNWA",Union of India,2011-04-16 11:18:33+00:00,"{'followers_count': 2746, 'following_count': 4976, 'tweet_count': 66627, 'listed_count': 25}",False,India,Maine,Union
532336439,Fzixfran6,"Lorem ipsum dolor sit amen Igbo I.T SUPPORT from OBOSI. Supports MUFC. ORORO pikin. I have gotten my PVC, have you? JUNE 12. Peter Gregory Obi fan for a living.","Abuja, Nigeria",2012-03-21 15:58:39+00:00,"{'followers_count': 690, 'following_count': 943, 'tweet_count': 28822, 'listed_count': 2}",False,Nigeria,Federal Capital Territory,Abuja
1266922261,WhatsonSW,"What’s On Southwest is a well established regional media company formed in 1996. Publishing  high quality regional media, plus 24/7/365 online!","The English Riviera, Southwest",2013-03-14 12:07:41+00:00,"{'followers_count': 2824, 'following_count': 2681, 'tweet_count': 100428, 'listed_count': 26}",False,Italy,Province of Parma,Riviera
309243917,Ramma_____,Underperforming Human - What would Jan Molby do? Satire enthusiast,"North East, England",2011-06-01 19:35:37+00:00,"{'followers_count': 4277, 'following_count': 846, 'tweet_count': 113033, 'listed_count': 62}",False,United Kingdom,England,North East
3192513223,AnitaAnimalkin,"Hello ! I'm an animal loving, environmentally aware Brit who loves to write and lives in the US with a bunch of husky mix dogs, 2 cats.& visiting raccoons.",The woods Middle of nowhere US,2015-05-11 19:41:19+00:00,"{'followers_count': 4581, 'following_count': 5102, 'tweet_count': 155950, 'listed_count': 245}",False,France,Val d'Oise,Us
924432438138466304,VanessaGillieo,"Royally Obsessed. Love dogs, especially Border 
Collies & Nova Scotia Duck Tolling Retrievers.Proud Canadian 🇨🇦against Bullying❤The Royal Family. 
🐝kind🌻","Nova Scotia, Canada",2017-10-29 00:27:23+00:00,"{'followers_count': 2652, 'following_count': 4979, 'tweet_count': 75771, 'listed_count': 10}",False,Canada,Nova Scotia,Nova
66605451,ThePatClifton,"Co-founder, Gnarly Hussle & Foolish Club. Tourney director/7s commish, CRC/NCR. ED, Missouri Youth Rugby. Director of Rugby, KCRFC.","Kansas City, MO",2009-08-18 05:24:41+00:00,"{'followers_count': 3324, 'following_count': 1608, 'tweet_count': 8706, 'listed_count': 44}",False,United States,Kansas,Kansas City
3078582210,DiGchat,"Human voice of bunny Poirot in memory or Marlowe, Mr H and Nosey. Animals need their voice heard to protect them and educate others. All views are my own.",United Kingdom,2015-03-14 00:04:07+00:00,"{'followers_count': 339, 'following_count': 725, 'tweet_count': 18271, 'listed_count': 2}",False,United Kingdom,,0
918917200563630081,perfectdomain1,Find your perfect domain.,Las Vegas / Europe / Metaverse,2017-10-13 19:11:48+00:00,"{'followers_count': 1681, 'following_count': 2619, 'tweet_count': 846103, 'listed_count': 13}",False,,,0
1552223581324554241,Daphne091817Ho,Crateur de contenu crypto sur YouTube et TikTok L'objectif ultime : Crer une relle communaut ! Aucun conseil en investissement - DYOR,"London, England",2022-07-27 09:25:40+00:00,"{'followers_count': 159, 'following_count': 545, 'tweet_count': 118, 'listed_count': 0}",False,United Kingdom,England,London
1153406218628751360,MtlARN,"The largest no-kill, non-profit cat shelter in Montreal, Quebec, Canada, since 1994 🐈‍⬛ 100% volunteer run 🐱🐾",Montreal,2019-07-22 20:47:26+00:00,"{'followers_count': 6871, 'following_count': 2957, 'tweet_count': 17974, 'listed_count': 38}",False,Canada,Quebec,Montreal
1556866883319635969,IyKyK_7717,crypto.sapiens,日本,2022-08-09 04:56:11+00:00,"{'followers_count': 166, 'following_count': 498, 'tweet_count': 144, 'listed_count': 0}",False,,,0
3805287623,BattleSphaira,Meme-ecologist,Meme-Sphere,2015-09-28 16:05:18+00:00,"{'followers_count': 231, 'following_count': 2126, 'tweet_count': 16131, 'listed_count': 1}",False,,,0
946942813991616513,Lizmont007,"Advocate for animals, nature & free speech. Hates: our overpopulated world, ecocidal migration, greedy developers & animal cruelty.
Likes: music & quiet places",Melbourne,2017-12-30 03:15:35+00:00,"{'followers_count': 1839, 'following_count': 2992, 'tweet_count': 34831, 'listed_count': 4}",False,Australia,Victoria,Melbourne
3110946185,NLeedsLeopards,"Rugby League Team in Leeds U12’s div 3 winners 2015, U15’s Continuation Cup winners 2018 and U16’s Continuation Cup winners 2019 U14’s div 4 winners 2021",Leeds,2015-03-24 17:26:24+00:00,"{'followers_count': 337, 'following_count': 253, 'tweet_count': 1044, 'listed_count': 1}",False,United Kingdom,Leeds,Leeds
157985707,zooberlin,🐼🐢🐧 Alle Neuigkeiten aus Zoo und Aquarium Berlin lest ihr hier. Here you get all the lastest news from Zoo and Aquarium Berlin. 🐠🦒🐸,Berlin,2010-06-21 12:44:14+00:00,"{'followers_count': 27700, 'following_count': 484, 'tweet_count': 7834, 'listed_count': 344}",True,Germany,Land Berlin,Berlin
67011500,ryanpriestley95,Leeds rhinos 🦏 Leeds United ⚪️,Heckmondwike,2009-08-19 14:20:04+00:00,"{'followers_count': 1124, 'following_count': 2594, 'tweet_count': 9855, 'listed_count': 0}",False,United Kingdom,Kirklees,Heckmondwike
925786558724296704,cornelimarks,Speak a new language so that the world will be a new world~Rumi 🕊🌻💚🌳🎶📚🖼🦉😷 — my photos/videos©️ — no groups — no lists🙂,Northern Germany,2017-11-01 18:08:10+00:00,"{'followers_count': 462, 'following_count': 163, 'tweet_count': 93976, 'listed_count': 5}",False,Germany,Northern,0
