id,username,description,location,created_at,public_metrics,verified,country,region,city
110775542,ka_onyedi,MUFC| Catholic| Igbo| Business| Free thinker| I am here for the information and ermmm the laughs😹,Light,2010-02-02 18:51:11+00:00,"{'followers_count': 1136, 'following_count': 955, 'tweet_count': 19306, 'listed_count': 4}",False,,,0
2755012791,Davejohnst73,All views are my own. Golf Golf And more Golf.,Left hand side of fairway. ,2014-08-29 20:36:11+00:00,"{'followers_count': 75, 'following_count': 217, 'tweet_count': 5095, 'listed_count': 0}",False,,,0
991412244658376705,taeminadvice,valentine. 26. normal person. https://t.co/msU2LTPtVJ,☉♐︎ ☽♊︎ ↑♓︎ he/they/ze ⚢,2018-05-01 20:21:13+00:00,"{'followers_count': 445, 'following_count': 229, 'tweet_count': 152733, 'listed_count': 4}",False,,,0
2754955761,blipendee,"collector of stuff, mediocre painter, has a thing for dwarves, once called ‘a talented bundle of sticks’ and certified forklift truck operator","Peterborough, England",2014-08-29 19:47:08+00:00,"{'followers_count': 439, 'following_count': 580, 'tweet_count': 3556, 'listed_count': 14}",False,United Kingdom,England,Peterborough
393119276,Jar_Lar,"Present: Ames CSD Communication Specialist, 📷 @ISUCFVMB. | Past:Ames High Web, @keokuksports, CNA | Iowa State Alum | ISPRA | he/they | https://t.co/noss72AzS9",Ames→Sigourney→Creston→Ames,2011-10-18 01:52:11+00:00,"{'followers_count': 1974, 'following_count': 2732, 'tweet_count': 85066, 'listed_count': 32}",False,,,0
991420339367436289,denish256,"Cogito, ergo sum. (I think, there for,  I am!)","Kampala, Uganda",2018-05-01 20:53:23+00:00,"{'followers_count': 1869, 'following_count': 2122, 'tweet_count': 3822, 'listed_count': 0}",False,Uganda,Kampala District,Kampala
991424812974264321,chris_danyow,"I support President Trump 💯%Pro Marijuana legal,💯🇺🇸🎸✝️Pro life, 1-2nd Amend,MAGA KAG-Metallica Jason Aldean- metal head, EngagedtoBeverlyWilliams13yrs😍","Vermont, USA",2018-05-01 21:11:10+00:00,"{'followers_count': 1837, 'following_count': 1774, 'tweet_count': 46892, 'listed_count': 0}",False,United States,Vermont,Vermont
110788021,mabrieno,Certified Business Consultant,Mexico City,2010-02-02 19:46:12+00:00,"{'followers_count': 605, 'following_count': 2648, 'tweet_count': 9510, 'listed_count': 16}",False,Mexico,Mexico City,Mexico City
110781178,EdmontonSSC,"It’s all about fun-first, winning-second! Helping Edmontonians with their sport & social needs since 2004.","Edmonton, Alberta",2010-02-02 19:16:43+00:00,"{'followers_count': 2517, 'following_count': 2621, 'tweet_count': 3603, 'listed_count': 27}",False,Canada,Alberta,Edmonton
991467490071973888,Rav3n20,There needs to be a change in this world and it starts with us.                           18 🖤,"Baytown, TX",2018-05-02 00:00:45+00:00,"{'followers_count': 205, 'following_count': 202, 'tweet_count': 3246, 'listed_count': 0}",False,United States,Texas,Baytown
110735635,NCStateCALS,We #ThinkAndDo to transform challenges into agriculture and life sciences opportunities. #CALSPack,"Raleigh, North Carolina",2010-02-02 16:00:03+00:00,"{'followers_count': 8045, 'following_count': 2624, 'tweet_count': 13392, 'listed_count': 157}",False,United States,North Carolina,Raleigh
2753772052,h_aider_,ت,"New Jersey, USA",2014-08-28 22:14:40+00:00,"{'followers_count': 488, 'following_count': 1784, 'tweet_count': 18550, 'listed_count': 3}",False,United States,New Jersey,Usa
991719687674150912,DrritikaSharma3,Professional doctor and big fan of rohit sharma,Lucknow ,2018-05-02 16:42:53+00:00,"{'followers_count': 2, 'following_count': 26, 'tweet_count': 272, 'listed_count': 0}",False,,,0
991723205059629058,MutaveNelly,"Construction Project Manager | BIM Advocate | Sustainable Traveller | I Plan Cute Bomb Trips.
https://t.co/TWDuz0OuwY",Nairobi🇰🇪,2018-05-02 16:56:52+00:00,"{'followers_count': 918, 'following_count': 826, 'tweet_count': 3054, 'listed_count': 4}",False,Kenya,Nairobi Province,Nairobi
991723655712464896,catscoffeework,"Love animals,music,art,mysteries,psychothrillers/ horror movies,jokes,science,math,you tube addict",not sure anymore,2018-05-02 16:58:39+00:00,"{'followers_count': 1405, 'following_count': 1002, 'tweet_count': 55280, 'listed_count': 6}",False,,,0
991730343060254720,theresalaverty,"Conservation scientist | Population/community ecology, social-ecological systems, bats | #FirstGen | #newPI @nmsu_fwce | She/her","New Mexico, USA",2018-05-02 17:25:14+00:00,"{'followers_count': 1862, 'following_count': 3173, 'tweet_count': 2469, 'listed_count': 6}",False,United States,New Mexico,Usa
2753688933,hi_pah,"Wear a mask, stay healthy, and stay vigilant. We must see justice served. Artist, Mother, Wife— if you test my boundaries, you will get served 👊🏾",The Renaissance City,2014-08-28 21:45:11+00:00,"{'followers_count': 2663, 'following_count': 3901, 'tweet_count': 106335, 'listed_count': 34}",False,,,0
991745162274467840,DeFi_Dad,"⟠ DeFi super-user / educator  
💫 Investing at @4RCapital  
🏗 Advising teams such as @Zapper_fi, @pushprotocol, @defiantnews
🎙️ Host of The DeFi Podcast","Land of DeFi, Ethereum",2018-05-02 18:24:07+00:00,"{'followers_count': 149700, 'following_count': 4461, 'tweet_count': 41948, 'listed_count': 3137}",False,Norway,Buskerud,Land
2753656635,Soundsbysoy,producer,"Richmond, VA",2014-08-28 21:17:13+00:00,"{'followers_count': 1072, 'following_count': 966, 'tweet_count': 52411, 'listed_count': 15}",False,United Kingdom,England,Richmond
110657685,ibrardad,"Politics,Sports,Travel,Food & Banter #BoxingMMAUFC🥊 #MentalHealthMatters😊#PeaceBeUponYou 🤲🏾 #Feminist #FollowsBack✌🏾❤️🌹 NO DM’S⛔️","North West, England",2010-02-02 09:36:46+00:00,"{'followers_count': 4348, 'following_count': 4455, 'tweet_count': 12788, 'listed_count': 5}",False,United Kingdom,England,England
110642694,usman_gms,"Worked at Ehtesham & Co (Charterted Accountants) Mumbai for 15 years.

Now living in Bhavnagar Gujarat.","Bhavnagar, India",2010-02-02 07:52:33+00:00,"{'followers_count': 375, 'following_count': 782, 'tweet_count': 58358, 'listed_count': 1}",False,India,State of Gujarat,Bhavnagar
991755246480179201,guen_tai,sam,"Malakka, Malaysia",2018-05-02 19:04:11+00:00,"{'followers_count': 451, 'following_count': 4398, 'tweet_count': 60817, 'listed_count': 7}",False,Malaysia,,0
2753626726,mi5uk,"Not really Mi5. Against racism;  Antisemitism, Islamopobia. Exposing extremists. Jew.",Trumpton UK ,2014-08-28 20:08:30+00:00,"{'followers_count': 3247, 'following_count': 3408, 'tweet_count': 169658, 'listed_count': 145}",False,,,0
110631778,garysteveneaton,Quit your bitchin'. Be better. #Retracto #TuckerCarlsonThemeGuitar #TheArmyYouHave #TheContinentalDrifters #Unmutual #ForkliftCertified dude/bro/bruh,SoCal,2010-02-02 06:37:49+00:00,"{'followers_count': 3399, 'following_count': 1691, 'tweet_count': 229079, 'listed_count': 116}",False,,,0
2753558239,cmferreira_,"fdul,, she/her",guarda,2014-08-22 01:06:06+00:00,"{'followers_count': 637, 'following_count': 247, 'tweet_count': 18367, 'listed_count': 0}",False,,,0
991718635327504384,mccndoll,🌺Navajo/Hopi/Pascua Yaqui🏜,☀️♐️🌙♒️ 🌄 ♎️,2018-05-02 16:38:42+00:00,"{'followers_count': 242, 'following_count': 420, 'tweet_count': 12124, 'listed_count': 1}",False,,,0
110669356,mattthr,"Board game and video game writer: IGN, GamesRadar, Dicebreaker, The Guardian and others. Software engineer. There Will Be Puns.","Bath, England",2010-02-02 10:50:13+00:00,"{'followers_count': 4053, 'following_count': 966, 'tweet_count': 71192, 'listed_count': 134}",True,United Kingdom,England,Bath
110728224,SRAntiFascism,"#DroitsDelHomme, #AntiFas,#Refugiados. #StopRacism & #StopHatred #FightingFascism ForA #BetterEarth, See Also @SR_AntiFascism",Canada,2010-02-02 15:29:33+00:00,"{'followers_count': 1609, 'following_count': 4924, 'tweet_count': 142582, 'listed_count': 81}",False,Canada,Kentucky,Canada
110723656,ltmarc,"Robots, scratchbuilding, games, L10N","Paris, Ile-de-France",2010-02-02 15:10:36+00:00,"{'followers_count': 690, 'following_count': 598, 'tweet_count': 6025, 'listed_count': 22}",False,France,Paris,Paris
393182843,GrizzlyManChez,✨✨✨ Search my @ in all streaming platforms :),Hidden Leaf Village,2011-10-18 04:26:40+00:00,"{'followers_count': 736, 'following_count': 453, 'tweet_count': 113359, 'listed_count': 7}",False,,,0
2754010330,rlinternetradio,"#rugbyleague radio,  interviews, live phone ins and podcasts from around the world, coming back for the 2023 season","Halifax, West Yorkshire",2014-08-29 02:32:47+00:00,"{'followers_count': 1605, 'following_count': 2685, 'tweet_count': 6015, 'listed_count': 22}",False,Cameroon,West,Halifax
