id,username,description,location,created_at,public_metrics,verified,country,region,city
1440366781,UICN_PACO,Bureau régional pour l'Afrique centrale et occidentale de l'Union internationale pour la conservation de la nature.,Burkina Faso,2013-05-19 06:05:40+00:00,"{'followers_count': 1025, 'following_count': 846, 'tweet_count': 1713, 'listed_count': 11}",False,Burkina Faso,,0
1146951151209742336,GamebotIndie,"I retweet #indiegames, #gamedev and #indiedev, follow to be featured!",01110011 01100101 01100001 01110100 01110100 01101100 01100101,2019-07-05 01:17:18+00:00,"{'followers_count': 5612, 'following_count': 1755, 'tweet_count': 222155, 'listed_count': 53}",False,,,0
62256661,MrVop,"ดูแลเว็บ ภัยพิบัติ ดอท คอม
เขียน blog ทางวิทย์ให้กับเว็บต่างๆ
หมกมุ่นกับดาราศาสตร์ ท้องฟ้า และกาแฟ",Bangkok Thailand,2009-08-02 13:06:07+00:00,"{'followers_count': 139688, 'following_count': 223, 'tweet_count': 471005, 'listed_count': 554}",False,Thailand,Bangkok,Bangkok
1445595529,Stacysangel,"Mother of 3 boys, and 2 grandchildren, wife of a Disabled Gulf War Veteran, daughter of a World War II Disabled Veteran, & Schnauzer Breeder & Lover","Oklahoma, USA",2013-05-21 05:58:34+00:00,"{'followers_count': 682, 'following_count': 1746, 'tweet_count': 26481, 'listed_count': 0}",False,United States,Oklahoma,Usa
262321852,agentsmith247,"Climate Change Agent/advocate with ICCDI. #climateWednesday, #ICCDI,
Agro Logistics, Smart Agriculture with Zowasel, freight and supply chain consultant/ M&E.",Lagos,2011-03-07 20:43:11+00:00,"{'followers_count': 1246, 'following_count': 702, 'tweet_count': 92933, 'listed_count': 151}",False,,,0
1146998419711393793,npueu,these fragments I have shored against my ruins,India (pronouns: she/they),2019-07-05 04:25:08+00:00,"{'followers_count': 5579, 'following_count': 4069, 'tweet_count': 105324, 'listed_count': 15}",False,India,,0
1439395160,karthiksankar14,stand by truth.stand by Tamil. stand by world,"Madurai East, Tamil Nadu",2013-05-18 20:36:46+00:00,"{'followers_count': 782, 'following_count': 4400, 'tweet_count': 73038, 'listed_count': 0}",False,India,Tamil Nadu,Madurai
730172556863483904,KaelDragaGone,MOVED TO @/KaelDraga!!!!!!!!!!!,"Virginia, USA",2016-05-10 23:07:58+00:00,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 24189, 'listed_count': 0}",False,United States,Virginia,Virginia
550419612,OneBloodYeAndI,"Psychologist, ethologist. Intersted in human and animal behavior. #AnimalBehavior #AnimalRights #AnimalWelfare #AnimalScience",BadassLand,2012-04-10 18:31:18+00:00,"{'followers_count': 842, 'following_count': 867, 'tweet_count': 19131, 'listed_count': 17}",False,,,0
62177497,flwrlvrr_c,Flower Obsessed,illinois/usa,2009-08-02 02:38:20+00:00,"{'followers_count': 92, 'following_count': 351, 'tweet_count': 20928, 'listed_count': 24}",False,,,0
903970274034556928,weighingug,"To bring comprehensive weighing products, service and information in a trusted and innovative manner generating value in our partner’s operations","Kampala, Uganda",2017-09-02 13:18:03+00:00,"{'followers_count': 164, 'following_count': 1108, 'tweet_count': 12501, 'listed_count': 1}",False,Uganda,Kampala District,Kampala
904505655192629249,DanielWClarkDWC,"Mortal Kombat Grand Champion, Robot Master, Jedi Master, wrestling fan (esp. IMPACT), Actor, Singer, Filmmaker, Photographer, Twitch Affiliate, and lots more!","Earthrealm, with part-time residences in Outworld and Edenia",2017-09-04 00:45:27+00:00,"{'followers_count': 653, 'following_count': 421, 'tweet_count': 38986, 'listed_count': 17}",False,,,0
31607580,saints_gambit,Author of five books about beer. Head of a school about beer. Editor of The Growler Ontario. Writes for LCBO Food & Drink.,"Toronto, Ontario",2009-04-16 02:26:23+00:00,"{'followers_count': 5283, 'following_count': 3957, 'tweet_count': 44808, 'listed_count': 170}",False,Canada,Ontario,Toronto
1450117657,berzerk_monkey,"#Trump
Proud Trump Supporter and U. S.  Army vet. 
#2ndAmendment USA Patriot #WalkAway #DrainTheSwamp #RedWave",Vereinigte Staaten,2013-05-22 23:23:05+00:00,"{'followers_count': 119, 'following_count': 207, 'tweet_count': 4614, 'listed_count': 10}",False,,,0
156016616,Squishiebunnie,"'If music be the food of love, play on' Shakespeare

'Censorship is telling a man he can't have a steak just because a baby can't chew it' Mark Twain

🇺🇲❤","San Juan Capistrano, CA",2010-06-15 20:05:04+00:00,"{'followers_count': 823, 'following_count': 1551, 'tweet_count': 16324, 'listed_count': 0}",False,United States,California,San Juan Capistrano
262949712,gryphonmom,"Very Happily Single! No DMs H.S.Teacher. Love reading, horses, hanging w/friends, politics #Resist  Union Proud!! 🇺🇦 ANTIFA","La Quinta, CA",2011-03-09 02:30:05+00:00,"{'followers_count': 14272, 'following_count': 14153, 'tweet_count': 459248, 'listed_count': 54}",False,United States,California,La Quinta
548960070,dougchristi,"Writer seeking representation. Older than 60, happily married with a son and two grandsons. Windmill cancer survivor. BLM!  Fuck Trump!  🌊🌊🌊",Montana ,2012-04-09 02:25:13+00:00,"{'followers_count': 15124, 'following_count': 15315, 'tweet_count': 132737, 'listed_count': 46}",False,United States,Montana,Montana
549069043,KPLG4T,"• Music Business - A&R •
• Multi-disciplinary Creative •
• Sometimes I Play Bass •","Nairobi, Kenya",2012-04-09 08:56:00+00:00,"{'followers_count': 3489, 'following_count': 1630, 'tweet_count': 101164, 'listed_count': 15}",False,Kenya,Nairobi Province,Nairobi
262909631,miamimerchant,Giftly #amazon #miamimerchant #MiamiMerchants @miamimerchant,"Miami, FL",2011-03-09 00:40:04+00:00,"{'followers_count': 66, 'following_count': 274, 'tweet_count': 14673, 'listed_count': 2}",False,United States,Florida,Miami
