id,username,description,location,created_at,public_metrics,verified,country,region,city
2837746072,5StarOutdoorLLC,Billboard Advertising Company. 248-747-7777. info@5staroutdoor.com,Michigan,2014-10-19 23:33:18+00:00,"{'followers_count': 425, 'following_count': 729, 'tweet_count': 1274, 'listed_count': 18}",False,United States,Michigan,Michigan
1288838111250780161,MtgVinci,PhD candidate in Neuropsychology || Brewer at heart,"Heidelberg, Deutschland",2020-07-30 14:06:41+00:00,"{'followers_count': 497, 'following_count': 125, 'tweet_count': 1181, 'listed_count': 4}",False,Germany,Baden-Württemberg,Heidelberg
4786287138,amandasexygirl1,"An educated, liberal person who is so tired of the stupidity from the right.","Mesa, AZ",2016-01-20 01:23:09+00:00,"{'followers_count': 117, 'following_count': 85, 'tweet_count': 13389, 'listed_count': 0}",False,United States,Arizona,Mesa
4785952729,GoodHumorGrl,"@StarryMag EIC, former @HuffpostEnt blogger, @SelectCityMag writer. Identical twin. @floridastate Alumnus.❤️💛 Dachshund enthusiast. Chronic overthinker.She/Her","Weston, FL",2016-01-19 23:03:04+00:00,"{'followers_count': 4515, 'following_count': 4278, 'tweet_count': 173904, 'listed_count': 68}",False,United States,Connecticut,Weston
4785837930,LegionofArkham,"Aspiring Animator, fakemon artist, lover of Horror, Cartoons, and all things insane. He/Him.","Austin, TX",2016-01-19 23:07:14+00:00,"{'followers_count': 133, 'following_count': 336, 'tweet_count': 10061, 'listed_count': 0}",False,United States,Texas,Austin
1288929150628175874,conzimp,research @tcg_crypto,"Brooklyn, NY",2020-07-30 20:07:30+00:00,"{'followers_count': 39412, 'following_count': 2280, 'tweet_count': 15307, 'listed_count': 897}",False,United States,New York,Brooklyn
4785108094,Stumblmer,all thoughts/comments/tweets are seemingly my own as far as I know,Canada,2016-01-12 14:44:11+00:00,"{'followers_count': 74, 'following_count': 2819, 'tweet_count': 18606, 'listed_count': 1}",False,Canada,Kentucky,Canada
1288972405600391169,nolapatriotgal,I am a Politically Conservative Born Again Christian and I love my Country!,"New Orleans, LA",2020-07-30 22:59:37+00:00,"{'followers_count': 29, 'following_count': 349, 'tweet_count': 14119, 'listed_count': 0}",False,United States,Louisiana,New Orleans
2839695790,_JamesCresswell,"International geology tour operator, polar guide/booking agent, Brecon Beacons guide, public speaker & photographer Like⚒🦕🌋☄🇦🇶🦈🎣📷 From🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧","Gilwern, Brecknockshire",2014-10-21 11:15:48+00:00,"{'followers_count': 480, 'following_count': 1697, 'tweet_count': 3155, 'listed_count': 10}",False,,,0
4788193763,Bobjarso1,"Government , Puppies, Woodworking",USA,2016-01-12 22:13:50+00:00,"{'followers_count': 1507, 'following_count': 1450, 'tweet_count': 35164, 'listed_count': 5}",False,Japan,Kochi-ken,Usa
1019578728706260993,SenapatiNilim,✊ FREE THINKER /independent Analyst 💚 Books n Music. Area of spl interest: culture and politics☝ Appreciate HEALTHy Debate.🙏,  অপৰূপা   Axom ,2018-07-18 13:44:46+00:00,"{'followers_count': 389, 'following_count': 80, 'tweet_count': 8233, 'listed_count': 1}",False,,,0
4794683652,Porkazard,"Piggo // 40s // he/him // rubber, lycra, singlets, speedos. Not into nudes. Love cubbish bearded fellas, muscle dudes, super chubs, and gainers. NSFW. 18+ only.","British Columbia, Canada",2016-01-21 20:13:09+00:00,"{'followers_count': 7786, 'following_count': 2845, 'tweet_count': 12938, 'listed_count': 17}",False,Canada,British Columbia,Columbia
1288793226388922368,FJAR93013016,"25, Gay ✨, Puerto Rican, horny a lot of the time 🍆 💦 | Expect lots of porn| pls be 18+ | If you like my content don't be afraid to message me!","Puerto Rico, USA",2020-07-30 11:07:14+00:00,"{'followers_count': 334, 'following_count': 928, 'tweet_count': 6680, 'listed_count': 2}",False,Puerto Rico,Kochi-ken,Usa
2835113302,theOfficialNCFC,"The official Nepal Cricket Fan Club since 2005, registered as a non profit to serve Nepali Cricket since 2008.",All over the world,2014-10-17 14:11:32+00:00,"{'followers_count': 4839, 'following_count': 125, 'tweet_count': 10028, 'listed_count': 7}",False,,,0
4793996062,theBWCAT,"A group of 13 schools serving communities across North and West Yorkshire.

For information only; any questions please contact us via email or phone.","North and West Yorkshire, UK",2016-01-13 12:08:11+00:00,"{'followers_count': 914, 'following_count': 688, 'tweet_count': 8418, 'listed_count': 9}",True,France,North,North
2835219516,allenfotowild,"Travel, culture, adventure, wildlife, remote areas, unusual sights and editorial photography.",Canada,2014-09-28 16:39:36+00:00,"{'followers_count': 482, 'following_count': 727, 'tweet_count': 3511, 'listed_count': 13}",False,Canada,Kentucky,Canada
1019670046338179073,BrokeAssTeacher,Overworked & underpaid NYC kindergarten teacher.,"New York, USA",2018-07-18 19:47:38+00:00,"{'followers_count': 2733, 'following_count': 2694, 'tweet_count': 35433, 'listed_count': 7}",False,United States,New York,New York
2835339212,TDBull_Shiftt,"https://t.co/WXxd3g3aEV
Artist creating my artwork and stories for a change. 
https://t.co/qz2AsoQ1A2

and

https://t.co/PnUO2dIF0R","Mathews, Virginia",2014-09-28 18:41:27+00:00,"{'followers_count': 654, 'following_count': 2846, 'tweet_count': 389, 'listed_count': 3}",False,United States,Virginia,Virginia
1423994357468876801,MarkWKlineMD1,"Physician-in-Chief/CMO, @CHNOLA; Prof. of Pediatrics, @TulaneMedicine @LSUHealthNO; ID/AIDS/Global Health specialist; Editor-in-Chief, Rudolph’s Pediatrics","New Orleans, LA",2021-08-07 13:08:22+00:00,"{'followers_count': 9741, 'following_count': 733, 'tweet_count': 772, 'listed_count': 131}",False,United States,Louisiana,New Orleans
2835499934,sandeeprrao1991,"Flight Dispatch/Load Controller/Avgeek. All opinions (& RTs) are my own views.
Friend & Inspiration @jeniferrajkumar 🇮🇳🤝🇺🇲 #TeamJenifer",BLR/NYC,2014-09-29 09:25:13+00:00,"{'followers_count': 5240, 'following_count': 3214, 'tweet_count': 218724, 'listed_count': 340}",False,,,0
2835516143,MCrisCardena,Member since October 2014 ☕♎,"Miami, Florida - The Caribbean",2014-10-17 21:07:22+00:00,"{'followers_count': 7732, 'following_count': 6811, 'tweet_count': 122482, 'listed_count': 50}",False,United States,Florida,Miami
1485439106578456577,GaryJon58745857,""" This ain't my World I'm just living in it.""",Phoenix Arizona,2022-01-24 02:28:14+00:00,"{'followers_count': 672, 'following_count': 4112, 'tweet_count': 104196, 'listed_count': 0}",False,United States,Arizona,Phoenix
2835769897,SloganMurugan,Low tide smells from the Island City. Unreliable narrator. Instagram: https://t.co/8xZgAIuTAe Born at 329.68 ppm.,Mumbai,2014-09-30 05:27:36+00:00,"{'followers_count': 12022, 'following_count': 9600, 'tweet_count': 126917, 'listed_count': 134}",False,India,Maharashtra,Mumbai
928823115576160256,RafaelAlissonS2,Anitta,"Pernambuco, BR",2017-11-10 03:14:22+00:00,"{'followers_count': 230, 'following_count': 286, 'tweet_count': 16654, 'listed_count': 0}",False,,,0
4789773283,turnoff_msm,"Mother, teacher, 34 yrs repub, but NO MORE.  Way too reasonable!! Married, no messages, Please! Follow me, I will follow you back! #resist #nomore #ImpeachTrump",Midwest,2016-01-20 17:42:10+00:00,"{'followers_count': 1768, 'following_count': 1911, 'tweet_count': 17935, 'listed_count': 2}",False,United States,Wyoming,Midwest
1288798368106524672,historykenya101,"the only cure for a sick mind is history ||

Kenya's number one online history book ||

the home of unfiltered Kenyan history.||","Nairobi, Kenya",2020-07-30 11:27:46+00:00,"{'followers_count': 47408, 'following_count': 12, 'tweet_count': 9664, 'listed_count': 49}",False,Kenya,Nairobi Province,Nairobi
1427100716305321985,Neverwin5551,JPEG for life .                                                                                       bullish on $Sol $ETH $Aptos $Sui #LFM,"Solana Beach, CA",2021-08-16 02:51:46+00:00,"{'followers_count': 118, 'following_count': 2311, 'tweet_count': 6031, 'listed_count': 6}",False,United States,California,Solana Beach
1004636849153986561,belloisa10,❄️❄️ https://t.co/8ylR7JXA9D,Manifesting,2018-06-07 08:11:04+00:00,"{'followers_count': 635, 'following_count': 609, 'tweet_count': 9680, 'listed_count': 1}",False,,,0
936610454813794304,mcmillan_ritah,Environmentalist # Conservationist # Nature lover # INFJ- T  #Adore God and Poetry,"Kampala, Uganda",2017-12-01 14:58:28+00:00,"{'followers_count': 366, 'following_count': 899, 'tweet_count': 1886, 'listed_count': 3}",False,Uganda,Kampala District,Kampala
1429006264428761092,ItzxIlys,˗ˏˋ ´ˎ˗Hello˗ˏˋ ´ˎ˗ banner:bestie💝💍 ☆・｡・★ ・｡・☆ ・｡・★ trading robux and adopt me pets for robux💝💍Proofs pinned!💝💍 ☆ ・｡・★ 💝💍 ☆・｡・Joins are on💝💍 ☆,♡adopt me ♡,2021-08-21 09:03:45+00:00,"{'followers_count': 138, 'following_count': 446, 'tweet_count': 3438, 'listed_count': 0}",False,,,0
1476055695824936975,Iva90358098,Artist,"Los Angeles, CA",2021-12-29 05:01:32+00:00,"{'followers_count': 58, 'following_count': 1173, 'tweet_count': 13614, 'listed_count': 0}",False,United States,California,Los Angeles
1293643152054788097,BehaviourAfrica,Our goal is to empower and boost the visibility of the research and early career researchers in animal behaviour in Africa.,Africa,2020-08-12 20:19:11+00:00,"{'followers_count': 975, 'following_count': 711, 'tweet_count': 1536, 'listed_count': 5}",False,,,0
2946664557,Blandine1971,"J'aime les gens qui parlent ces 3 langues : en face, directs et sincères. 
❤ des chaussures.",Entre Ici Et Ailleurs ,2014-12-28 23:34:06+00:00,"{'followers_count': 766, 'following_count': 922, 'tweet_count': 50468, 'listed_count': 6}",False,,,0
1004458592551030785,peacelovevinyl,"I’m a big fan of music from the ‘60s, ‘70s, and ‘80s","Bowling Green, OH",2018-06-06 20:22:45+00:00,"{'followers_count': 8, 'following_count': 13, 'tweet_count': 6, 'listed_count': 0}",False,United States,Kansas,Green
