id,username,description,location,created_at,public_metrics,verified,country,region,city
22289571,KJCTNews8,"The official Twitter of ABC News 8 in Grand Junction, CO. Working for you to produce quality local stories. Have something you want covered? Let us know!","Grand Junction, Colorado",2009-02-28 20:00:21+00:00,"{'followers_count': 6338, 'following_count': 374, 'tweet_count': 44748, 'listed_count': 270}",True,United States,Colorado,Grand Junction
1432473794916982785,MikeyF2781,"I'm, 80,(widow),  crochet, ""Epilepsy 70yrs.Retired."" Lv,Country Music ,dogs, dancing. No Drugs. No Liberal Politics, Support our VETRANS !! Trump !! No Family",Oregon ,2021-08-30 22:44:46+00:00,"{'followers_count': 236, 'following_count': 469, 'tweet_count': 1198, 'listed_count': 0}",False,United States,Oregon,Oregon
1432457980818046981,ReginadeSheba,"I'm a Conservative American Patriot, who loves her country! I believe in our Constitution! Trump is the GOAT! #MAGA🙏❤️🇺🇸",Arizona and California ,2021-08-30 21:40:07+00:00,"{'followers_count': 4749, 'following_count': 4736, 'tweet_count': 13308, 'listed_count': 6}",False,United States,California,California
22290086,therealeverton,"Everton, nothing but the best is good enough. Love movies (Kind of write about them for a, ahem, living) reading & Kung-Fu. Oh and football of course.#BTPOG",Manchester,2009-02-28 20:06:13+00:00,"{'followers_count': 362, 'following_count': 914, 'tweet_count': 50631, 'listed_count': 11}",False,,,0
18093218,silverbfly,GOD💥 #7Wonders U.S.Constitution DCBorn #SETHRICH #ASSANGE 🎗HEROES🇺🇸 #FRÉÉH2Ō #DesalWater #LIBERTADES,"Sarasota, Florida",2008-12-13 03:58:58+00:00,"{'followers_count': 3268, 'following_count': 3883, 'tweet_count': 78557, 'listed_count': 68}",False,United States,Florida,Sarasota
22324400,andydsurfer,Conservative constitutionalist,"Hawaii, USA",2009-03-01 02:47:21+00:00,"{'followers_count': 115, 'following_count': 574, 'tweet_count': 30538, 'listed_count': 2}",False,United States,Hawaii,Usa
18093097,unhealthytruth,Wash Post & NYT called me a conspiracy theorist. But all my theories came true! Follow for tips & news you won’t hear elsewhere. Also follow me at @erinhnn!,Florida. 👇Join me below!,2008-12-13 03:50:30+00:00,"{'followers_count': 93828, 'following_count': 2183, 'tweet_count': 107838, 'listed_count': 462}",False,United States,Florida,Florida
1432390212471099394,The_Gold_Supply,"The Gold Supply, a new atmospheric, zombie-in-a-coma, science-fiction band inspired by dark times.  BBC6 Music etc etc","Reading, England",2021-08-30 17:10:23+00:00,"{'followers_count': 1160, 'following_count': 2603, 'tweet_count': 2830, 'listed_count': 2}",False,United Kingdom,England,Reading
1432384009502351370,LittlePenguinzz,A littel Penguin who want to show his different styles Creators: @_JensBest_ @JakkBest,Germany,2021-08-30 16:48:29+00:00,"{'followers_count': 56, 'following_count': 111, 'tweet_count': 1165, 'listed_count': 0}",False,Germany,,0
22297979,thosesomedays,"AJ • 30 • She/Her ⚤ • Kickboxer • Peter Capaldi once said I’m wonderful, strong, and fantastic and I’m still living off that high ☾",NJ,2009-02-28 21:32:45+00:00,"{'followers_count': 117, 'following_count': 136, 'tweet_count': 17790, 'listed_count': 8}",False,,,0
22307558,mandibm,'The Feather Lady' Artist specialising in painting on feathers. https://t.co/JlruLBCkOL https://t.co/HxRC8biQxF,"Near Bristol, UK",2009-02-28 23:23:49+00:00,"{'followers_count': 165, 'following_count': 336, 'tweet_count': 1150, 'listed_count': 16}",False,United Kingdom,Bristol,Bristol
22310869,LisaClaire_xo,"*32*
*Bookworm*
*Crazy rat woman 🐀*
*Usually found listening to heavy metal*
*🏴󠁧󠁢󠁥󠁮󠁧󠁿/🇩🇰*","York, England",2009-02-28 23:56:33+00:00,"{'followers_count': 449, 'following_count': 909, 'tweet_count': 30135, 'listed_count': 12}",False,United Kingdom,England,York
22310875,danyeal,Zoo Woman. To geek is to love. Sounders 'til I croak. She/Her,"Pawnee, Indiana",2009-02-28 23:56:34+00:00,"{'followers_count': 799, 'following_count': 598, 'tweet_count': 41945, 'listed_count': 21}",False,United States,Indiana,Indiana
22313603,DominiqueNYC,"Artist, Photographer, Editor, History buff #RatifyERA #CodifyRoeVWade #Resistance #LGBTQ+ ally,🌊 #NoConCon #GunControlNow #BLM",WasNYC nowFL,2009-03-01 00:25:39+00:00,"{'followers_count': 14320, 'following_count': 12053, 'tweet_count': 58993, 'listed_count': 33}",False,,,0
1432178631434928136,SiobhanNFT,"• 𝘾𝙧𝙮𝙥𝙩𝙤 𝙃𝙤𝙡𝙙𝙚𝙧 𝙖𝙣𝙙 𝙉𝙁𝙏𝙨 • Christian 🙏* My art is inspired by women, plants and universes 🤍
Backup account for @CryptoSiobhan",Check it out,2021-08-30 03:09:45+00:00,"{'followers_count': 642, 'following_count': 303, 'tweet_count': 5009, 'listed_count': 1}",False,,,0
22380374,cynthetta,"Child of the 60's; Military brat, political junkie-verbivore-philomath, LiberalAF. Texylvanian. Get back w/your MAGA sh*t! #BlueDot #AFSCME #MeToo #Vaxxed","Irving, Texas (no judging!) ",2009-03-01 17:00:44+00:00,"{'followers_count': 2828, 'following_count': 3101, 'tweet_count': 146432, 'listed_count': 96}",False,United States,Texas,Irving
22381907,ww46307,"Family, Freedom, Enlightenment, Cubs, Bears, Bulls","Crown Point, IN",2009-03-01 17:16:52+00:00,"{'followers_count': 133, 'following_count': 784, 'tweet_count': 4198, 'listed_count': 3}",False,United States,Indiana,Crown Point
1432518907349377032,skateboardperc,🇲🇽🇦🇷,in my mind,2021-08-31 01:41:46+00:00,"{'followers_count': 1503, 'following_count': 650, 'tweet_count': 13275, 'listed_count': 2}",False,,,0
1431658340069769219,5Marlie,"@5280, 🌈 Guinness, 🌈Buddy, 🌈Midnight, 🌈Bear the Chow, 🌈Suo Gan 🌈Bear the gray Persian 🌈Malibu. MawPaw to Seven Angels. Livin, Learning, & Lovin Life!","Colorado, USA ",2021-08-28 16:44:29+00:00,"{'followers_count': 2237, 'following_count': 4575, 'tweet_count': 37462, 'listed_count': 2}",False,United States,Colorado,Usa
1510130411715772420,Melca56976179,"Hey love❤️
You interested in shoutout
Please dm me","California, USA",2022-04-02 05:42:15+00:00,"{'followers_count': 27, 'following_count': 36, 'tweet_count': 2837, 'listed_count': 0}",False,United States,California,California
