id,username,description,location,created_at,public_metrics,verified,country,region,city
977197954841960448,wildrosedesign7,"Designer and maker of bags and accessories. Book lover, wine/tea/coffee drinker","Brighton, England",2018-03-23 14:58:42+00:00,"{'followers_count': 1542, 'following_count': 1081, 'tweet_count': 8280, 'listed_count': 3}",False,United Kingdom,England,Brighton
388169545,scotty_g_23,Husband. Dad. HUGE sports fan. Music lover. NUFC. Head Hunter for Trading Firms.,"Avalon Beach, Sydney",2011-10-10 09:27:41+00:00,"{'followers_count': 359, 'following_count': 2707, 'tweet_count': 7656, 'listed_count': 1}",False,Australia,New South Wales,Sydney
977204837338116098,limoncello0818,自然と動物が好き。虫も鳥も爬虫類も、どんな生き物も愛おしい。捨てられていた3匹のネコ兄妹こはく、こむぎ、わらびとの暮らし。令和4年10月8日元保護犬モモ永眠。動物の搾取、虐待、命の軽視に反対します。保護動物関係のリツイート多め。 雑記帳ブログhttps://t.co/FkmCgXIEWN,関西,2018-03-23 15:26:03+00:00,"{'followers_count': 836, 'following_count': 576, 'tweet_count': 21960, 'listed_count': 3}",False,,,0
116755447,Martin_OGorman,"Writer and Managing Editor, Radio X. Formerly with Xfm, MOJO, Record Collector... and many more","London, England",2010-02-23 13:41:55+00:00,"{'followers_count': 966, 'following_count': 432, 'tweet_count': 13143, 'listed_count': 8}",False,United Kingdom,England,London
116754368,ajitraybaghel,"ଅଜିତ ରାୟ ବଘେଲ Jagannath Dham ODISHA , Swayam Sevak, Former Gen Secy Rajdhani College , Bhubaneswar, Secretary Atal Foundation",BHUBANESWAR/ Mayurbhanj,2010-02-23 13:37:51+00:00,"{'followers_count': 1260, 'following_count': 632, 'tweet_count': 16187, 'listed_count': 13}",False,India,State of Odisha,Bhubaneswar
116750387,fishtiaq,Evolutionary Ecologist @TIGS_India #OneHealth #avianmalaria #vectorborne #birds #WBE ❤️#WomeninScience #oppose #ageism in academia;  views R mine she/her🔬🌏🐦,Earth,2010-02-23 13:22:09+00:00,"{'followers_count': 1601, 'following_count': 908, 'tweet_count': 6422, 'listed_count': 8}",False,,,0
977243353258405888,ALsimGmEUXq2DY7,晩年に来て、電車内で脳卒中になり、結果的に右半身麻痺になりました。リハビリの効果無く、寝たきり→車椅子♿→杖→ここまでで、右半身麻痺の回復は未達成😭😱。リハビリ続行中❤,"Chiba-ken, Japan",2018-03-23 17:59:06+00:00,"{'followers_count': 479, 'following_count': 846, 'tweet_count': 16385, 'listed_count': 1}",False,Japan,Chiba,Chiba
388195931,TielaTiela,"Writer, life coach and spiritual counsellor. Child of Freedom, Democracy and #Hollywood. #WritingCommunity #BLM #BidenHarris #ClimateAction #FBR 🌊🌊🌊 🇺🇦","CT, USA",2011-10-10 10:41:21+00:00,"{'followers_count': 39990, 'following_count': 38298, 'tweet_count': 39568, 'listed_count': 20}",False,Japan,Kochi-ken,Usa
2794242924,Eliannatorres16,Aqui está a minha história para os livros de história 🦋,"Wilkes Barre, Pa",2014-09-06 16:25:15+00:00,"{'followers_count': 281, 'following_count': 333, 'tweet_count': 29260, 'listed_count': 2}",False,United States,Vermont,Barre
2794175679,VeryNiceChap,🔰 #GlazersOut 🔰,"London, England",2014-09-30 10:25:03+00:00,"{'followers_count': 499, 'following_count': 508, 'tweet_count': 2762, 'listed_count': 253}",False,United Kingdom,England,London
977300136849059840,SatinderSpeaks,Sr.Advocate_प्रधान-सिंगरोहा खाप_MLA Candidate2009_4*President District Bar Association Panipat Haryana_Former Member Bar Council Punjab&Haryana,"Panipat, India",2018-03-23 21:44:44+00:00,"{'followers_count': 134, 'following_count': 579, 'tweet_count': 888, 'listed_count': 0}",False,India,Haryana,Panipat
387954703,RJ_561,"| Retweets does not mean I agree| Voracious reader | Highly Driven| 8-5 as a Data Analyst, Real Estate, Small Business Owner, and Private Business Investor","Florida, USA",2011-10-09 23:01:11+00:00,"{'followers_count': 299, 'following_count': 316, 'tweet_count': 47482, 'listed_count': 13}",False,United States,Florida,Florida
977120314155974656,kiki_19941207,"羽生結弦さんとパパシゼと坂本花織選手は特別！りくりゅう、チームココ、スイハン、フィアギブも応援しています！好きなスケーター多数🥰アイスダンスとペアも楽しんでます。動物さん💖

スケート以外の事も呟きます。",関西,2018-03-23 09:50:11+00:00,"{'followers_count': 48, 'following_count': 297, 'tweet_count': 104445, 'listed_count': 1}",False,,,0
977120715425157121,FreddieMwendwa,A loving Dad. luck is the greatest super power.,"Nairobi, Kenya",2018-03-23 09:51:47+00:00,"{'followers_count': 30, 'following_count': 116, 'tweet_count': 1121, 'listed_count': 0}",False,Kenya,Nairobi Province,Nairobi
388110256,Kimbalina_1,"life is not about waiting for the storm to pass, but learning to dance in the rain ❤️","Leeds, England",2011-10-10 06:21:40+00:00,"{'followers_count': 15, 'following_count': 166, 'tweet_count': 412, 'listed_count': 0}",False,United Kingdom,England,Leeds
388117504,lecocaratcha,#420,#Johannesburg #south africa ,2011-10-10 06:46:48+00:00,"{'followers_count': 97, 'following_count': 708, 'tweet_count': 1012, 'listed_count': 0}",False,South Africa,Gauteng,Johannesburg
977150664546684928,Ammarah_07,".💍
.🇵🇸🇿🇦
Prolly in the pool. 🏊🏻‍♀️
Powered by Football. ™️",Old Trafford ,2018-03-23 11:50:47+00:00,"{'followers_count': 4404, 'following_count': 573, 'tweet_count': 45879, 'listed_count': 3}",False,United Kingdom,Trafford,Trafford
116763501,Drey_Dray_,Renewable Energy Enthusiast• Poet • @Treats_By_Draya • Co-founder of Kundiso Foundation . • 🇬🇧•🇧🇼•🇿🇦•🇿🇼 • Certified Wine Enthusiast • Golfer ⛳️•,"ÜT: -25.757927,28.24449",2010-02-23 14:11:39+00:00,"{'followers_count': 3369, 'following_count': 737, 'tweet_count': 90249, 'listed_count': 6}",False,,,0
388147438,denguedeng,Veterinarian. UPLB DVM 2021. xennial. she/her. daydream believer. I miss my dog. @flyingipisband ig:@denguedeng,Where my cats are.,2011-10-10 08:23:19+00:00,"{'followers_count': 1172, 'following_count': 128, 'tweet_count': 16175, 'listed_count': 14}",False,,,0
977167045589520384,SkunkBoy0,"M/22. He/Him
 In a relationship. A mesmerizing thief who uses his wits and a variety of gadgets to ensure he always comes out on top.
NO RP WITH STRANGERS!",United States,2018-03-23 12:55:53+00:00,"{'followers_count': 642, 'following_count': 529, 'tweet_count': 6383, 'listed_count': 2}",False,United States,,0
388237343,KhadyMany,I'm a girl!🎶 Might I suggest you don’t fuck with my sis’?: Move! Haters:🫵🏽Take a ticket coz I’m Chilling & Brainstorming 24/7,phoenix.neuf9@gmail.com,2011-10-10 12:25:42+00:00,"{'followers_count': 990, 'following_count': 4694, 'tweet_count': 252957, 'listed_count': 15}",False,,,0
977501053511000064,MAShopping_,"M A Shopping, electronic, cosmetics, clothes",Nottingham,2018-03-24 11:03:07+00:00,"{'followers_count': 8, 'following_count': 89, 'tweet_count': 16061, 'listed_count': 0}",False,United Kingdom,Nottingham,Nottingham
977509433558360065,EPY_RM,"Toy content on Fridays (Gunpla, Sentai, Digimon, etc.)
Pokémon sketches on Saturdays
v You can find more photos and in-depth looks using the link v","Pennsylvania, USA",2018-03-24 11:36:25+00:00,"{'followers_count': 119, 'following_count': 217, 'tweet_count': 1667, 'listed_count': 0}",False,United States,Pennsylvania,Usa
977511977030471680,ArkadiaDon,"27 | 🔞 AntiFascist |
LGBTQIA+ Ally | Cis He/Him | 
I carry more than you see...",Nowhere ,2018-03-24 11:46:31+00:00,"{'followers_count': 226, 'following_count': 693, 'tweet_count': 6257, 'listed_count': 1}",False,,,0
116648411,MYCAT_200,"Malaysian Conservation Alliance for Tigers
https://t.co/ohztaDsh0s

Want to help save Malayan Tigers? 
https://t.co/Qo8L9GLlYs",Malaysia,2010-02-23 05:15:43+00:00,"{'followers_count': 2209, 'following_count': 300, 'tweet_count': 1717, 'listed_count': 25}",False,Malaysia,,0
977530381154111488,ErhardOB1,Proud WHITE South African. GOD Fearing. Family man. I hate Cheaters and Lefties. Views are my own. ALL LIVES MATTER!,South Africa,2018-03-24 12:59:39+00:00,"{'followers_count': 81, 'following_count': 400, 'tweet_count': 2035, 'listed_count': 0}",False,South Africa,South,0
2793474790,vestigiousvege1,Just a guy. That's enough right?,"Illinois, USA",2014-09-30 03:16:30+00:00,"{'followers_count': 159, 'following_count': 384, 'tweet_count': 13100, 'listed_count': 10}",False,United States,Illinois,Usa
2793391472,dwatchnews_nam,"DemocracyWatchNews North America, 501c3: Mexico, Canada, USA, Greenland. #OSIF News/events affecting #democracy #humanrights #journalism #opengov #environment",USA Canada Mexico Arctic,2014-09-06 07:34:27+00:00,"{'followers_count': 1683, 'following_count': 4841, 'tweet_count': 166404, 'listed_count': 252}",False,Japan,Kochi-ken,Usa
116629975,pleasure_radio,"Former host of For Your Pleasure radio program , Thursday evening at 6:00 eastern on CFMU FM 93.3 Hamilton Ontario. supporter of Oxford United F.C.","Hamilton, Ontario",2010-02-23 03:49:51+00:00,"{'followers_count': 326, 'following_count': 519, 'tweet_count': 6930, 'listed_count': 17}",False,Canada,Ontario,Ontario
388268810,MartieSchoeman,Married,"Roodepoort, South Africa",2011-10-10 13:34:47+00:00,"{'followers_count': 401, 'following_count': 2261, 'tweet_count': 38379, 'listed_count': 5}",False,South Africa,Gauteng,Roodepoort
388259145,Invest_Namibia,"Commercial Office, Embassy of the Republic of Namibia, Berlin","Berlin, Germany",2011-10-10 13:14:31+00:00,"{'followers_count': 9209, 'following_count': 503, 'tweet_count': 2566, 'listed_count': 38}",False,Germany,Land Berlin,Berlin
977499941592551424,pillsharks,"I'm William Cox. born in Pill, Somerset in 1849 and worked as a Bristol Channel Pilot and as a master mariner. I was murdered in Birkenhead docks in 1906.",England,2018-03-24 10:58:41+00:00,"{'followers_count': 712, 'following_count': 1089, 'tweet_count': 34750, 'listed_count': 2}",False,United Kingdom,England,England
977392625056542720,colondres_dev,DataScientist - Construction Project Management - Compassion is the ultimate sign of intelligence - End Speciesism - Adopt,"Santa Clarita, CA",2018-03-24 03:52:15+00:00,"{'followers_count': 1112, 'following_count': 1879, 'tweet_count': 6069, 'listed_count': 3}",False,United States,California,Santa Clarita
116703845,YunitaAnneu,#SpreadTheLove 🖤,"Jawa Barat, Indonesia",2010-02-23 10:10:07+00:00,"{'followers_count': 844, 'following_count': 655, 'tweet_count': 45414, 'listed_count': 23}",False,Indonesia,,0
977369697145556992,AudreysAmerica,"Independent former democrat.
America first. 
'In a room where people unanimously maintain a conspiracy of silence, one word of truth sounds like a pistol shot'","Massachusetts, USA",2018-03-24 02:21:09+00:00,"{'followers_count': 777, 'following_count': 1350, 'tweet_count': 69333, 'listed_count': 9}",False,United States,Massachusetts,Usa
116697769,chumbacowboy,||Acknowledged Entrepreneur||•|| Majoring in=||•||Barley||•||Wheat||•||Horticulture||•||Maize||•||•Farming||•||Father||•||Golfer||,"Kitale, Kenya",2010-02-23 09:36:28+00:00,"{'followers_count': 472, 'following_count': 1378, 'tweet_count': 6340, 'listed_count': 4}",False,Kenya,Trans Nzoia District,Kitale
2793774226,PetedsD,"Studio Potter. Thrown Stoneware, Porcelain and Raku fired ceramics. Handmade. https://t.co/EAnV9K1NjT Beekeeper. NHS. 🏳️‍🌈",Redlees Studios London TW7 6DW,2014-09-30 06:40:56+00:00,"{'followers_count': 1773, 'following_count': 4962, 'tweet_count': 14280, 'listed_count': 25}",False,,,0
977473287633719296,NewsIntlfirst,#World #News #Politics #Health #Weather #HumanRights,"London, Global",2018-03-24 09:12:47+00:00,"{'followers_count': 54, 'following_count': 102, 'tweet_count': 740, 'listed_count': 0}",False,United Kingdom,England,London
977400364470173697,PolyTrendy,PolyTrendy delivers fresh and interesting stories daily to you. PolyTrendy is dedicated to spreading useful and viral content that you love and share.,Vereinigte Staaten,2018-03-24 04:23:00+00:00,"{'followers_count': 10, 'following_count': 73, 'tweet_count': 3994, 'listed_count': 0}",False,,,0
116678947,dukki25,इस मुल्क ने जिस शक्श को जो काम था सौंपा.. उस शक्श ने उस काम की माँ-चीस जला के छोड़ दी #Mixologist.,blue city.,2010-02-23 07:54:59+00:00,"{'followers_count': 324, 'following_count': 1216, 'tweet_count': 32548, 'listed_count': 0}",False,,,0
116663296,foreveryoung727,~ Mother ~ Daughter ~ Sister ~ Friend ~,•••NYYankees/UKWildcats•••,2010-02-23 06:31:35+00:00,"{'followers_count': 139, 'following_count': 747, 'tweet_count': 4551, 'listed_count': 0}",False,,,0
388255150,hotmalewife,Stevie/25/they/white🔞,pdx,2011-10-10 13:06:24+00:00,"{'followers_count': 180, 'following_count': 757, 'tweet_count': 103773, 'listed_count': 2}",False,,,0
2793691454,dan_anthony557,"Jazz Musician/Composer for the sheer love and joy of it. Lover of Nature and Sports, Biker, road and off road, Veggie, Gamer and Sim-racer. Have a real job too!",South England,2014-09-06 11:02:03+00:00,"{'followers_count': 153, 'following_count': 1054, 'tweet_count': 9076, 'listed_count': 0}",False,United Kingdom,England,England
977468237083426816,JustPhil7,"Once got US DoN Special Act Award so kind of a big deal. Engineer guy. Fighter jets, BBQs, spacecraft, submarines, etc. Obv my tweets are my own. #NAFO",On a cloud near San Diego,2018-03-24 08:52:43+00:00,"{'followers_count': 137, 'following_count': 616, 'tweet_count': 7741, 'listed_count': 2}",False,United States,California,San Diego
116784187,ki_bet,Arsenal FC | Golfer | Supply Chain | Views My Own |,"Naivasha, Kenya",2010-02-23 15:24:06+00:00,"{'followers_count': 2235, 'following_count': 812, 'tweet_count': 95788, 'listed_count': 32}",False,Kenya,,0
977084740804202496,SunielUniverse,"Fans club of Most sweetest baddas Heartthrob @SunielVShetty ,
connecting Anna sir Fan everywhere, with love'",Indien,2018-03-23 07:28:50+00:00,"{'followers_count': 1222, 'following_count': 499, 'tweet_count': 39089, 'listed_count': 2}",False,,,0
2795835840,b2bkent,Promoting business in the county of Kent.,Kent,2014-09-07 12:41:57+00:00,"{'followers_count': 6110, 'following_count': 5750, 'tweet_count': 84410, 'listed_count': 283}",False,United Kingdom,Kent,Kent
2796069447,crimsonroses888,"Systems Navigator, Knowledge Mobilization, Research and Resource Connection.  M❤M",Canada,2014-09-30 19:27:39+00:00,"{'followers_count': 618, 'following_count': 1127, 'tweet_count': 32715, 'listed_count': 55}",False,Canada,Kentucky,Canada
976796304981610498,Dtaylor23356491,"love spending time with my handful of friends, lots of time with my husband.... just being me.","Ohio, USA",2018-03-22 12:22:41+00:00,"{'followers_count': 7, 'following_count': 98, 'tweet_count': 198, 'listed_count': 0}",False,United States,Ohio,Usa
388003732,obie2cute,Music | Radio | Fun | Football | Liverpool fc | Looking good | No bad vibes | Aries | Introvert / Extrovert,United States of America,2011-10-10 01:06:18+00:00,"{'followers_count': 840, 'following_count': 1300, 'tweet_count': 30402, 'listed_count': 1}",False,United States,Alabama,America
116875754,MaRaineyBlues,"arts,culture,beaches,the countryside. In a tentative recovery for CPTSD. hooplehead. all my own witterings.she/her.",north Wales ,2010-02-23 21:16:38+00:00,"{'followers_count': 1360, 'following_count': 4988, 'tweet_count': 163705, 'listed_count': 11}",False,,,0
116875601,georgielop,"Love for life, thankful for everything, love for people, learn from everybody.  / amor por la vida, agradecido por todo, me encanta la gente, aprender de todo!",Colombia y México,2010-02-23 21:16:03+00:00,"{'followers_count': 243, 'following_count': 522, 'tweet_count': 24980, 'listed_count': 13}",False,Colombia,Nuevo León,Colombia
976853170495344642,BiscoesDR,"Biscoes for dispute resolution - including business disputes, landlord and tenant law, boundary disputes, property litigation and more. 023 9266 0261","Petersfield, Hampshire",2018-03-22 16:08:39+00:00,"{'followers_count': 316, 'following_count': 332, 'tweet_count': 5055, 'listed_count': 3}",False,United Kingdom,Hampshire,Petersfield
976853859703427078,heywildrich,Endling.,your local 7-11 parking lot,2018-03-22 16:11:23+00:00,"{'followers_count': 11791, 'following_count': 749, 'tweet_count': 30686, 'listed_count': 47}",False,,,0
116874457,Adeist,A spirit guide for a pro-white revivalist ethos in the face of Anti-white hatred and self-sacrifice . The white flag doesn’t mean “ I surrender” anymore.,New Jersey,2010-02-23 21:11:06+00:00,"{'followers_count': 139, 'following_count': 2306, 'tweet_count': 6354, 'listed_count': 2}",False,United States,New Jersey,0
116867280,OmicsOmicsBlog,Computational biologist in drug discovery since '96.,"Boston, MA",2010-02-23 20:41:00+00:00,"{'followers_count': 9221, 'following_count': 942, 'tweet_count': 88592, 'listed_count': 434}",False,United Kingdom,Lincolnshire,Boston
2795838083,anaious,"#HAZMAT Specialist, D.O.T. Crew Chief, and #OSHA inspector Public Safety Rep.   #RNC                       
Old-School Conservative Values and kinky SEX!",O% talerance for Leftest BS!,2014-09-30 18:14:59+00:00,"{'followers_count': 592, 'following_count': 1068, 'tweet_count': 13046, 'listed_count': 0}",False,,,0
2796108267,Phillips25Chris,Nixon 6.4.18 13:49. 💙,"Newcastle Upon Tyne, England",2014-09-30 19:38:34+00:00,"{'followers_count': 194, 'following_count': 482, 'tweet_count': 6271, 'listed_count': 11}",False,United Kingdom,England,Newcastle
976776936356593664,owenemarshall1,History Music Music Rock/Alt Travel Country Haha Health Literature Amazing Weather General News Photography Science News Interesting Pictures Metal,"Colorado, USA",2018-03-22 11:05:44+00:00,"{'followers_count': 7, 'following_count': 65, 'tweet_count': 385, 'listed_count': 0}",False,United States,Colorado,Usa
976711029622231040,KathyCares_77,#savetheelephants #bantrophyhunting,Vereinigte Staaten,2018-03-22 06:43:50+00:00,"{'followers_count': 2, 'following_count': 4, 'tweet_count': 18, 'listed_count': 0}",False,,,0
116927614,carlynmdo,"Animal-Human health expert, international speaker, LDA, author of the award-winning book-Dog as My Doctor, Cat as My Nurse.","Santa Fe, New Mexico",2010-02-24 00:53:06+00:00,"{'followers_count': 1039, 'following_count': 1226, 'tweet_count': 9944, 'listed_count': 43}",False,United States,New Mexico,Santa Fe
976694604882886656,scrollkart,😅😊🛒🕶️👓🧣👝👛👜👘👢👡👚👕🧥👖👔👗👠🧦💍🎹🎬🎤🎮📱🖥️⌨️💻📷📹🎥📺📗📘🔼Follow Us For Latest offers And New Products,Indien,2018-03-22 05:38:34+00:00,"{'followers_count': 95, 'following_count': 1086, 'tweet_count': 20418, 'listed_count': 0}",False,,,0
116920698,tvberozes,"Socially anxious cat sitter.
Uuni, Timor, Hope, Zeke, ChunLi, Kiki in memories🤍🌸🐱",Malaysia,2010-02-24 00:23:04+00:00,"{'followers_count': 311, 'following_count': 554, 'tweet_count': 18013, 'listed_count': 4}",False,Malaysia,,0
