,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,lsjnews baby black born potter park zoo christmas eve,1209603353069662209,23453239,en,2019-12-24 22:34:47+00:00,rt @lsjnews: baby black rhino born at potter park zoo on christmas eve https://t.co/twzlqgnedj
1,1,poach record level botswana chroniclezim,1209603113134493702,1259135184,en,2019-12-24 22:33:50+00:00,rhino poaching at record levels in botswana https://t.co/dablhcn63b via @chroniclezim
2,2,lansingmifacts baby ale congrats doppsee potter park zoo crew,1209603103831535616,2555614284,en,2019-12-24 22:33:47+00:00,"rt @lansingmifacts: 🚨🦏 baby rhino alert 🦏🚨 

congrats to doppsee and the potter park zoo crew! https://t.co/ftfgqiabuu https://t.co/wagac8j…"
3,3,stop hunt botswana africawildf interior secretary want safari elephantsglobal march elephant demand ban impos hunt trophy live endanger specie africa sign petition change,1209602861698572288,25214226,en,2019-12-24 22:32:50+00:00,"stop hunting! @botswana @africawildf us interior secretary who wants to go on safari with no elephants
global march for elephants and rhino
demands ban on imports of hunting trophies and 
live endangered species from africa - sign the petition! https://t.co/jdkqpm9qos via @change"
4,4,drummersark poach record level botswana,1209602523994214400,1409769254,en,2019-12-24 22:31:29+00:00,rt @drummersark: rhino poaching at record levels in botswana https://t.co/1wws3e4i4l
5,5, need little christmas cheer local zoo black calf morning amaze step forward black conservation,1209601996635938821,893901457426178048,en,2019-12-24 22:29:23+00:00,"if you need a little christmas cheer, my local zoo’s black rhino had a calf this morning and it’s amazing. 

another step forward for black rhino conservation. https://t.co/hka556qroq"
6,6,potterparkzoo first time year history black calf born potter park zoodoppsee give bih ,1209601946245586944,1246051,en,2019-12-24 22:29:11+00:00,"rt @potterparkzoo: for the first time in our 100 year history, a black rhino calf has been born at potter park zoo!

doppsee gave birth at…"
7,7,mmegionline botswana record killing month october poacher kill resist arre,1209601438181134336,70906235,en,2019-12-24 22:27:10+00:00,rt @mmegionline: botswana has recorded 13 rhino killings in two months since october 2019 and seven poachers were killed for resisting arre…
8,8,xposetrophyhunt wendyharris thing china modernize traditional medicine superstition result horn bear bile tiger bone donkey skin etc cure make chinese people look healess foolish rest world chinaembottawa pdchina xhnews,1209600778626895872,114590651,en,2019-12-24 22:24:33+00:00,"@xposetrophyhunt @wendyharris2861 one thing china could ""modernize"" is all the traditional medicine and superstition that results in rhino horn, bear bile, tiger bone, donkey skin, etc. ""cures"" 
which makes the chinese people look heartless and foolish to the rest of the world. @chinaembottawa @pdchina @xhnews https://t.co/6p7gr6o6uz"
9,9,rare baby black born potter park zoo christmas eve lsjnews,1209599969436602371,1058742966,en,2019-12-24 22:21:20+00:00,rare baby black rhino born at potter park zoo on christmas eve https://t.co/tbjfgdhf7v via ⁦@lsjnews⁩
10,10,million traveler flock africa savanna nature preserve year catch glimpse wildlife call home nowhere else eah see black cheetah natural habitat safari travel nature,1209599735880916992,1445174803,en,2019-12-24 22:20:24+00:00,millions of travelers flock to africa’s savannas and nature preserves every year to catch a glimpse of the wildlife that call them home. nowhere else on earth can you see the black rhino or the cheetah in their natural habitats. #safari #travel #nature https://t.co/dqcty5hmxd
11,11, wait long day critically endanger black world,1209599475372699650,854000285802536960,en,2019-12-24 22:19:22+00:00,i have been waiting so long for this day! there is one more critically endangered black rhino in the world! 🥰 https://t.co/7ae9eeyaoi
12,12,romtoss yashar arrive morning critically endanger black world thanks aza zoo eastern black specie survival plan,1209598588927524865,854000285802536960,en,2019-12-24 22:15:51+00:00,"@rom_toss @yashar and he has arrived! just this morning. there is now one more critically endangered black rhino in the world, thanks to an aza zoo and the eastern black rhino species survival plan. https://t.co/fz0exl0znr"
13,13,africanews botswana risk lose current poach rate,1209597800486445058,1601683238,en,2019-12-24 22:12:43+00:00,rt @africanews: botswana risks losing all rhinos at current poaching rates https://t.co/cwjminys9d
14,14,truly amaze word wisdom zuba cero white endanger,1209597185651826688,3222900762,en,2019-12-24 22:10:16+00:00,truly amazing! words of wisdom from dr. zuba.  #rhinos #rhinoceros #whiterhino #endangered https://t.co/ux5edht6gn
