,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,wtiorgindia rescue stabilise wildliferescue centre cwrc kaziranga assamfloods ,1151561639617019907,3403943357,en,2019-07-17 18:37:44+00:00
1,1,arunvigneshcs response survival question take shelter natural high ground kaziranga national park,1151561625008144384,345230484,en,2019-07-17 18:37:41+00:00
2,2,antonysguazzin come bond market specie follow,1151561578522796037,143041006,en,2019-07-17 18:37:29+00:00
3,3,wtiorgindia baby backyard bush tranquilised vet samshulwildvet re,1151561416593350656,40224741,en,2019-07-17 18:36:51+00:00
4,4,parveenkaswan lucky team wildlife rescuer get hold calf kaziranga time disaster coue,1151561315132928001,621005431,en,2019-07-17 18:36:27+00:00
5,5,eahwatchorg effos combat poach traditionally rely expensive option vehicle foot patrol scienti,1151560912777748480,191138249,en,2019-07-17 18:34:51+00:00
6,6,khargeswar protect duty attack wild buffalo salutebraveheas forester kaziranganationalpark boat brother hard work give great satisfaction getwellsoon,1151560472845414400,3281145834,en,2019-07-17 18:33:06+00:00
7,7,nenagh realdonaldtrump secbernhardt huntingisnotconservationmake mistakeus interior secretary global march,1151560238446891008,227047627,en,2019-07-17 18:32:10+00:00
8,8,julianrademeyer conservationist staed marketing fiveyear bond banker say world first financial inst,1151560076794183685,928271499609432064,en,2019-07-17 18:31:31+00:00
9,9,wtiorgindia baby separate mother rescue house wtiorgindia actionifaw kaziranga assamforest,1151560060306243585,179431385,en,2019-07-17 18:31:27+00:00
10,10, interior secretary global march elephant demand ban impos trophy endanger specie africa sign petition ukchange,1151560031395090433,17931282,en,2019-07-17 18:31:21+00:00
11,11,wildlife team save baby drown kazirangas floodwaters,1151560012701024258,928271499609432064,en,2019-07-17 18:31:16+00:00
12,13,ten album know also rape kill grown ,1151559808740405249,2757125954,en,2019-07-17 18:30:28+00:00
13,15,gringomzungu investor bond paid back capital coupon african black population acro,1151559098225385473,82257887,en,2019-07-17 18:27:38+00:00
14,16,cincinnatizoo happy bihday kendi weve love watch grow black critically endanger due poach ,1151558223096418304,14691557,en,2019-07-17 18:24:09+00:00
15,17, bond aim grow population endanger black test creation conservation debt market,1151558151134728192,606571099,en,2019-07-17 18:23:52+00:00
16,18,ndtv assamfloods calf rescue staff floodaffected kaziranga national park kaziranga wat,1151558090799509504,239367374,en,2019-07-17 18:23:38+00:00
17,19, columbus team step elephant scale morning compete zoo big loser challenge team ironroad go win wrap weeksironroad peo ironsharpeniron oueam heretoserve biggestloser columbuszoo,1151557987867250689,701033716219584512,en,2019-07-17 18:23:13+00:00
18,20,denverzoo hot day today there nothing well splash pool tense totally agrees naturally,1151557832887676934,736333338877689857,en,2019-07-17 18:22:36+00:00
19,21,osha cite zoo zookeeper injured united state depament labor occupational safety health administration osha cite jacksonville zoo zookeep,1151557811333189632,1354651663,en,2019-07-17 18:22:31+00:00
20,22,osha cite zoo zookeeper injured workerscomp,1151557808996925441,497078730,en,2019-07-17 18:22:31+00:00
21,24,helping assam flood rescue team save calf drown kaziranga watch video indiat,1151557756555579392,928271499609432064,en,2019-07-17 18:22:18+00:00
22,25,savethe researcher uniofbrighton conduct trial private reserve south africa test method move away ,1151557729728761856,928271499609432064,en,2019-07-17 18:22:12+00:00
23,26,savethe name beckham enjoys belly rub sanctuary south africa mailonline,1151557624435003392,928271499609432064,en,2019-07-17 18:21:47+00:00
24,28, countryman world beautiful state grave danger face immense flood cause animal endanger horn countless others death lac people different corner state affected starve food comfo,1151556902142136320,1080751659876139009,en,2019-07-17 18:18:55+00:00
25,30,predator represent kzn kingdom vsa national volleyball league raise flag predator vcwell do stellar performancesnvl vsa,1151556606922043393,1124935343956951040,en,2019-07-17 18:17:44+00:00
26,31,momentsindia vulnerable kajiranga park calf hog deer elephant,1151556510771757056,1047772215016656896,en,2019-07-17 18:17:21+00:00
27,32,paponmusic kazinranga national park guard try save calf many wildlife massive disrupt,1151556267552329728,722317764736647168,en,2019-07-17 18:16:23+00:00
28,33,spot man nagaland ran poach network arrest assam savethe,1151556128611983363,346448652,en,2019-07-17 18:15:50+00:00
29,35,man nagaland ran poach network arrest assam savethe,1151555917399203841,1128654736746536961,en,2019-07-17 18:15:00+00:00
30,36,dswfwildlife flood kaziranga national park force wildlife endanger onehorned leave park highe,1151555805147275265,764182133892087809,en,2019-07-17 18:14:33+00:00
31,37,aifex jordanwells horn day go transmute cancer cure projectable likelihoodglucose go thing able cheaply measure nanoliters blood probably wont look metabolite tho,1151555772330864640,8917142,en,2019-07-17 18:14:25+00:00
32,39,nayrazz want bond sale bond conservation cero first financial instrument protec,1151554478509887490,183334977,en,2019-07-17 18:09:17+00:00
33,40,want bond sale bond conservation cero first financial instrument protect animal wildlife investor paid back capital yield number animal increase,1151554240403398658,260678237,en,2019-07-17 18:08:20+00:00
34,41,nandanpratim forest guard save life cub kaziranga national park assam percent park massive,1151553781428936706,1118263478605639680,en,2019-07-17 18:06:30+00:00
35,42, interior secretary global march elephant demand ban impos trophy endanger specie africa sign petition change,1151553637233111040,1860634604,en,2019-07-17 18:05:56+00:00
36,43,indianoheast hero kaziranga nationalparkkaziranga national park field staff rescue calf flood july ,1151553540269101056,87231823,en,2019-07-17 18:05:33+00:00
37,45,bbgafrica come bond market specie follow,1151553340528107520,133860341,en,2019-07-17 18:04:45+00:00
38,46,amaze well balance float wood wildlife team save baby drown kazirangas floodwaters,1151552838092279808,588519607,en,2019-07-17 18:02:46+00:00
39,47,business bond aim grow population endanger black test creation conservation debt market,1151552133084246016,82277202,en,2019-07-17 17:59:57+00:00
40,49,black serious danger country go destroy habitat,1151551333352259585,362361878,en,2019-07-17 17:56:47+00:00
41,50,assam flood rescue team save calf drown kaziranga hat say internet trend news news,1151551240897064960,1034001692365385728,en,2019-07-17 17:56:25+00:00
42,51,kim keep hop see aicles poacher trophy hunter gore death maul lion say poacher trophy hunter turn trump fair hope poacher trophy hunter ,1151551065332080640,2418557389,en,2019-07-17 17:55:43+00:00
43,52,sheripetersons wildlife team save baby drown kazirangas floodwaters,1151550882804326401,49780015,en,2019-07-17 17:54:59+00:00
44,53,abc hold tight forest official inidia come rescue calf struggle flood park flood state ,1151550536564391936,48730462,en,2019-07-17 17:53:37+00:00
45,55, come bond market specie follow,1151549042436055040,364780168,en,2019-07-17 17:47:41+00:00
46,56,hinna painful scene state assamone horn actual hero prideovercoming difficult situation ,1151548835937677313,456643342,en,2019-07-17 17:46:51+00:00
47,57,rescue rehabilitate release story orphan poach,1151548381602418693,241042196,en,2019-07-17 17:45:03+00:00
48,58,bond break new ground conservation finance financialtimes conservationcap,1151548367916244992,21303464,en,2019-07-17 17:45:00+00:00
49,60,helping drone use herd away poach hotspot,1151548296353239041,1151040383343890432,en,2019-07-17 17:44:43+00:00
50,62,cincinnatizoo think baby cutest animal ever love kendi,1151548078324953094,1083432217014091776,en,2019-07-17 17:43:51+00:00
51,63,abcworldnews hold tight forest official india come rescue calf struggle flood park flood ,1151547851140239360,31493863,en,2019-07-17 17:42:57+00:00
52,65,petition bringoursback visitzimbabwe need transparency accord law zimbabwe expo drc chinesezoos cop cite zanupfofficial zimwildtrade,1151547226814128128,936944931326844929,en,2019-07-17 17:40:28+00:00
53,68,johnaglionby olpejeta creditsuisse domjermey officialzsl potentially excellent news conservation,1151546548070862848,2420370068,en,2019-07-17 17:37:46+00:00
54,69, last year kenya poach rate drop elephant environment goodnews,1151546305363283970,210904208,en,2019-07-17 17:36:48+00:00
55,70,spot new film detail wrench impact illegal horn trade family read savethe ,1151546185926283264,346448652,en,2019-07-17 17:36:20+00:00
56,71,whats zimwildtrade comprehensive plunder wildlife ivory horn zimbabweelephants lion poach hunt trading dead alive leave zimbabwe destination china cite fraud ,1151546092619784192,936944931326844929,en,2019-07-17 17:35:57+00:00
57,72,wtiorgindia bahardutt vivekwild thank bahar calf also rescue house water actionifaw azze,1151545990467506177,602273768,en,2019-07-17 17:35:33+00:00
58,73,new film detail wrench impact illegal horn trade family read savethe poach conservation,1151545852508327936,1128654736746536961,en,2019-07-17 17:35:00+00:00
