,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,live stream casino slot retweet win randomrunner twin spin blackjack multihand hong kong tower jungle spirit call wild mega moolah kronos rag divine,979335500308930560,809444618026811394,en,2018-03-29 12:32:33+00:00
1,1,thantmyintu chinesetraditionalmedicine deadly many endanger specie elephant pangolin etc,979335492427812864,4443219497,en,2018-03-29 12:32:31+00:00
2,2,robrobbedwards sign suppoed imperative survival traffic beautiful animal stop imm,979335084498214913,960213209960665092,en,2018-03-29 12:30:53+00:00
3,3,edunaturevn brutal reality poach vietnam legal system appeal lenient month ,979334751843594243,2950121078,en,2018-03-29 12:29:34+00:00
4,4,envusa brutal reality poach vietnam legal system appeal lenient month prison ,979334701759410176,2950121078,en,2018-03-29 12:29:22+00:00
5,5,therealroseanne thesaragilbe get base suppo vote make well minority dont get joke last white die typical base epa climate animal protection,979334681962385408,4783604988,en,2018-03-29 12:29:17+00:00
6,6,protectwldlife help stopextinction sign end traffic vietnam impose trade sanctionsplease sign petition,979334460272529408,838319988,en,2018-03-29 12:28:25+00:00
7,7,sudan world last male nohern white dy age ,979334123331432448,2516947250,en,2018-03-29 12:27:04+00:00
8,8,biologistdan wild giraffe africa today trophy hunt lead cause death last ,979332606595657729,64460873,en,2018-03-29 12:21:03+00:00
9,9,wild animal name sound child kid wild life animal park toddler youtube,979332499854757888,909595535396368384,en,2018-03-29 12:20:37+00:00
10,10,last male nohern white diesfrom weather channel iphone app,979332278915649537,825874147918147585,en,2018-03-29 12:19:45+00:00
11,11,farewell dear sudan last male nohern white wont forget bizarreglobehop,979331874836316165,15740526,en,2018-03-29 12:18:08+00:00
12,12,half day double lion sighting include vurhami lubyelubye pride buffalo elephant kudu giraffe bushbuck wildebeest zebra wahog baboon crocs hippo fish eagle yellow bill marabou stork green back heron pied kingfisher,979331827579195393,45371467,en,2018-03-29 12:17:57+00:00
13,13,vice joke everything marvel facebooks sketchiness sudan last male nohern white bit beyonce,979330158627876864,329203674,en,2018-03-29 12:11:19+00:00
14,14,cite south africa poacher sentence year imprisonment poach protect specie theft possession ,979329826640285697,36937742,en,2018-03-29 12:10:00+00:00
15,15,photogareth incredible move image ami vitale national geographic creative last moment last living male nohern,979329418903543809,94068695,en,2018-03-29 12:08:23+00:00
16,16,hodilu last year black born zoozuerich closing outdated house ,979329227819573248,220637634,en,2018-03-29 12:07:37+00:00
17,17,stopextinction sign end traffic vietnam impose trade sanction sign petition ukchange,979328157009498114,3634048288,en,2018-03-29 12:03:22+00:00
18,18,olpejeta plight nohern white wakeup call humanity need urgently change way else ,979327849906692096,819367065039441922,en,2018-03-29 12:02:09+00:00
19,19, last male white go many specie go see disappear lifetime anthropocene go marked shosighted period fuel success go look period humanid mutant evolve squid,979327436109250562,777602024053563392,en,2018-03-29 12:00:30+00:00
20,20,pembient paulbunje globalecoguy well curb human population explosion want save elephant pangolin etc good luck,979326828908335104,4443219497,en,2018-03-29 11:58:05+00:00
21,21,youngthug last male die sorry lose specie god,979326162601168897,387576928,en,2018-03-29 11:55:26+00:00
22,22,lilaflw animalsasia china pay kill elephant year day minutesfor,979325980316639232,3299845261,en,2018-03-29 11:54:43+00:00
23,23,gettyrepoage last male nohern white die due agerelated complication leave female member subspe,979325940126937089,154966761,en,2018-03-29 11:54:33+00:00
24,24,death last white wider extinction crisis,979325068353458176,2777841124,en,2018-03-29 11:51:05+00:00
25,25, baby boy grass mom lakenakurunationalpark great ,979324364859482112,2743147027,en,2018-03-29 11:48:18+00:00
26,26,dirvanessabeck egarciaeric donaldglover peta horn sought isnt ivory,979324158470336517,154168630,en,2018-03-29 11:47:28+00:00
27,27, last nohern white left eah male die day ago last goodbye,979324121803907072,431615135,en,2018-03-29 11:47:20+00:00
28,28, excite admirable critical job ian conservationsuperhero wildlife bestjob conservation africa southafrica,979323943680204800,987214184,en,2018-03-29 11:46:37+00:00
29,29,savethe conviction poacher year jail lephalale regional cou,979323696031641600,2870041664,en,2018-03-29 11:45:38+00:00
30,30,kenolin photo man honor final moment last living nohern white male extinction loo,979322761100386304,1005225056,en,2018-03-29 11:41:55+00:00
31,31,yosemitenps sister park africa ngorongoro conservation area tanzania primarily know abundant wildlife incl,979322463644536833,334589667,en,2018-03-29 11:40:44+00:00
32,32,sirikoilodge truly wild lifethrowbackthursday amaze moment capture typical scene sirikoi lawn whic,979321772569964544,2314937901,en,2018-03-29 11:38:00+00:00
33,33,thinkorswim solitary specie heabeat geological time rout half year evolutionary history http,979321059374784514,3354226163,en,2018-03-29 11:35:10+00:00
34,34,stopextinction sign end traffic vietnam impose trade sanction sign petition cdnchange,979320028477583360,1065540254,en,2018-03-29 11:31:04+00:00
35,35,vimeo hope lose nohern white watch powerful footage last living learn ,979319494421237760,2663728580,en,2018-03-29 11:28:57+00:00
36,36,louisa vietnam illicit horn trade root traditional medicine new class ambitious young businessmen ,979318917746384896,22230837,en,2018-03-29 11:26:39+00:00
37,37,poppymetcalf eat last male die,979318718252625921,236219413,en,2018-03-29 11:25:51+00:00
38,38,hodilu zimparks wildlife official accuse steal horn acquit harare magistrate yesterday,979318677530206208,3426754587,en,2018-03-29 11:25:42+00:00
39,39,olpejeta pejeta hold tribute ceremony honour sudan life last male nohern white saturday march,979318203028529152,3028081275,en,2018-03-29 11:23:49+00:00
40,40,savethe zimparks official accuse steal horn woh acquit harare magi,979317535882530816,3426754587,en,2018-03-29 11:21:10+00:00
41,41,cburkesci make new friend knowsleysafari today hop help save white wild use drone ,979317469864185857,3426754587,en,2018-03-29 11:20:54+00:00
42,42, poach animal lame girrafs elephant lion whole bitch,979316903079419905,477904542,en,2018-03-29 11:18:39+00:00
43,43, poach hour horn make keratin thats youre clip damn toe nail wwf animalkingdom protect animal,979316855121817605,344380905,en,2018-03-29 11:18:27+00:00
44,44,bindiirwin today heabreaking world say goodbye sudan last male nohern white eah ,979316778613473281,3303461503,en,2018-03-29 11:18:09+00:00
45,45,siphosays who quietly kill girrafes steal spotlight caught slip,979315690116141056,183311376,en,2018-03-29 11:13:49+00:00
46,46,dezsantanaphoto last goodbye sthis foot sculpture represent nohern white left eah ,979314951255928832,767182711584718848,en,2018-03-29 11:10:53+00:00
47,47,cnn world last male nohern white die leave female left save subspecies extinction,979314928808054784,978772869432860672,en,2018-03-29 11:10:48+00:00
48,48,hollylindsey stopextinction sign end traffic vietnam impose trade sanction sign petition,979314806992916481,138597964,en,2018-03-29 11:10:19+00:00
49,49,kwvemporium interrelate wise word guest speaker lewispugh last night prestigious event conservation ,979314792925155328,3426754587,en,2018-03-29 11:10:16+00:00
50,50,adriansteirn sad day conservation world sudan last male nohern white pass away female nohe,979314773526564864,305529200,en,2018-03-29 11:10:11+00:00
51,51,roarwn man get year prison time sell horn la vega hotela yearold man sentence friday ,979314081021726720,3426754587,en,2018-03-29 11:07:26+00:00
52,52,standavies like youtube video park ranger take drastic measure save south africa ,979313763026382849,3426754587,en,2018-03-29 11:06:10+00:00
53,53, biotech staup try end poach flood market fake horn,979312537022840833,745586707,en,2018-03-29 11:01:18+00:00
54,54,geographicalmag death sudan spark reflection pattern population,979311595129049089,20705695,en,2018-03-29 10:57:33+00:00
55,55, like youtube video park ranger take drastic measure save south africa ,979311431240814593,3288140397,en,2018-03-29 10:56:54+00:00
56,56,bauervanstraten take keep last nohern white alive kenyan life,979309589782056962,324063894,en,2018-03-29 10:49:35+00:00
57,57,man get year prison time sell horn la vega hotela yearold man sentence friday year federal prison illegally,979309093050609664,878226858235613188,en,2018-03-29 10:47:37+00:00
58,58,forget extinction population decline much great crisis,979308533245272064,256979481,en,2018-03-29 10:45:23+00:00
59,59,imro last male fall wedidthis last nohern white african male mark ceain extinction incredible,979308070483369984,844640100424257536,en,2018-03-29 10:43:33+00:00
60,60,family soak jungle picture take back elephant bruise prove chitwan national park,979307847971491840,102652743,en,2018-03-29 10:42:40+00:00
61,61,stopextinction sign end traffic vietnam impose trade sanction sign petition change,979307840702767104,377751000,en,2018-03-29 10:42:38+00:00
62,62, true male colorado spring mountain zoo,979306011726147584,64252495,en,2018-03-29 10:35:22+00:00
63,63, wash shtty rag entire family drink water straight tap glass care kill last planeti rewashing toilet paper,979305594187329536,2940479216,en,2018-03-29 10:33:42+00:00
64,64, death sudan spark reflection pattern population,979305164233498624,91056925,en,2018-03-29 10:32:00+00:00
65,65,pmoonfire stopextinction sign end traffic vietnam impose trade sanction sign petition,979305041348759553,909111114272821253,en,2018-03-29 10:31:31+00:00
66,66, interrelate wise word guest speaker lewispugh last night prestigious event conservation fire held kwvs house fire lewispugh conservation kwv kwvemporium nkombe,979304705858899968,973918858666037248,en,2018-03-29 10:30:11+00:00
67,67,helping nohern white left planet surely owe specie existence chance survival http,979303814762258432,259905611,en,2018-03-29 10:26:38+00:00
68,68,picklemarketing friend fundraise savethe hear ask well crossdese bike cha,979303801357324288,33899115,en,2018-03-29 10:26:35+00:00
69,69,devduttmyth head stag definitely sound fictional possibility horse horn think sir,979302370558357504,124102292,en,2018-03-29 10:20:54+00:00
70,70,time return say goodbye photographer share final moment last male nohern white,979301049746964480,1025730835,en,2018-03-29 10:15:39+00:00
71,71,eliudkipchoge sad news last male nohern white die kenya wildaid wildaidea,979300315668320256,2753079093,en,2018-03-29 10:12:44+00:00
72,72,saveanimals entirely possible even likely kill continue salong elephant host lesse,979300267597365249,623633702,en,2018-03-29 10:12:32+00:00
73,73,sirf perspective frozen sperm wont save stop poacher ,979298854024744960,875819510753832960,en,2018-03-29 10:06:55+00:00
74,74,liltit dammnn man look donald trump ate last west african black,979298181690347521,789973696232292354,en,2018-03-29 10:04:15+00:00
