,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,fossilrim specie threaten extent black javan sumatran critical,1466135310358630403,714863830375866372,en,2021-12-01 20:01:12+00:00,"rt @fossilrim: there are 5 species of rhino, all of which are threatened to some extent. black, javan, and sumatran rhinos are are critical…"
1,1,elizabethruler sudan last male nohern white comfoed final moment life scientist attemptin,1466134466477182976,1403387091405266950,en,2021-12-01 19:57:50+00:00,"rt @elizabeth_ruler: sudan, the last male northern white rhino, is comforted during the final moments of his life. scientists are attemptin…"
2,2,edwardbako hard fall ferocious dehorn,1466134347854061569,1398262541277712388,en,2021-12-01 19:57:22+00:00,@edwardbako1 how hard the might have fallen. the ferocious rhino has been dehorned.
3,3,conservationist flew white rwanda huge operation protect themthe shit dounbelievable,1466133297809932291,1162744147188469761,en,2021-12-01 19:53:12+00:00,conservationists flew 30 white rhinos to rwanda in a huge operation to protect them-the shit we have to do-unbelievable.  https://t.co/2g0abjhs29
4,4,tulsazoo calf update weigh pound new addition gain pound week,1466132568982622212,2357152578,en,2021-12-01 19:50:18+00:00,"rt @tulsazoo: rhino calf update! weighing in at 203 pounds, our newest addition has gained over 75 pounds in three weeks! https://t.co/96jl…"
5,5,sterreexplore kadonkey fly elephant knew fly hornet,1466130350564851715,707642810,en,2021-12-01 19:41:29+00:00,@sterreexplore7 @kadonkey flying elephant i knew but a flying rhino/hornet........🤔 https://t.co/gfnfjeudvk
6,6, next unesco world coastal heritage site ujung kulon national park boast interest natural landscape natural reserve krakatoa lowland rainforest several endanger specie javan adventure turn,1466129474437718023,950838282476236801,en,2021-12-01 19:38:00+00:00,"our next unesco world coastal heritage site is ujung kulon national park. it boasts some of the most interesting natural landscapes, such as the natural reserve of krakatoa, lowland rainforests, and several endangered species - like the javan rhinos! an adventure at every turn! https://t.co/mdxrqwy669"
7,7,africanparks thank join welcome white new homethey join black rein,1466129393890308102,58902255,en,2021-12-01 19:37:41+00:00,"rt @africanparks: thank you for joining us in welcoming 30 white rhinos to their new home
they will be joining black rhinos - which we rein…"
8,8, flew white south africa rwanda boeing esmmurphy,1466127601752154114,1324440363449286656,en,2021-12-01 19:30:34+00:00,they flew 30 white rhinos from south africa to rwanda in a boeing 747.  https://t.co/6j1nlubbdv #esm303murphy
9,9,oostingauke kadonkey wishdo much buy super hornet,1466126884270485510,1422111904613425153,en,2021-12-01 19:27:43+00:00,@oostingauke @kadonkey i wish🤭..do not have that much rhino💰to buy a super rhino hornet😄
10,10,passivelyactive anythingbutbirds calf pride manasnationalpark pride indiaindiaves bbcwildlifepotd thephot,1466125391899156486,1113498540351741952,en,2021-12-01 19:21:47+00:00,"rt @passivelyactive: #anythingbutbirds rhino with its calf. pride of #manasnationalpark pride of india.
#indiaves #bbcwildlifepotd #thephot…"
11,11, conscomm researcher rosie healy interviewed james danoffburg opening savannah project livingdese thought conservation wonderfullywild thelivingdese,1466123592953999360,293419816,en,2021-12-01 19:14:38+00:00,"our conscomm researcher rosie healy interviewed james danoff-burg about the opening of the rhino savannah project @livingdesert and his thoughts on conservation.  https://t.co/ycntdbzxre
#wonderfullywild #thelivingdesert https://t.co/fisynhoklt"
12,12,vineetvashist nalinyadavifs sudharamenifs jamirshaikhifs vikasyadavifs parveenkaswan ssinghifs natgeoindia natgeophotos susantananda shouldnt do simple maintain balance food chain shouldnt disturb natureif african white baby attack python tear python piece,1466123480793968643,881332411014840321,en,2021-12-01 19:14:11+00:00,"@_vineetvashist @nalinyadavifs @sudharamenifs @jamirshaikh_ifs @vikas_yadav_ifs @parveenkaswan @s_singh_ifs @natgeoindia @natgeophotos @susantananda3 he shouldn't have done that. as simple as that. to maintain balance in food chain.. one shouldn't disturb nature.
if it's a african white rhino baby that was being attacked by the python.. i would tear that python to pieces."
13,13,rhisotope today givingtuesday truly appreciate donation help fight good fight poach ,1466121012886581250,190631975,en,2021-12-01 19:04:23+00:00,rt @rhisotope: today is #givingtuesday! we would truly appreciate your donation to help us fight the good fight against #rhino poaching.  t…
14,14,hattmancockmp suppose share sponsor kitani female chester zoo sent picture earlier second jab booster together today proud dad tonight,1466120823010439174,1330121589371916293,en,2021-12-01 19:03:38+00:00,"@hattmancockmp i‘m not supposed to share this, but i sponsor kitani, a female rhino at chester zoo, and they sent me this picture earlier 

she had both her second jab and the booster together today.

 i‘m a proud dad tonight https://t.co/gf3mjlopni"
15,15,awfofficial panerships influential medium personality play vital role spread gospel conservation mass,1466119372087328768,176786177,en,2021-12-01 18:57:52+00:00,rt @awf_official: partnerships with influential media personalities play a vital role in spreading the gospel of conservation to the masses…
