,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,biologistdan sumatran left theyre way extinction yesterday indonesia halt new lease palmoi,1043325567209234432,489947772,en,2018-09-22 02:26:13+00:00,"rt @biologistdan: there are 87 sumatran #rhino left. they're on their way to extinction. yesterday, indonesia halted new leases for #palmoi…"
1,1,buffalozoo excite announcement make morning time worldday saturday ,1043325543909916672,114259310,en,2018-09-22 02:26:08+00:00,"rt @buffalozoo: we have a very exciting announcement to make this morning! just in time for #worldrhinoday on saturday, we would like to an…"
2,2,xposetrophyhunt texas billionaire describes national hero kill critically endanger black ,1043325478365351936,1210566841,en,2018-09-22 02:25:52+00:00,"rt @xposetrophyhunt: this texas billionaire, describes himself as a ""national hero"", after killing a critically endangered black rhino in 2…"
3,3,australiazoo wish happy worldday gentle giant feature brand new animalplanet show crikey ,1043325315701825536,2953826076,en,2018-09-22 02:25:13+00:00,"rt @australiazoo: wishing you a very happy #worldrhinoday! 🦄💕 our gentle giants feature in our brand new @animalplanet show, ‘crikey! it’s…"
4,4,bindiirwin truly magical always protect gentle giant happy worldday australiazoo,1043325285209448448,2284498262,en,2018-09-22 02:25:06+00:00,rt @bindiirwin: rhinos are truly magical. 🦄 may we always protect these gentle giants. happy #worldrhinoday from @australiazoo! https://t.c…
5,5,robeirwin happy worldday love gorgeous australiazoo sadly head towards extinction due ,1043325136605073409,292138445,en,2018-09-22 02:24:31+00:00,"rt @robertirwin: happy #worldrhinoday 🦏i love our gorgeous rhinos @australiazoo like dj! sadly, rhinos are heading towards extinction due t…"
6,6,natgeowild less sumatran left world here help right http,1043325059211964417,3284505955,en,2018-09-22 02:24:12+00:00,rt @natgeowild: there are less than 80 sumatran rhinos left in the world. here’s how you can help right now: https://t.co/x9ouuuw264 https:…
7,7,saturday worldday celebrate increase awareness specie black white great onehorned sumatran javan cincinnatizoo cincinnati zoo,1043324613726490624,110445056,en,2018-09-22 02:22:26+00:00,"saturday 9/22 is #worldrhinoday !  celebrate and increase your awareness of all five species of rhino:  black, white, greater one-horned, sumatran, and javan.  #cincinnatizoo #cincinnati #zoo https://t.co/mobiiy1klw"
8,8,natgeo life calf line bet ,1043324150960422912,935331431940874241,en,2018-09-22 02:20:36+00:00,"rt @natgeo: when the life of a calf is on the line, all bets are off https://t.co/rmmy3ezymg"
9,9,xposetrophyhunt unprecedented plan save sumatran conservationist launch urgent bid save http,1043324085575532544,955213835199303690,en,2018-09-22 02:20:20+00:00,rt @xposetrophyhunt: the unprecedented plan to save the sumatran rhino. conservationists have launched an urgent bid to save the... https:/…
10,10,ibm antelope help protect endanger poacher iot ibm cloud,1043323892020826112,853050721326866432,en,2018-09-22 02:19:34+00:00,rt @ibm: how do antelope help protect endangered rhino from poachers? iot and ibm cloud. https://t.co/nvnit1qivj
11,11,bernabephoto good news south africa,1043323767840288770,2436325525,en,2018-09-22 02:19:04+00:00,rt @bernabephoto: good news from south africa https://t.co/qor28xh0jd
12,12,wwfnews few sumatran left save specie extinction weve join force insidenatgeo ,1043323613728960512,3767490918,en,2018-09-22 02:18:28+00:00,"rt @wwfnews: there are fewer than 80 sumatran rhinos left. to save the species from extinction, we've joined forces with @insidenatgeo, @iu…"
13,13,help celebrate worldday living constant deadly threat poach gentle giant need protection suppo safeguard east africa large population critically endanger black donate,1043323367598637056,60421402,en,2018-09-22 02:17:29+00:00,"help us celebrate #worldrhinoday! 🦏 living under the constant and deadly threat of poaching, these gentle giants need our protection. with your support, we’re safeguarding east africa’s largest population of critically endangered black rhinos. donate: https://t.co/e4aw5fnamo. https://t.co/vb9zb5mjuu"
14,14,rhone nbstv capture africa legally immigrate usa make baby baby return africa life bar full circle,1043323304755572736,4874031946,en,2018-09-22 02:17:14+00:00,@rhone96976772 @nbstv ok some rhinos 🦏 were captured in africa and legally immigrated to usa 🇺🇸 in 1941... they made baby rhinos who had baby rhinos 🦏 who were returned to africa after a life behind bars... full circle
15,15,synthetic replacement intrigue proper regulation identification acceptance work synthetic horn suppose disrupt poach work,1043323180138553346,20835061,en,2018-09-22 02:16:44+00:00,"synthetic replacement is intriguing. with proper regulation, identification, and acceptance, it might work. synthetic rhino horns are supposed to disrupt poaching. will they work? https://t.co/jiycbpcmg2"
16,16,poach drop quaer physorgcom,1043323177911255040,469907409,en,2018-09-22 02:16:44+00:00,https://t.co/b6imnxa71p rhino poaching drops by a quarter https://t.co/jdbg5ziurv di @physorg_com
17,17,helping ahead worldday tomorrow time step fight poach helpa fridaymotivation ,1043323077537480704,905026686428831744,en,2018-09-22 02:16:20+00:00,"rt @helpingrhinos: ahead of #worldrhinoday tomorrow, it's time to step up the fight against rhino poaching #helparhino #fridaymotivation 
h…"
18,18, case hadnt heard second white impregnate aificial insemination san diego zoo,1043322951825649665,1684195110,en,2018-09-22 02:15:50+00:00,in case you hadn't heard: second white rhino impregnated through artificial insemination at san diego zoo https://t.co/f0o7hz67li
19,19,xposetrophyhunt protectwldlife wrong sad watch documentary endanger specie idea bad theyre kill horn saw sell black market leave majestic beast body rot,1043322583675006976,2977681725,en,2018-09-22 02:14:22+00:00,"@xposetrophyhunt @protect_wldlife how very wrong and sad!😢 i just watched a documentary about endangered species, and had no idea the rhino is one of them. the worst of it all is that they're being killed, having their horn sawed off to sell on the black market. they just leave this majestic beasts body to rot!"
20,20, truly magical always protect gentle giant happy worldday australiazoo,1043322492364967936,14942701,en,2018-09-22 02:14:00+00:00,rhinos are truly magical. 🦄 may we always protect these gentle giants. happy #worldrhinoday from @australiazoo! https://t.co/cujqceajmf
21,21,usfws interior realize dangerous precedent set let trophy hunter endanger specie kill get keep please reverse decision know wrong worldday,1043322371384459265,1397215910,en,2018-09-22 02:13:31+00:00,".@usfws @interior do you realize the dangerous precedent you are setting by letting this trophy hunter do this? this is an endangered species he killed; he should not get to keep any of it. please reverse this decision, you know it's wrong! #worldrhinoday
https://t.co/47ijjat4pr"
22,22,extinctsymbol eah experience huge episode veebrate population decline extirpation negative ca,1043322328807964672,790966484,en,2018-09-22 02:13:21+00:00,"rt @extinctsymbol: “earth is experiencing a huge episode of [vertebrate] population declines and extirpations, which will have negative cas…"
23,23, generally sandiegozoo sdzglobal sdzsafarpark plan use frozenzoo save use stemcells course generation human oogonia induced pluripotent stem cell vitro,1043322318292901888,1684195110,en,2018-09-22 02:13:19+00:00,"this is generally how @sandiegozoo @sdzglobal @sdzsafarpark plans to use the #frozenzoo to save #rhinos, except using rhino #stemcells of course: generation of human oogonia from induced pluripotent stem cells in vitro https://t.co/hknswep34e"
24,24,xposetrophyhunt allow texas billionaire impo trophy critically endanger black kill namibia cou,1043321759662006272,549879050,en,2018-09-22 02:11:06+00:00,rt @xposetrophyhunt: u.s. will allow texas billionaire to import trophy of critically endangered black rhino he killed in namibia. this cou…
25,25,robeirwin australiazoo awh poor sad wish help love animal theyre best,1043320017461411840,1640714971,en,2018-09-22 02:04:10+00:00,@robertirwin @australiazoo awh the poor rhinos!! :( so sad wish i could help!!! i love animals they’re the best
26,26,cincinnatizoo critically endanger black seyia kendi extra cute muddy celebrate worldday tomorr,1043319675600429056,244140970,en,2018-09-22 02:02:49+00:00,rt @cincinnatizoo: critically endangered black rhinos seyia and kendi being extra cute (and muddy)! celebrate #worldrhinoday with us tomorr…
27,27,helping month ago say goodbye sudan last male nohern white yes lifetime lose ,1043319136594653184,2192827292,en,2018-09-22 02:00:40+00:00,"rt @helpingrhinos: six months ago we had to say 'goodbye' to sudan, the last male northern white rhino. yes, in our lifetime we have lost y…"
28,28,accord live science contributor alina bradford left wild beautiful creature hang thread let help conservation join cause save themhappy world day,1043318966830002177,1029288523847757824,en,2018-09-22 02:00:00+00:00,"according to live science contributor alina bradford, there are only 29,000 rhinos left in the wild. 

these beautiful creatures are hanging by the thread now, so let's help in their conservation by joining causes to save them.

happy world rhino's day! https://t.co/jq41jufxyr"
29,29,afp number kill horn poacher south africa dipped percent first month year,1043318264523382784,790148486087974912,en,2018-09-22 01:57:12+00:00,rt @afp: the number of rhinos killed for their horns by poachers in south africa dipped by 26 percent in the first eight months of the year…
30,30,iucn few sumatran left world iucn conservation organisation team save ,1043318065864364032,978142838746697728,en,2018-09-22 01:56:25+00:00,"rt @iucn: with fewer than 80 sumatran rhinos left in the world, iucn and four other conservation organisations are teaming up to save it ht…"
31,31,sirf world top international conservation organization come together suppo government indonesia,1043317723185332224,988068065504980992,en,2018-09-22 01:55:03+00:00,rt @rhinosirf: five of the world’s top international conservation organizations are coming together to support the government of indonesia’…
32,32,good news south africa,1043317653438382082,42936819,en,2018-09-22 01:54:47+00:00,good news from south africa https://t.co/qor28xh0jd
33,33, death dealer russian surgeon make year charge tourist kill lion white slay critically endanger black disgust man,1043317557321641984,1569225528,en,2018-09-22 01:54:24+00:00,"the death dealer: russian surgeon makes $1m a year charging tourists £16,000 to kill lions, £42,000 for white rhinos and £421,000 to slay critically endangered black rhinos https://t.co/i6d2cgwzwx most disgusting man"
34,34,sharonhoole specie survive year struggle survive mankind extinction africa china ,1043317515038990336,462594254,en,2018-09-22 01:54:14+00:00,rt @sharonhoole: a species .. that has survived 50 million years #rhino 🦏🦏is struggling to survive mankind .. #extinction #africa #china #h…
35,35,sfzoo contribute conservation receive keepsake handmade animal staff celebration worldday,1043317173102338048,367864062,en,2018-09-22 01:52:52+00:00,"rt @sfzoo: contribute to the conservation of rhinos and receive a keepsake, handmade by our animal staff, in celebration of #worldrhinoday…"
36,36,grumetifund translocation significant eric genetically overrepresented american zoo east african rhi,1043317065149546501,1017983233697382400,en,2018-09-22 01:52:26+00:00,rt @grumetifund: this translocation is significant because eric is genetically over-represented within the american zoos’ east african #rhi…
37,37,september worldday wwf staed observe day make people aware drastic decrease number poach save remain didyouknow kaziranga ,1043316616379822080,1034151904387817476,en,2018-09-22 01:50:39+00:00,september 22 is #worldrhinoday. #wwf started to observe this day to make people aware of the drastic decrease in the number of rhinos because of poaching and to save the remaining rhinos. #didyouknow #kaziranga #gk
38,38,ajplus poacher kill south africa far year authority say thats drop last year thanks new,1043316446946836480,2945361047,en,2018-09-22 01:49:59+00:00,"rt @ajplus: poachers killed 500 rhinos in south africa so far this year. authorities said that's a 26% drop from last year, thanks to a new…"
39,39,sumatran rescue alternate end slate color youtubethere left wild,1043316118226694144,145752172,en,2018-09-22 01:48:41+00:00,"sumatran rhino rescue: alternate end slate (1 color) https://t.co/bhc4ozqbll via @youtube

there are only 80 left in the wild..."
40,40,worldanimalnews sumatran crisis sirf strategic panership insidenatgeo globalwildli,1043315871467360256,132203821,en,2018-09-22 01:47:42+00:00,"rt @worldanimalnews: sumatran #rhinos are in crisis. @rhinosirf is part of a strategic partnership along with @insidenatgeo, @global_wildli…"
41,41,researcher create firstever invitro embryo save specie,1043315749232824320,18615952,en,2018-09-22 01:47:13+00:00,researchers create first-ever in-vitro rhino embryos to save species https://t.co/vj6ckmuhpa
42,42,savethe conservationist launch urgent bid save critically endanger sumatran wild populat,1043315746154131457,4330496561,en,2018-09-22 01:47:12+00:00,"rt @savetherhino: conservationists have launched an urgent bid to  save the critically endangered sumatran rhino, which has a wild  populat…"
43,43,wildlifemag worlddaydid know fantastic hearing great sense smell terrible eyesight ,1043315435473707013,4548672323,en,2018-09-22 01:45:58+00:00,"rt @wildlifemag: #worldrhinoday
did you know that rhinos have fantastic hearing and a great sense of smell, but have terrible eyesight? the…"
44,44,today world day shoutout big horn beauty,1043315374400450560,54638001,en,2018-09-22 01:45:43+00:00,today was world rhino day??? shoutout to you big horned beauties!
45,45, allow texas billionaire impo trophy critically endanger black kill,1043315270004170752,2786131675,en,2018-09-22 01:45:18+00:00,u.s. will allow texas billionaire to import trophy of critically endangered black rhino he killed https://t.co/7nfszjfycj
46,46,dwenvironment today worldday here uganda try bring back poach extinction ,1043314979510743042,15761785,en,2018-09-22 01:44:09+00:00,"rt @dw_environment: 🦏 today's #worldrhinoday 
here's how uganda tries to bring back rhinos poached to extinction https://t.co/0iumns6ukv @w…"
47,47,poach fall quaer south africa,1043314502291222528,163058272,en,2018-09-22 01:42:15+00:00,rhino poaching falls by a quarter in south africa https://t.co/mbg0gzmfhq
48,48,sirf wildlife wednesday get close staing nov disneyparks proceeds benefit dis,1043314441780187143,145752172,en,2018-09-22 01:42:01+00:00,rt @rhinosirf: wildlife wednesday: get ‘up close with rhinos’ starting nov. 1 https://t.co/blf5deip3i via @disneyparks proceeds benefit dis…
49,49,grumetifund singita grumeti fund brings san diego zoo western serengeti read ,1043314333936218112,870093115549503488,en,2018-09-22 01:41:35+00:00,"rt @grumetifund: singita grumeti fund brings san diego zoo rhino to the western serengeti.  

read all about it 📖https://t.co/mrgmt1hnov

📸…"
50,50,subhapj let join hand celebrate world day rathinbarman natgeophotos wtiorgindia vivekwild wtiorgindia moef,1043313662918844416,758596219690037248,en,2018-09-22 01:38:55+00:00,rt @subhapj: lets join hands and celebrate world rhino day !! @rathinbarman  @natgeophotos  @wti_org_india @vivek4wild @wti_org_india @moef…
51,51,helping horn become socially unacceptable product asia help reduce demand helpa,1043313421813395457,3227810851,en,2018-09-22 01:37:58+00:00,"rt @helpingrhinos: rhino horn must become a socially unacceptable product in asia to help reduce the demand #helparhino
https://t.co/emzbxi…"
52,52,pehzoo there thing sure worldday nobody need horn horn make,1043312974453071872,479481175,en,2018-09-22 01:36:11+00:00,rt @perthzoo: “if there’s one thing ‘rhino’ for sure on #worldrhinoday it’s that nobody needs my horn more than i do!” rhino horns are made…
53,53, specie survive year struggle survive mankind extinction africa china horn witchcraft worldday bringoursback,1043312521904619521,1463611489,en,2018-09-22 01:34:23+00:00,a species .. that has survived 50 million years #rhino 🦏🦏is struggling to survive mankind .. #extinction #africa #china #horn #witchcraft ..  #worldrhinoday #bringourrhinosback https://t.co/w8jhg71j70
54,54,wgrz tashi buffalo zoo pregnant,1043312510626136064,731305578,en,2018-09-22 01:34:20+00:00,"rt @wgrz: tashi, a rhino at the buffalo zoo, is pregnant https://t.co/jct1uecegq https://t.co/yoeoyw4pf7"
55,55,wildforensics decide try luck bring horn replica malaysia enforcement officer training next week,1043312447568990213,587437673,en,2018-09-22 01:34:05+00:00,"rt @wildforensics: decided to try my luck and bring these rhino horns (replicas) in to malaysia for enforcement officer training next week,…"
56,56, war need arm need act fast extinction africa bringoursback worldday,1043311494287507456,1463611489,en,2018-09-22 01:30:18+00:00,it is a war out there .. we need to arm ourselves .. and we need to act fast #extinction is upon us #africa #rhino #bringourrhinosback #worldrhinoday https://t.co/vdphgulyrp
57,57,sap sap technology allows elephant erp monitor elephant drone sensor reduce poach,1043311464231170049,923355687509483521,en,2018-09-22 01:30:11+00:00,rt @sap: sap technology allows @elephantsrhinos (erp) to monitor elephants and rhinos with drones and sensors to reduce poaching. https://t…
58,58,bethbabycherub hope work deters poacher disney saw beautiful watch,1043311419654057985,869664883113156609,en,2018-09-22 01:30:00+00:00,@bethbabycherub it is. i hope it works and deters the poachers. i was just in disney and saw some rhinos. they are so beautiful to watch.
59,59,sirf unprecedented plan save sumatran national geographic sumatran ,1043311414918742016,132203821,en,2018-09-22 01:29:59+00:00,rt @rhinosirf: the unprecedented plan to save the sumatran rhino | national geographic au https://t.co/jqrpkswdza #sumatranrhino #rhino #rh…
60,60,poach fall quaer south africa sky news,1043310976664133632,276430314,en,2018-09-22 01:28:15+00:00,rhino poaching falls by a quarter in south africa - sky news https://t.co/w87p851xe3 https://t.co/vahmrxvetl
61,61,today worldday here uganda try bring back poach extinction worldday actionifaw,1043309925324210176,264200572,en,2018-09-22 01:24:04+00:00,"🦏 today's #worldrhinoday 
here's how uganda tries to bring back rhinos poached to extinction https://t.co/0iumns6ukv @worldrhinoday @action4ifaw https://t.co/stqsdl0c7v"
62,62,endangeredthe fish wildlife service allow american trophy hunter kill critically endanger black ,1043309574709805057,82976625,en,2018-09-22 01:22:41+00:00,"endangered!

the u.s. fish and wildlife service will allow an american trophy hunter who killed a critically endangered black rhino to... https://t.co/4sge6ntaq6"
63,63,helenclarknz good news liwonde national park malawi elephant poach yea,1043309250577977346,9767292,en,2018-09-22 01:21:23+00:00,rt @helenclarknz: very good news from #liwonde national park in #malawi 🇲🇼 where there has been no #elephant 🐘 or #rhino 🦏 poached in a yea…
64,64,denverzoo homanpotus sandiegozoo clear confusion receive san diego zoo ,1043309013469818880,1020518705900339200,en,2018-09-22 01:20:27+00:00,"rt @denverzoo: @homan37potus @sandiegozoo hi there, just to clear up any confusion: we are not receiving a rhino from san diego zoo, there…"
65,65,conniemenefee world day september cincinnatizoo,1043308975054237696,17535555,en,2018-09-22 01:20:18+00:00,"rt @conniemenefee: world rhino day is september 22, 2018 #cincinnatizoo https://t.co/pyv39khkhu"
66,66,sandiegozoo baby born,1043308935585837056,1020518705900339200,en,2018-09-22 01:20:08+00:00,@sandiegozoo  two baby rhinos rhinos were born
67,67, natural beauty deserves safe life worldday bardianationalpark nepal savethe saynotopoaching wildlifeconservation,1043308876488032256,2392561141,en,2018-09-22 01:19:54+00:00,is 't she (or he) a natural beauty? she deserves to have a safe life. #worldrhinoday2018 #rhino in #bardianationalpark in #nepal #savetherhino #saynotopoaching #wildlifeconservation https://t.co/x9t3ui3ooa
68,68, rikachan female southern white izu animal kingdom shes breeding program paner afusan hopefully thisll yearworldday savethe izuanimalkingdom writersinjapan,1043308841880842240,79670348,en,2018-09-22 01:19:46+00:00,"this is rika-chan, the female southern white rhino at izu animal kingdom. she's part of a breeding program with her partner, afu-san. hopefully this'll be their year!

#worldrhinoday #savetherhino #izuanimalkingdom #伊豆アニマルキングダム #writersinjapan https://t.co/vffhfsgaip"
69,69,sinafrica worldday togethers watch sho film link bio founder curator incredi,1043308812583747584,2314937901,en,2018-09-22 01:19:39+00:00,rt @rhinosinafrica: #worldrhinoday #together4rhinos watch our short film the link is in the bio. the founders and curators of these incredi…
70,70,humanesociety black critically endanger few left wild trophy hunter rarer animal,1043308806019670016,4214509696,en,2018-09-22 01:19:37+00:00,"rt @humanesociety: black rhinos are critically endangered, with fewer than 5,500 left in the wild. for trophy hunters, the rarer the animal…"
71,71,geoffreyyork good news poach south africa drop first month year price ,1043308672074571776,14385156,en,2018-09-22 01:19:05+00:00,rt @geoffreyyork: some good news: rhino poaching in south africa has dropped by 26% in first eight months of this year; and the price of rh…
72,72,world day september cincinnatizoo,1043308052269678592,549445327,en,2018-09-22 01:16:38+00:00,"world rhino day is september 22, 2018 #cincinnatizoo https://t.co/pyv39khkhu"
73,73,awwdailypics demand belly rub well rub life depends aww cuteanimals,1043308039632302080,984454743497027584,en,2018-09-22 01:16:35+00:00,"rt @awwdailypics: when a rhino demands a belly rub, you better rub that rhino like your life depends on it #aww #cuteanimals https://t.co/t…"
74,74,well say chew nail make sexier hornier look young drive away demon fool money easily paed hopefully slaughter day eternal optimist teacher cant help believe,1043307919184252928,977737173888778240,en,2018-09-22 01:16:06+00:00,"well said.... does chewing your nails make you sexier, hornier, look younger, drive away demons? no!!! fools and their money are easily parted!!!! 😢😢😢 hopefully no rhinos will be slaughtered on “rhino day”... the eternal optimist”... i’m a teacher, can’t help believing! https://t.co/bbh7cqja9s"
75,75, there thing sure worldday nobody need horn horn make material hair nail yet gentle giant still face threat wild poach photo alex asbury,1043307679781937152,66589473,en,2018-09-22 01:15:09+00:00,"“if there’s one thing ‘rhino’ for sure on #worldrhinoday it’s that nobody needs my horn more than i do!” rhino horns are made from the same material as your hair and nails, yet these gentle giants are still facing threats in the wild from poaching. photo by alex asbury https://t.co/hzq7ircmeo"
76,76,world day celebrate fight save africageo,1043307562039435266,2314937901,en,2018-09-22 01:14:41+00:00,world rhino day: celebrating those fighting to save the rhino - via @africageo |  https://t.co/7rgqjrooo0
77,77,fabionodariph travel natgeo life calf line bet ,1043307098937937920,963804942,en,2018-09-22 01:12:50+00:00,"rt @fabionodariph: #travel natgeo: when the life of a calf is on the line, all bets are off https://t.co/p2k69hckor"
78,78,worldwildlife world small need help few individual left dont act disappea,1043307016587038720,1000373982,en,2018-09-22 01:12:31+00:00,"rt @world_wildlife: the world’s smallest rhino needs our help. fewer than 80 individuals are left; if we don’t act now, they could disappea…"
79,79,jeremyhance untold story day singapore launch wildly ambitious calamitous captive breeding program ,1043306103449288704,8486072,en,2018-09-22 01:08:53+00:00,"rt @jeremy_hance: ""the untold story of two days in singapore that launched a wildly ambitious, and calamitous, captive breeding program."" #…"
80,80,karenchestney good newssafrica poach drop quaer,1043305628582727680,819644227,en,2018-09-22 01:07:00+00:00,rt @karenchestney: good news.!--------s.africa rhino poaching drops by a quarter https://t.co/eqewzfzlsp
81,81,good newssafrica poach drop quaer,1043305280107245568,491196570,en,2018-09-22 01:05:37+00:00,good news.!--------s.africa rhino poaching drops by a quarter https://t.co/eqewzfzlsp
82,82, life calf line bet ,1043305279469834240,195919409,en,2018-09-22 01:05:36+00:00,"when the life of a calf is on the line, all bets are off https://t.co/ypbgz0r92u"
83,83,thesafaricoltd safari park gift black tanzania help save specie nbcsandiegosandiegozoo ,1043304442655780866,1346301806,en,2018-09-22 01:02:17+00:00,"rt @thesafaricoltd: safari park gifts black rhino to tanzania to help save species https://t.co/ckumevlird via @nbcsandiego
@sandiegozoo @t…"
84,84,rare treat best place still see wild,1043304417401946114,861916860836532226,en,2018-09-22 01:02:11+00:00,rare treats: the 6 best places to still see rhinos in the wild https://t.co/ulmm1xx9x0
85,85,wwfsouthafrica worldday september look human cost poach listen voice communiti,1043303149761638402,346087675,en,2018-09-22 00:57:09+00:00,"rt @wwfsouthafrica: this #worldrhinoday, on 22 september, we look at the human cost of rhino poaching and listen to the voices of communiti…"
86,86,cite south africa kingpin incl police officer massive horn traffic arrest significant antipoaching bust,1043302915543326720,500318625,en,2018-09-22 00:56:13+00:00,rt @cites: south africa: 7 kingpins incl. police officers behind massive #rhinohorn trafficking arrested in significant anti-poaching bust…
87,87, world day today special day provide oppounity everyone celebrate unique way raise awareness specie currently threat spending world,1043302826292772864,2930603522,en,2018-09-22 00:55:52+00:00,"it's world rhino day today! 🦏💙 

this special day provides the opportunity for everyone to celebrate rhinos in their own unique ways and to raise awareness for all the rhino species who are currently under threat.  

how are you spending this world... https://t.co/l6cmrjj12l"
88,88,blackmambasapu pls blackmambasapudaily diary thurs aug craig spencer tfafricaevidence past poach,1043302466048192512,469818825,en,2018-09-22 00:54:26+00:00,rt @blackmambasapu: 🐍pls rt!🐍 #blackmambasapu➡daily diary for thurs 30 aug by craig spencer of @tfafrica➡evidence of past #rhino #poaching+…
89,89,poach drop quaer,1043302385479831552,785220043822866432,en,2018-09-22 00:54:06+00:00,https://t.co/aalbxoo1mp rhino poaching drops by a quarter https://t.co/rvsfa27wwb
90,90,gatelymark current rate loss poach specie extinct lifetime big problem demand ,1043302147146674176,961143851229548544,en,2018-09-22 00:53:10+00:00,"rt @gatelymark: 'at current rates of loss to poaching, rhino species will be extinct within our lifetimes. the big problem is demand for th…"
91,91,visit houstonzoo saturday september worldday saturday houston zoo hold encounter patron safely come face face southern white awesome oppounity meet mumble zoo,1043302036941365248,418185656,en,2018-09-22 00:52:43+00:00,"visit the rhinos @houstonzoo on saturday, september 22 for #worldrhinoday! 🦏

every saturday the houston zoo holds a rhino encounter, where patrons can safely come face to face with one of their southern white rhinos. we had the awesome opportunity to meet mumbles!

#rhino #zoo https://t.co/cqmzpdcju3"
92,92,let join hand celebrate world day rathinbarman natgeophotos wtiorgindia vivekwild wtiorgindia moefcc pmoindia sarbanandsonwal himantabiswa ranjinee samudragkashyap amitabhawti narendramodi rahconteur asomputra,1043300492422438912,226863988,en,2018-09-22 00:46:35+00:00,lets join hands and celebrate world rhino day !! @rathinbarman  @natgeophotos  @wti_org_india @vivek4wild @wti_org_india @moefcc  @pmoindia @sarbanandsonwal @himantabiswa @ranjinee1 @samudragkashyap @amitabhawti @narendramodi @rahconteur @asomputra https://t.co/4jze1o2nj7
93,93, south african president government poacher endanger wildlife face death penalty south africa sign petition change,1043300289015508992,3587986153,en,2018-09-22 00:45:47+00:00,the south african president and government: poachers of rhino and endangered wildlife to face death penalty in south africa - sign the petition! https://t.co/5ocmtvwjpl via @change
94,94,bonnedebod hard look today poach stats ive ask thought today release late ,1043300075760504833,19484129,en,2018-09-22 00:44:56+00:00,"rt @bonne_de_bod: — a hard look at today's rhino poaching stats —
i’ve been asked for my thoughts on today’s release of the latest rhino po…"
95,95,flash back meeting sudan last male nohern white live planet unfounately pass away long ago sober reminder worldday animal serious danger become extinct something doesnt change soon,1043299947997745152,263457012,en,2018-09-22 00:44:25+00:00,"flashing back to meeting sudan, the last male northern white rhino to live on the planet. unfortunately, he passed away not too long ago... a sobering reminder that this #worldrhinoday these animals are in serious danger of becoming extinct if something doesn’t change soon 🌿🦏 https://t.co/bsfg55shto"
96,96,sirf africa black population slowly come back horrendous loss few remain tod,1043299362871365632,145752172,en,2018-09-22 00:42:06+00:00,"rt @rhinosirf: africa’s #blackrhino population is slowly coming back from horrendous losses. in 1993, fewer than 2,300 rhinos remained. tod…"
97,97,nomadube reveal norfolk suffolk police high power rifle case escape zoo,1043299092883898369,4799604449,en,2018-09-22 00:41:01+00:00,rt @nomadube: revealed: norfolk and suffolk police have high powered rifle in case rhino escapes from zoo https://t.co/pqtrj2jjtx
