,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,usembassymanila new york man pleads guilty horn traffic httptcoaqqtsqq usfwshq,368162758250229760,1358616787,en,2013-08-16 00:10:16+00:00
1,1,worldwildlife didyouknow island sumatra home tiger orangutan people httptcoandwdrxmi,368162421430833152,814042261,en,2013-08-16 00:08:56+00:00
2,2,barbaraasomers easy questionwho need horn animal ivory httptcosfrojkav,368161391863009280,405595014,en,2013-08-16 00:04:50+00:00
3,3, taronga conservation society taronga wild call submission closing soon quick httptcoqgaqczhc,368161390550597632,416053288,en,2013-08-16 00:04:50+00:00
4,4,new york man pleads guilty horn traffic httptcoaqqtsqq usfwshq,368161054612008960,78489442,en,2013-08-16 00:03:30+00:00
5,5, watch episode battleground war great see exseals kick poacher as need ,368159968031436800,1424611628,en,2013-08-15 23:59:11+00:00
6,6, add list lululuwela youve never boxer supermarket divinely favour,368159761050910720,121176087,en,2013-08-15 23:58:21+00:00
7,7,quinnisreal yeah last game played played horncallers chant spammed turn ,368157081011900416,911391914,en,2013-08-15 23:47:42+00:00
8,8, see adve tom hardy small documentary poach elephant look interest,368156268789522432,27022098,en,2013-08-15 23:44:29+00:00
9,9,mpuma poacher jail reuters file photo nelspruit man sentence effect year prison httptcozusaptls,368155339398873088,991164714,en,2013-08-15 23:40:47+00:00
10,10,worldwildlife pop quiz island home tiger orangutan people trivia,368155033440776192,37158285,en,2013-08-15 23:39:34+00:00
11,11,networkanimals poach rise south africa please take action httptcocpgwqht,368153711480037376,186973341,en,2013-08-15 23:34:19+00:00
12,12,networkanimals please help buy milk baby mum kill poacher httptcoqmauuqibnn,368153686595231744,186973341,en,2013-08-15 23:34:13+00:00
13,13,africanconserve china heavy demand ivory horn lead poach industrial scale httptcoweurbiioa,368152681216364544,274218219,en,2013-08-15 23:30:13+00:00
14,14,localtourkey white slipper albino african endanger,368152657166606336,266204332,en,2013-08-15 23:30:08+00:00
15,15, need sta shoot ppl poach god human treat flea cnt tranqualize poacher,368152299316977664,459201519,en,2013-08-15 23:28:42+00:00
16,16,zsl whipsnade zoo keeper give calf jamil new brightly colour toy play fill httptcomlrqxcuh,368150218732478464,1580824950,en,2013-08-15 23:20:26+00:00
17,17,peaceeah animalabusers mpuma poacher jail independent online httptcojumwmpwze,368150146435276800,81711043,en,2013-08-15 23:20:09+00:00
18,18,african environmental police pregnant white kill poacher kenya nairobi httptcoiucgcyg,368149953060675584,93586205,en,2013-08-15 23:19:23+00:00
19,19,mpuma poacher jail independent online httptcohdxuwyfvh astridsviews,368149187973885952,267310075,en,2013-08-15 23:16:20+00:00
20,20,ape stop elephant poacher dissuade buyer china vietnam httptcovvbfmrr yes here httptc,368148629376102400,1433456161,en,2013-08-15 23:14:07+00:00
21,21,nwf mozambique government fire role major expoer illegal horn elephant ivory httptconflwkbff,368146898848206850,990171445,en,2013-08-15 23:07:15+00:00
22,22,savevirachey lack finance proof endanger specie save virachey national park httptcomqmkaybs pls,368146767478398976,143098564,en,2013-08-15 23:06:43+00:00
23,23,lack finance proof endanger specie save virachey national park httptcomqmkaybs pls,368146616311508993,114011275,en,2013-08-15 23:06:07+00:00
24,24,asiancorrespondent deadly ignorant trade endanger specie global population drop httptcobcdrisyqr,368145811298729984,110596487,en,2013-08-15 23:02:55+00:00
25,25,nikelawildlife trophyhunting farm okay shoot feed scoopit httptcodxnvikyrzq,368145162650025984,229263575,en,2013-08-15 23:00:21+00:00
26,26,marcelatyrer call united kingdom reject south african proposal trade horn httptcowudijuwgo,368144907850235904,1077795415,en,2013-08-15 22:59:20+00:00
27,27,mpuma poacher jail man sentence effect year prison poach nelspruit httptcombjivzh,368144325604962305,916771892,en,2013-08-15 22:57:01+00:00
28,28,wine point save httptcojqjhoz wordpressdotcom wine conservation,368142312250933248,1063503926,en,2013-08-15 22:49:01+00:00
29,29,worldwildlife dont want extinct lifetime please retweet httptconpadquelz,368142061280980992,27109188,en,2013-08-15 22:48:01+00:00
30,30,moon white slipper albino african endanger,368141326099177472,266204332,en,2013-08-15 22:45:06+00:00
31,31,katscruggs probably work horn,368139213990297600,246084630,en,2013-08-15 22:36:42+00:00
32,32, deadly ignorant trade endanger specie global population drop httptcobpeomfk,368139065872228352,14209248,en,2013-08-15 22:36:07+00:00
33,33, bronx zoo call penny thats week old daughter httptcogojblrl,368138895289892866,17774283,en,2013-08-15 22:35:27+00:00
34,34,damianaspinall animal ever take wild especially zoo cuba httptcogukkiwp,368138110418554881,1457963264,en,2013-08-15 22:32:19+00:00
35,35,join worldwildlife cause honor risk protect tiger elephant backaranger httptcoxkklgm,368135832864964608,301935990,en,2013-08-15 22:23:16+00:00
36,36, deadly ignorant trade endanger specie global population drop httptcopvttsbqou,368135567713656832,1331599626,en,2013-08-15 22:22:13+00:00
37,37,weve get horn zulu,368133376966164480,462898615,en,2013-08-15 22:13:31+00:00
38,38,lawson harrys mother anne,368132926178738176,1312352863,en,2013-08-15 22:11:43+00:00
39,39,worldwildlife didyouknow island sumatra home tiger orangutan people httptcolnosudlg,368131193591836672,59728951,en,2013-08-15 22:04:50+00:00
40,40,adamwelz many arm ranger drone need stop elephant poach httptcogaplwnf,368130355414331394,328237056,en,2013-08-15 22:01:30+00:00
