,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,revkin population nepal increase himalayan time httptcofbikold httptcoemzo,61929407257919488,14647570,en,2011-04-23 23:08:15+00:00,rt @revkin: rhino population in nepal increases by 99 (to 534) &lt; himalayan times http://t.co/fbikold more from http://t.co/e7mz23o
1,1,pay animal th cinco take fun photo post irf facebook wall httponfbmeiesra mothe,61927677635989504,112797051,en,2011-04-23 23:01:23+00:00,party lk an animal ths cinco de rhino! take a fun photo w/ me & post it on the irf facebook wall! http://on.fb.me/iesr5a - @motherhino
2,2,population census repo counting carry area chitwan national park cnp httpisgdmlxoi,61909801701089280,53939003,en,2011-04-23 21:50:21+00:00,"rhino population up: census report - the counting was carried out in three areas — chitwan national park (cnp), b... http://is.gd/mlx1oi"
3,3,gorilla briefcase giraffe parasol grumpy aboard zoo train httpowlyfvx app preschool ece,61904703893671936,22246539,en,2011-04-23 21:30:06+00:00,"gorillas with briefcases, a giraffe with a parasol, and a grumpy rhino - all aboard the zoo train! http://ow.ly/4fv3x #app #preschool #ece"
4,4,revkin population nepal increase himalayan time httptcodqgkecv jmprhinnepwwf,61877577635201025,32865377,en,2011-04-23 19:42:18+00:00,rt @revkin #rhino population in #nepal increases by 99 (to 534)  himalayan times http://t.co/dqgkecv ... more here: j.mp/rhinnepwwf
5,5,guiltypleaexpectedinushornsmugglingcase httptcoxfwzxfj addthis,61876828138258432,83386550,en,2011-04-23 19:39:20+00:00,guilty+plea+expected+in+us+rhino+horn+smuggling+case http://t.co/xfwzxfj vía @addthis
6,6,population nepal increase himalayan time httptcofbikold httptcoemzo,61875587974840320,11178672,en,2011-04-23 19:34:24+00:00,rhino population in nepal increases by 99 (to 534) &lt; himalayan times http://t.co/fbikold more from http://t.co/e7mz23o
7,7,great day kruger elephant buffalo wild dog sable antelope ticked army presence park look poacher,61859902573916161,94040543,en,2011-04-23 18:32:04+00:00,"great day in kruger. elephant, rhino, buffalo, wild dog and sable antelope can be ticked off! army presence in park looking for poachers!"
8,8,capnzack monroe zoo really lol proud make sure visit go japan,61850467122163712,42698744,en,2011-04-23 17:54:35+00:00,@capnzack53 the monroe zoo? really? lol. are you proud of that? :) make sure to visit the rhino before it goes 2 japan?
9,9,nikelawildlife httpbitlygeuos nepal increase,61850016494526464,114474316,en,2011-04-23 17:52:47+00:00,rt @nikela_wildlife: http://bit.ly/g7euos rhino in nepal increase
10,10,african animal nature tube piece playset elephant giraffe leopard zebra crocodile lion waho httpbitlydmrwrl,61848372574814208,107399539,en,2011-04-23 17:46:15+00:00,"african animals nature tube 15 piece playset:  elephant, giraffe, leopard, zebra, crocodile, lion, rhino, wartho... http://bit.ly/dmrwrl"
11,11,wwf collective conservation effos boost population nepal httptcogtqheg addthis,61847649426477056,43341519,en,2011-04-23 17:43:23+00:00,wwf - collective conservation efforts boosted rhino population in nepal http://t.co/gtqhe4g via @addthis
12,12,new census reveals population increase nepal httpnetworkedblogscomhbzp,61841687005233153,27537378,en,2011-04-23 17:19:41+00:00,new census reveals rhino population increase in nepal http://networkedblogs.com/h1bzp
13,13,happy easter endanger rare good news population nepal surge file bbc,61840772617609216,130958772,en,2011-04-23 17:16:03+00:00,happy easter for endangered rhinos!! rare good news that populations in nepal surged. just filed on it for bbc.
14,14,new census reveals population increase nepal httpnblogshbzp,61840446321733633,39811348,en,2011-04-23 17:14:46+00:00,new census reveals rhino population increase in nepal http://nblo.gs/h1bzp
15,15,ekantipur population increase source ekantipurcom httpbitlyhnola,61838957469642752,217653964,en,2011-04-23 17:08:51+00:00,ekantipur: rhino population increases to 534: source: ekantipur.com &#13; &#13; &#13; http://bit.ly/h1nola
16,16, horn actually make ofhair,61821074463141888,82512193,en,2011-04-23 15:57:47+00:00,"a rhinos horn is actually made of
hair"
17,17, gon isolate existence kid day take zoo pretend dinosaurbcc animalbullshit,61813975217750016,231036785,en,2011-04-23 15:29:34+00:00,"i'm gonna isolate the existence of rhinos to my kids, so one day i can take them to the zoo and pretend its a dinosaur.
bcc: @animalbullshit"
18,18,hillsofafrica adventure bush track elusive black httpowlyfcyv travel africa,61812903954747392,18123064,en,2011-04-23 15:25:19+00:00,rt @hillsofafrica: adventures in the bush: tracking the elusive black rhino http://ow.ly/4fcyv #travel #africa
19,19,eahdaypranks littlerockzoo name sam turn heat lion den king henry piss degree,61812896673447936,278347426,en,2011-04-23 15:25:17+00:00,#earthdaypranks @littlerockzoo a rhino named sam turned on the heat in the lions den. king henry was pissed. it was like 90 degrees!
20,20,nepal population nepal increase himalayan time httpuxpin,61812333378408448,183614124,en,2011-04-23 15:23:03+00:00,nepal : rhino population in nepal increases to 534 - himalayan times http://uxp.in/34100997
21,21,adventure bush track elusive black httpowlyfcyv travel africa,61811932503609344,19888859,en,2011-04-23 15:21:27+00:00,adventures in the bush: tracking the elusive black rhino http://ow.ly/4fcyv #travel #africa
22,22, kathmandu post population increase httpbitlyhmht wwwhaamrocom,61809187042246656,66765482,en,2011-04-23 15:10:33+00:00,the kathmandu post - rhino population increases to 534 http://bit.ly/h1m4ht - www.haamro.com
23,23,saw white knp today awsome see poacher didnt get ,61802697833193472,284501139,en,2011-04-23 14:44:46+00:00,saw a white rhino in knp today!! awsome to see the poachers didn't get all of them!
