,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,ugandacf photo threadover weekend murchison fall host uganda main event year wildliferangerchallenge ,1572483584317075457,1562063310106701824,en,2022-09-21 07:11:16+00:00,"rt @ugandacf: photo thread:
over the weekend murchison falls np hosted uganda’s main event of this year’s #wildliferangerchallenge with 8 t…"
1,1, visit aha makalali allows guest oppounity look forward spot africa big buffalo elephant lion leopard well cheetah wild dog giraffe zebra kudu animal list see safari,1572480977037045760,3366169420,en,2022-09-21 07:00:54+00:00,"a visit to aha makalali allows guests an opportunity to look forward to spotting africa's big 5 (buffalo, elephant, lion, leopard, rhino), as well as the cheetah, wild dog, giraffe, zebra and kudu. 

which animal is on your list to see when out on safari? https://t.co/ivk6qnfeki"
2,2,mzalainafrica cyn jahmanadamski business explain educate remove horn replace netracker isnt horn suppose protect nyanga dzabviswa dzinoendepi,1572477955397353477,889468711802941440,en,2022-09-21 06:48:54+00:00,@mzala_inafrica @c_yn24 @jahman_adamski @business just explain here so that we’re all educated. why remove the horn to replace netracker? isn’t the horn supposed to protect the rhino? ko nyanga dzabviswa dzinoendepi
3,3,world day september specie forever irrevocability take life utmost concern matter lot ecology specie survive eah ,1572477772282630145,139003478,en,2022-09-21 06:48:10+00:00,"world rhino day – 22nd september 2022.
 “five rhino species forever”. 
it is an irrevocability to take lives of rhino into utmost concern. it matters a lot for our ecology. there are only 5 species of rhinos which survive on earth now. https://t.co/9bc4xr8oan"
4,4,roopak great news park staff protect great horn india nepal bhutan due ,1572477755819970561,1304323634211639296,en,2022-09-21 06:48:06+00:00,"rt @roopak1966: great news for all those park staff who protect the greater one- horned rhinos in india,  nepal and bhutan.  it's due to th…"
5,5,eastmojo manas national park straddle border india kingdom bhutan know cross count,1572477740028399617,1304323634211639296,en,2022-09-21 06:48:03+00:00,rt @eastmojo: manas national park straddles the border between india and the kingdom of bhutan. rhinos are known to cross between the count…
6,6,jimrosecircus meet jadav molai plant tree everyday year save wildlife create acre forest tiger ,1572477342420987904,1136171601253113856,en,2022-09-21 06:46:28+00:00,"rt @jimrosecircus1: meet jadav molai. he planted trees everyday for 35 years to save wildlife and create a 1360 acre forest. now tigers, rh…"
7,7, antifa andor rest america people color agree maga far rightreligion projection need bogeyman gaslighting religion nationalism false flag projection education american history,1572477021233745921,1376210426392797189,en,2022-09-21 06:45:11+00:00,"is antifa and/or ""rhinos"" the rest of america and people of color, who do not agree with maga far right/religion? 
projection of a needed ""bogeyman"", gaslighting religion with nationalism, and false flag projections of education and american history?   
https://t.co/aizvbac1ly https://t.co/hb5uxsaqxk"
8,8,jahmanadamski zimbabwe staed remove horn entire population deter poach ,1572476831722524673,428308172,en,2022-09-21 06:44:26+00:00,rt @jahman_adamski: zimbabwe has started removing the horns of its entire rhino population to deter poaching https://t.co/aj23rol1by via @b…
9,9,adarshkumarhn exhibit past year liontailed langoors great indian bustard bird single horn kaziranga,1572475921638227969,1534504626090758145,en,2022-09-21 06:40:49+00:00,"rt @adarshkumarhn: exhibit 4 : 
in past 8 years 

- liontailed langoors
- great indian bustard bird
- single horned rhino’s of kaziranga
-…"
