,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,susandebruin vietnam kill viagra stop buying horn please tweet iams travel backpacking,381028489606201344,40940349,en,2013-09-20 12:14:05+00:00
1,1,love elephant tiger watch new video series stopwildlifecrime httptcoocuwydbr worldwildlife,381028467749294080,1058452988,en,2013-09-20 12:14:00+00:00
2,2,wwfsouthafrica whats take test find httptcolbtxudxy iams,381028463898935296,237731822,en,2013-09-20 12:13:59+00:00
3,3,iams help wwfsouthafrica spread word conservation world day sept tweet sun,381028404646395904,231430581,en,2013-09-20 12:13:45+00:00
4,4,ulrichjvv unite poach repo horn trade please share crime hotline everyone world,381028322454417408,237731822,en,2013-09-20 12:13:25+00:00
5,5,africa suppo world day iams worldday httptcotwqjmhdle,381028268213686272,237731822,en,2013-09-20 12:13:12+00:00
6,6, day precious animal iams iamanimals stoppoachers stopdogfighting httptcofpvdcijvo,381028231865851904,211809879,en,2013-09-20 12:13:04+00:00
7,7,hippolyta thick skin poach hus iams,381028176870113280,237731822,en,2013-09-20 12:12:51+00:00
8,8,subla look shit naked leave horn iams,381027965616017408,618916495,en,2013-09-20 12:12:00+00:00
9,9,sirf didyouknow south africa home world population iams worldday,381027843502637057,374549305,en,2013-09-20 12:11:31+00:00
10,10,iams aicle world day markbs sinhand make appearance sirf wwfsouthafrica httptcogreylsrkn,381027814079623168,237175325,en,2013-09-20 12:11:24+00:00
11,11,tracyfieldsa slaughter please give retweet wwfsouthafrica iams need tweetsellenp,381027780969762817,350813430,en,2013-09-20 12:11:16+00:00
12,12,playraid please share world day suppo wwfsouthafricas conservation work iams raid http,381027761194033152,1402040995,en,2013-09-20 12:11:12+00:00
13,13,lewawildlife world day septemberiamsare please join celebrate http,381027748153528321,374549305,en,2013-09-20 12:11:08+00:00
14,14,wwfuk shock hear south africa lose far year add voice raise awareness iams,381027714829795328,374549305,en,2013-09-20 12:11:01+00:00
15,15,actsafrica world day sundayvisit project kzn facebook page detail event httptcomp,381027627818942464,131573707,en,2013-09-20 12:10:40+00:00
16,16,juliuskleynhans wildernessfdnsa world month september world day pledge suppo iams,381027626820718592,623716674,en,2013-09-20 12:10:40+00:00
17,17, need tweet sunday suppo iams twitter storm wwfsouthafrica httptcoyzywiirxaj,381027579618398208,153385053,en,2013-09-20 12:10:28+00:00
18,18,alchemystix francoishougi need tweet sunday suppo iams twitter storm wwfsouthafrica http,381027449347530752,1402343683,en,2013-09-20 12:09:57+00:00
19,19,wwfsouthafrica clarencehouse know youre retweet iams twitter storm raise twee,381027422545510401,1322328332,en,2013-09-20 12:09:51+00:00
20,20,proud myselfwalk first time everfun walk poach didnt bad,381027420041904129,361217057,en,2013-09-20 12:09:50+00:00
21,21,stoppoach add voice global suppo iams,381027306867023873,205378482,en,2013-09-20 12:09:23+00:00
22,22,wild baby sumatran found way kamba iams httptcookwlchowg,381027182018957313,418374645,en,2013-09-20 12:08:53+00:00
