,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,sirf good news fight far poach supply chain horn kruger park disrupt,1004710558912974848,735522562415972352,en,2018-06-07 13:03:58+00:00
1,1,wildaid hawk nab poach middleman thecitizennews,1004710072117628928,768574541798834176,en,2018-06-07 13:02:02+00:00
2,2,scmpnews suspect horn ivory seize hong kong airpo,1004708683845197828,735271574488514560,en,2018-06-07 12:56:31+00:00
3,3,rafbrizenoon take day difference help cotswold wildlife park read huge thank rafbrizenoon park armedforces raf lemur story theoxfordmail oxmailnaomih,1004708118620667905,315954300,en,2018-06-07 12:54:16+00:00
4,4,protectwldlife suspect horn ivory seize airpo scmpnewshorni,1004708088790814720,397342526,en,2018-06-07 12:54:09+00:00
5,5, know hate internet thing save megafauna poacher,1004707887619497984,2698138429,en,2018-06-07 12:53:21+00:00
6,6,nature last male nohern white cero die march leave female sole survivor kind genomic ,1004707711894708224,443559349,en,2018-06-07 12:52:39+00:00
7,7,rekordnewspaper national newshawks look family link poach probethe coincidence unrelated men sam,1004707096397533185,2314937901,en,2018-06-07 12:50:12+00:00
8,8,olpejeta remain host single significant black population east africa continue suppo commun,1004706949940891648,1001241914560131074,en,2018-06-07 12:49:38+00:00
9,9, remain host single significant black population east africa continue suppo community living spending various development project,1004706510566580224,58425101,en,2018-06-07 12:47:53+00:00
10,10,scientist resurrect nearextinct nohern white ,1004706336209358848,231903549,en,2018-06-07 12:47:11+00:00
11,11,africanconserve dna offer glimmer hope critically endanger relatively high genetic diversity store cell,1004706038409334785,848858990402392064,en,2018-06-07 12:46:00+00:00
12,12,savethe depends specie white tend stay family group dominant bull black cow rear,1004705015028645889,2987922412,en,2018-06-07 12:41:56+00:00
13,13,seasaver course many specie include elephant giraffe etc saw heabreaking video baby cry mother kill trophy hunter emotion confine human being encompass sentient being,1004704994023628800,947792675792719872,en,2018-06-07 12:41:51+00:00
14,14,helping hawk look family link poach probe thecitizennews,1004704979200995329,2987922412,en,2018-06-07 12:41:48+00:00
15,15,saveourk elemarch desireelaverne amandzing louisa suespurgin shot kill game lodge magalies,1004704950922997760,2987922412,en,2018-06-07 12:41:41+00:00
16,16,drwillfowlds reason kill animal unknown horn intact say constable gloria maswanganye spo,1004704928445751309,2987922412,en,2018-06-07 12:41:36+00:00
17,17,caucasianjames virgin impoant guyi need life stop poacher,1004704573741649920,3178397658,en,2018-06-07 12:40:11+00:00
18,18,biosecerc geofrancismasse approach protect specie neutralise poacher military actor primary strategy ,1004703881228677120,1066970562,en,2018-06-07 12:37:26+00:00
19,19,saveourk elemarch amandzing louisa suespurgin possible link attempt poach pilanesb magaliesburg mountain range hour apa reserve put ale cant afford lose devastatingwohmorealiveextinctionisforever,1004703200048533504,2314937901,en,2018-06-07 12:34:44+00:00
20,20,michldogs thirstythursday sweet baby orphan mom shot evil poacher,1004700020002754561,4452198495,en,2018-06-07 12:22:05+00:00
21,21,savethe zslscience ksafricahack wooly look strange know today,1004699280194588672,2625786557,en,2018-06-07 12:19:09+00:00
22,22, know hate internet thing save megafauna poacher iot conservation,1004698990577930240,18672284,en,2018-06-07 12:18:00+00:00
23,23,head atlanta asmicrobe dont forget join kdillmcfarland symposium tomorrow learn wildmicrobiomes koala frog ,1004698974308061185,211197469,en,2018-06-07 12:17:56+00:00
24,24, add video youtube playlist britain send troop africa bid save endanger ,1004698883258241024,925400774166962176,en,2018-06-07 12:17:34+00:00
25,25,planet mailonline independent guardian impoant poach trial occur prolific highly organise poach syndicate link almost poach incident province stoppoaching,1004698288774373377,517552880,en,2018-06-07 12:15:13+00:00
26,26,pepsy british army send troop africa help save endanger black poacher wild,1004696353564516354,1867750286,en,2018-06-07 12:07:31+00:00
27,27, drone sensor lowpower wireless save poacher iot ipv internetofthings tech ioe news,1004696274040389632,483862860,en,2018-06-07 12:07:12+00:00
28,28, markb please retweet highlight impoant poach case trial occur public eye show public suppo ,1004695831956606976,905818825328926720,en,2018-06-07 12:05:27+00:00
29,29,dailymaverick poach supply chain horn kruger park disrupt investigator bheki sime,1004695811261980673,305529200,en,2018-06-07 12:05:22+00:00
30,30,didyouknow illegal trade elephant ivory horn highly value product threaten africa wildlife dwarfed multibillion dollar international bushmeat trade involve hundred specie,1004695533431205893,856541502796955649,en,2018-06-07 12:04:16+00:00
31,31,pghzoo experience zoo whole new way wild encounter behindthescene tour today friday sunday meet ,1004694642330341376,1909477267,en,2018-06-07 12:00:43+00:00
32,32,mmnjug lewawildlife remarkably well run nonprofit organization manages wildlife conservancy protect ,1004693690047172611,2178508505,en,2018-06-07 11:56:56+00:00
33,33,buckmainezfan survive specie black javan sumatran critically endanger opfunkill http,1004692539171958785,268856350,en,2018-06-07 11:52:22+00:00
34,34,globalheritage chad declare zakouma national park yet last decade truly flourish ,1004692100825296898,4635937883,en,2018-06-07 11:50:37+00:00
35,35,wwfsouthafrica black work last decade help grow number kzn help keep good work votin,1004691718179053568,2590101904,en,2018-06-07 11:49:06+00:00
36,36,china vietnam poach tcm panda educate horn medicine natural plant alternative asia replicate effect contain active ingredient,1004691551237353473,216834539,en,2018-06-07 11:48:26+00:00
37,37,wildaid poach alfredheraldpe,1004691059161657344,997427041862643712,en,2018-06-07 11:46:29+00:00
38,38,chad declare zakouma national park yet last decade truly flourish reintroduction endanger specie fresh hope conservation tourism area,1004690728168181765,71387352,en,2018-06-07 11:45:10+00:00
39,39,drwillfowlds traveller south africa arrest hong kong international airpo wednesday suspect ,1004690399611539457,22230837,en,2018-06-07 11:43:52+00:00
40,40, traveller south africa arrest hong kong international airpo wednesday suspect horn gram suspect ivory together estimate street value stoppoaching,1004690068085276672,869959916,en,2018-06-07 11:42:33+00:00
41,41,wildaid hawk arrest gauteng poach kingpin thesanews,1004689582590480386,997427041862643712,en,2018-06-07 11:40:37+00:00
42,42,lewawildlife remarkably well run nonprofit organization manages wildlife conservancy protect notably host world population endanger grevys zebra thibaudrerolle twaweza,1004688733583630338,29664767,en,2018-06-07 11:37:14+00:00
43,43, suspect horn ivory seize airpo scmpnewshornisnotmedicine,1004688603728007173,2292488509,en,2018-06-07 11:36:43+00:00
44,44,anonitgoes care deeply animal planethunter paid auction kill endanger black opfunki,1004687868269391872,880027800111124480,en,2018-06-07 11:33:48+00:00
45,45, care deeply animal planethunter paid auction kill endanger black opfunkill,1004687725788663808,2985955438,en,2018-06-07 11:33:14+00:00
46,46,depends specie white tend stay family group dominant bull black cow rear calf sumatran javan great onehorned great question nikola ,1004687478031310848,41572208,en,2018-06-07 11:32:15+00:00
47,47, internetofthings save megafauna poachersin war endanger specie depament keep upend stalk ,1004687376185200646,2885220510,en,2018-06-07 11:31:51+00:00
48,48, know hate internet thing save megafauna poacher thepacketrat,1004684590831820801,44203943,en,2018-06-07 11:20:47+00:00
49,49,breakthrough poach welcome,1004682563699568645,1338606294,en,2018-06-07 11:12:43+00:00
50,50, question twinklscotland anyone help nikola stmariagoretti dayswild wwf savethe,1004680036052553729,760827389362528256,en,2018-06-07 11:02:41+00:00
51,51,helping cellphone data link accuse poach case,1004679934021980161,863846876545724416,en,2018-06-07 11:02:16+00:00
52,52,univoltuk internet thing use protect animal poacher arstech iot endanger internetofthings,1004679198315892741,892353851486945280,en,2018-06-07 10:59:21+00:00
53,53,suppohk admcfwildlife man arrive johannesburg arrest suspect horn suspect ivory found check,1004679032254984192,735415124018790401,en,2018-06-07 10:58:41+00:00
54,54,arrivealive pic day wohy protection savethe environmentza,1004678909215105024,3069549849,en,2018-06-07 10:58:12+00:00
55,55,delighted reassure legislation statute book protect elephant time autumn wildlife conference ivory elephant appges ifawwestminster ifawuk,1004678327544754176,860896517737119747,en,2018-06-07 10:55:53+00:00
56,56,helping hack baby nurse back health careforwild iol,1004678277284261888,579419881,en,2018-06-07 10:55:41+00:00
