,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,canberratimes runaway kill injures nepal httptcojhwigrvq httptcopqoevvrwk,582866491957071872,588975317,en,2015-03-31 11:26:15+00:00
1,1,paulineverheij horn courier say high level policeman politician chinese mafia traffic syndicate httptc,582866476052385792,116213384,en,2015-03-31 11:26:11+00:00
2,2,citesconvention china wealthy banking extinction httptcodrpnowgib httptcoiqppqyrb,582866420565819393,144780790,en,2015-03-31 11:25:58+00:00
3,3,clubomozambique police arrest men matola carry horn poach mozambique httptconllgmef httptcogodew,582865501031915520,1248203220,en,2015-03-31 11:22:19+00:00
4,4, kill kwazulunatal far year arrest httptcoisyaxkbqe,582865427585433600,3030539633,en,2015-03-31 11:22:01+00:00
5,5,iworrytrade airlift move risk southafrica safety botswana httptcozgxjwizim httptcorco,582865001691648001,143527462,en,2015-03-31 11:20:20+00:00
6,6,mailtoday reveals assam militant kill sophisticated arm httptcocgwheoz httptcoeponvzccmw,582864933169180672,588076222,en,2015-03-31 11:20:03+00:00
7,7,special repo shock detail emerge secret antipoaching drive take root httptcofojzmqct savethes stoppoaching,582864636539637761,35652648,en,2015-03-31 11:18:53+00:00
8,8,magicalkenya today celebrate bih susans male calf olpejeta brings number white whyilovekenya http,582864342409994241,2252988504,en,2015-03-31 11:17:42+00:00
9,9,toosoonmary poacher buy kaziranga forest guard kill national park httptcofiwxyckl http,582863081644138496,2476843155,en,2015-03-31 11:12:42+00:00
10,10,mailtoday reveals assam militant kill sophisticated arm httptcofdpeaafqw httptcoztbdtvls,582862562510827520,1033997960,en,2015-03-31 11:10:38+00:00
11,11,womenshistmonth world first allfemale antipoaching patrol unit fight save endanger south africa ,582862088537784320,1958644970,en,2015-03-31 11:08:45+00:00
12,12,thesafaririch zero festival celebrate year poach hope soon ttot httptco,582862022028730368,2255690963,en,2015-03-31 11:08:29+00:00
13,13,toosoonmary shame china china wealthy banking extinction httptcoabmnulivei takepa killthetrade http,582861546700804097,2794584335,en,2015-03-31 11:06:36+00:00
14,14,controversy south africa call legal trade horn crazy proposal massacre httptcozvqjmuuv,582861544314159105,47467723,en,2015-03-31 11:06:35+00:00
15,15,west african go forever poach africa extinct thank china fuck much httptcorhentmhaw,582860982512422912,21185402,en,2015-03-31 11:04:21+00:00
16,16,population kaziranga poach business standard httptcoqyiydrhem,582860799930163200,226695189,en,2015-03-31 11:03:38+00:00
17,17,time sta fuck kill poacher sight httptcopnhwglc,582860688609132545,21647107,en,2015-03-31 11:03:11+00:00
18,18,attempt force hetauda city honk car horn beating drum unsuccessful httptcooyyehgz,582860538046242816,3118945738,en,2015-03-31 11:02:35+00:00
19,19,wildfoundation save imfolozi wilderness area local community coal mining httptconfxmwnksl httptc,582860509894049792,1238447220,en,2015-03-31 11:02:29+00:00
20,20,africanconserve imfolozi wilderness area threaten coal mine grrrowds help ,582860483918696448,1238447220,en,2015-03-31 11:02:23+00:00
21,21,saveimfolozi please suppo imfolozi wilderness httptcoursxhih grrrowds httptcowagyyuliv,582860446216151040,1238447220,en,2015-03-31 11:02:14+00:00
22,22,check nlcp take year preparation set httptcobuprpwybz conservation httptcowrvlsox,582860334526029824,855227984,en,2015-03-31 11:01:47+00:00
23,23,watch video kill injures nepal httptcoaaxgfbpsp,582860303462985728,369967731,en,2015-03-31 11:01:40+00:00
24,24,airlift move risk southafrica safety botswana httptcozgxjwizim httptcorcoscxfx,582859969537572864,726399901,en,2015-03-31 11:00:20+00:00
25,25, nohern white nearly extinct remain world savethe httptcoarptdptz httptcocffhmrpc,582859924784443392,277451564,en,2015-03-31 11:00:09+00:00
26,26,population kaziranga poach business standard httptcoeqoiklkgcn,582859851065372672,2468022630,en,2015-03-31 10:59:52+00:00
27,27, world first allfemale antipoaching patrol unit fight save endanger south africa httptcosxdflbiot,582859723944378368,156829596,en,2015-03-31 10:59:21+00:00
28,28,conservation effos focus everything poach httptcoecllhopbo,582859286759407617,438490210,en,2015-03-31 10:57:37+00:00
29,29,fighting price pay extinction satisfy greed individual httptcoai,582858694045483008,1324069285,en,2015-03-31 10:55:16+00:00
30,30,south africa risk extinction httptcowcubspez,582858578836389888,1389459163,en,2015-03-31 10:54:48+00:00
31,31,actually town cause chaos beep horn beating drum chase rihno httptcomrrenocji,582858469331611648,89740395,en,2015-03-31 10:54:22+00:00
32,32,ipu spoke ipu raise issue poach lack political right pin country httptcotzigmqfejq,582858306353434624,307885504,en,2015-03-31 10:53:43+00:00
33,33,perctweets black market price elephant ivory horn poach rate best protect wildlife http,582858117257510912,1053841027,en,2015-03-31 10:52:58+00:00
34,34,mailtoday headlinestoday really condemn kill request highlight issue protect ,582858069937385472,1595732425,en,2015-03-31 10:52:47+00:00
35,35,mcsuk endanger black btwn wild mature fish left sturgeon need protect specie httptc,582857862466158593,94588684,en,2015-03-31 10:51:58+00:00
36,36,dodo conservation effos focus everything poach httptcodffzkuw httptcoesgfhlvh,582857417102385154,2750536528,en,2015-03-31 10:50:11+00:00
37,37,helping black mamba south african patrolhttptcogztoqaobh,582857411511390208,469291246,en,2015-03-31 10:50:10+00:00
38,38, reveals assam militant kill sophisticated arm httptcoreazuoqi httptcofokrljkml,582857281571717120,735096926,en,2015-03-31 10:49:39+00:00
39,39, add video youtube playlist httptcopturpbtrhp wild wreck havoc street news,582857279021568000,850665451,en,2015-03-31 10:49:38+00:00
40,40,population kaziranga poach business standard httptcoojsjwdkpo yugvani,582857136692019200,960726284,en,2015-03-31 10:49:05+00:00
41,41,protectwldlife poacher buy kaziranga forest guard kill national park httptcogwvgdexshm ,582857017334841344,2272123812,en,2015-03-31 10:48:36+00:00
42,42,protectwldlife few black remain africa american get kill httptcoopcllir ,582856393838977024,2479427604,en,2015-03-31 10:46:07+00:00
43,43,toshza rincethis waynebrink note thought red save horn factory fit ,582856251727589376,91300003,en,2015-03-31 10:45:34+00:00
44,44, reveals assam militant kill sophisticated arm india news india today httptcojudpbksrx,582856011066658817,3009954396,en,2015-03-31 10:44:36+00:00
45,45,assam number rise poach continue reveals state convict arrest httptcobgxkuuich,582855951209750529,3009954396,en,2015-03-31 10:44:22+00:00
46,46,black nose ground display horn omaha zoo httptcohkpoptzwfl omaha zoo,582855661131829248,595772466,en,2015-03-31 10:43:13+00:00
47,47, reveals assam militant kill sophisticated arm httptcocgwheoz httptcoeponvzccmw,582855550704046080,2904188772,en,2015-03-31 10:42:46+00:00
48,48,frejapetersen trophy hunter legally kill endanger africahttptcougnajxuzl httptcoomynxxumuo,582855488888541184,516842010,en,2015-03-31 10:42:32+00:00
49,49,watch wild wreaks havoc town nepal washington post blog httptcojhlaxwn,582855308856410112,1335720907,en,2015-03-31 10:41:49+00:00
50,50, guy seek horn elephant tusk httptcomsxywpoy,582855221220651011,3030539633,en,2015-03-31 10:41:28+00:00
51,51,extinctsymbol price pay extinction satisfy greed individual httptconcoz,582854790012641281,900498408,en,2015-03-31 10:39:45+00:00
52,52,paulakahumbu lewawildlife amongst safest world dedicate expe local love ppl http,582854565269250048,1024936159,en,2015-03-31 10:38:51+00:00
53,53,mabaso colchester zoo white calf nearly month old mixed giraffe kingdom httptcouwbpzzjlh,582854486210772993,2203263865,en,2015-03-31 10:38:33+00:00
54,54, know horn make bonebut keratinthe material found hair fingernail trevornoah whatsapp,582854329721352192,2294015030,en,2015-03-31 10:37:55+00:00
55,55,voiced sound lose ill box skill nxnu,582854304400207872,1240936070,en,2015-03-31 10:37:49+00:00
56,56,savethe public vote chooses kiama kikuyu magic name disneyanimals white calf thanks lobby http,582854304140136449,590191619,en,2015-03-31 10:37:49+00:00
57,57, price pay extinction satisfy greed individual httptcoaikdlrfh,582853535332741120,2396489030,en,2015-03-31 10:34:46+00:00
58,58,protectwldlife horn medicine rickygervais killthetrade httptcokpmvvavdqj,582853258894544896,80586021,en,2015-03-31 10:33:40+00:00
59,59,theewt april national wild dog metapopulation project welcome zululand reserve httptcofm,582853112202977282,1024936159,en,2015-03-31 10:33:05+00:00
60,60,population kaziranga national park poach economic time httptcosehtwjtx,582852803485388800,226695189,en,2015-03-31 10:31:51+00:00
