,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,lion eat poacher south african game reserve,1015007338011361280,713984912,en,2018-07-05 22:59:41+00:00
1,1,livescience poacher try kill south african reserve instead pride lion kill http,1015007332881715200,232710107,en,2018-07-05 22:59:40+00:00
2,2,bbcnews lion eat poacher south african game reserve,1015007322110820352,849005030606856192,en,2018-07-05 22:59:38+00:00
3,3,jungle justicelions devour poacher game reserve,1015007318054801408,740623508,en,2018-07-05 22:59:37+00:00
4,4,ajplus group suspect poacher kill lion sneak game reserve south africa poacher kill,1015007317602029575,92708550,en,2018-07-05 22:59:37+00:00
5,5,rawstory lion kill eat least poacher south africa nature reserve,1015007305237028864,535998595,en,2018-07-05 22:59:34+00:00
6,6,newsweek lion ate poacher break south african game reserve hunt ,1015007296122957824,1576186969,en,2018-07-05 22:59:31+00:00
7,7,thisisinsider suspect poacher eat lion break south african game reserve hunt ,1015007271183634432,717139212311654400,en,2018-07-05 22:59:26+00:00
8,8,foxamy remains men found eat lion south africa ranger believe snuck preserve poach ,1015007268734152704,4754706054,en,2018-07-05 22:59:25+00:00
9,9,thehill lion eat suspect poacher game reserve,1015007258793500672,535998595,en,2018-07-05 22:59:23+00:00
10,10,ktla suspect poacher sneak south african game reserve hunt pride lion found kill instead ,1015007258026041344,211403841,en,2018-07-05 22:59:22+00:00
11,11,skynews poacher eat lion south africa,1015007253299163136,23585531,en,2018-07-05 22:59:21+00:00
12,12,uberfacts group poacher eat pride lion earlier week break south african wildlife rese,1015007250669297666,3283683140,en,2018-07-05 22:59:21+00:00
13,13,timothyconan please share proanimal result lion poacher bbc news lion eat poacher south afri,1015007250618961920,913331778240368641,en,2018-07-05 22:59:21+00:00
14,14,foxnews gang poacher maul death pride lion break game reserve,1015007245862621184,915206013049024512,en,2018-07-05 22:59:19+00:00
15,15,drudgerepo poacher eat lion break game reserve slaughter ,1015007231757017088,454499839,en,2018-07-05 22:59:16+00:00
16,16,rawstory lion kill eat poacher south africa nature reserve,1015007230658269189,86587154,en,2018-07-05 22:59:16+00:00
17,17,torontostar group poacher best pride lion broke south african game reserve bid stalk ,1015007227911049216,2616153973,en,2018-07-05 22:59:15+00:00
18,18,wsvn hunter become hunt snuck south african reserve poach eat alive lion ,1015007227554422785,287985916,en,2018-07-05 22:59:15+00:00
19,19,lion eat poacher south african game reserve new daily,1015007216166887424,704593968,en,2018-07-05 22:59:12+00:00
20,20,karma lion kill suspect poacher south africa game reserve,1015007191537864705,1319764434,en,2018-07-05 22:59:07+00:00
21,21,bbcworld lion eat poacher south african game reserve,1015007182151090176,1001965438979530753,en,2018-07-05 22:59:04+00:00
22,22,biologistdan pride lion kill eat poacher sibuya reserve southafrica remains found ,1015007177990275072,43651146,en,2018-07-05 22:59:03+00:00
23,23,westengland bbc news lion eat poacher south african game reserve,1015007174408462336,86329449,en,2018-07-05 22:59:02+00:00
24,24,pride lion eat suspect poacher south african game reserve khou,1015007174316167168,978796828979224577,en,2018-07-05 22:59:02+00:00
25,25,thomaspaine group poacher get eat lion break wildlife reserve,1015007165201960966,3132138280,en,2018-07-05 22:59:00+00:00
26,26, jurassic world tech ivf bring nohern white back brink extinction theeconomist,1015007161787781120,1499303575,en,2018-07-05 22:58:59+00:00
27,27,natgeo weapon body pa allege wouldbe poacher found game reserveit appear eat ,1015007155546705920,3303854145,en,2018-07-05 22:58:58+00:00
28,28,lion kill suspect poacher sneak south african game reserve,1015007141705539587,101849757,en,2018-07-05 22:58:55+00:00
29,29,realjameswoods mother nature always win,1015007116841668609,53518621,en,2018-07-05 22:58:49+00:00
30,30,growl justice gang poacher maul death pride lion break game reserve,1015007106586431488,409425082,en,2018-07-05 22:58:46+00:00
31,31,enca suspect poacher eat lion,1015007085745115136,370061608,en,2018-07-05 22:58:41+00:00
32,32,abcnews least poacher eat lion south africa,1015007083068993536,232710107,en,2018-07-05 22:58:41+00:00
33,33,myownpetard bbc news lion eat poacher south african game reserve sure many there muc,1015007058603773952,115965154,en,2018-07-05 22:58:35+00:00
34,34,mmalacrino lion eat poacher south african game reserve last happy happen,1015007022989889536,490418097,en,2018-07-05 22:58:26+00:00
35,35, good newslions eat poacher south african game reserve bbc news,1015006997807181824,965463645831360512,en,2018-07-05 22:58:20+00:00
36,36,mailonline poacher eat lion men broke south african nature reserve,1015006992081932288,96200572,en,2018-07-05 22:58:19+00:00
37,37,cbsnews group poacher eat lion sneak south african game reserve hunt,1015006988059590656,1007835841035505664,en,2018-07-05 22:58:18+00:00
38,38,audreymanaster mailonline rickygervais love lion save best poacher dead poacher kudos king,1015006986142912512,979013013939412992,en,2018-07-05 22:58:18+00:00
39,39,qfox lion kill suspect poacher sneak south african reserve,1015006979415130113,37592824,en,2018-07-05 22:58:16+00:00
40,40,lion fatally maul poacher broke reserve hunt nypost karma,1015006979054538752,932149471,en,2018-07-05 22:58:16+00:00
41,41,lion kill suspect poacher sneak south african reserve qfox,1015006978324643840,1389918042,en,2018-07-05 22:58:16+00:00
42,42,people pride lion repoedly attack eats poacher trespass south african reserve,1015006976626118659,170722106,en,2018-07-05 22:58:15+00:00
43,43,time pride lion kill ate group poacher broke wildlife reserve,1015006973174009856,1537063016,en,2018-07-05 22:58:14+00:00
44,44,elamin horn become valuable gold grami thank lion save onsl,1015006963590103041,63793540,en,2018-07-05 22:58:12+00:00
45,45,misslfoster lion eat poacher south african game reserve,1015006962310934531,391723359,en,2018-07-05 22:58:12+00:00
46,46,cnn lion kill suspect poacher sneak south african game reserve,1015006958003408901,50817912,en,2018-07-05 22:58:11+00:00
47,47,ivf embryo create lastditch attempt save nohern white new daily,1015006925673586688,2605068696,en,2018-07-05 22:58:03+00:00
48,48, poacher eat lion south africa,1015006923987382272,562284317,en,2018-07-05 22:58:03+00:00
49,49, poacher eat lion irony delicious soon,1015006914781089793,3856305322,en,2018-07-05 22:58:01+00:00
