,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,dodo guy take care last nohern white eah sweetest hope kid future olpejet,1370449156066701315,734800813839769605,en,2021-03-12 18:58:35+00:00,rt @dodo: this guy takes care of the last two northern white rhinos on earth — and he has the sweetest hope for his kids' future 💗 @olpejet…
1,1,sanparkshr weekend watchmajor general johan jooste ret discus antipoaching lie ahead enter second dec,1370448405927976967,268204534,en,2021-03-12 18:55:36+00:00,"rt @sanparkshr: weekend watch
major general johan jooste (ret), discusses anti-poaching and what lies ahead as we enter into the second dec…"
2,2,teaboardofindia docgoi orchid horn nilgiri tahr monal indiatea indiantealove indiateaandmeteaboardofindiajoinsheetukankariy iamkajalarya jasminetitly abhamishra alpagupta sheetukankariy swathiofficial,1370446888231600129,1089495300031561729,en,2021-03-12 18:49:34+00:00,"@teaboardofindia @doc_goi 1. orchid
2. one horned rhino
3. nilgiri tahr
4. monal 

#indiatea #indiantealove #indiateaandme
@teaboardofindia
join
@sheetukankariy1 @iamkajalarya @jasminetitly @abha_mishra19 @alpa_gupta @sheetukankariy1 @swathi_official"
3,3,always want unconditional pet adopt riverbankszoo resident include flamingo lion ,1370446877263552516,760567303629049856,en,2021-03-12 18:49:31+00:00,"always wanted an unconditional pet? you can now ""adopt"" a @riverbankszoo resident, including flamingos, lions, and rhinos. 🦩

https://t.co/bitvu1ik3t"
4,4,safarikznmark dream scene thesefriday safari travel wildlife southafrica,1370446491760926727,1229333454426431489,en,2021-03-12 18:47:59+00:00,"rt @safarikznmark: dreaming of scenes like these...
#rhinofriday  #rhino   #safari  #travel   #wildlife   #southafrica https://t.co/cbqvzy0…"
5,5,helping poach interest read oxciej focus south africa judicial system failing relation ,1370446295085817858,1112225395275980801,en,2021-03-12 18:47:13+00:00,rt @helpingrhinos: poaching: an interesting read from @oxciej focusing on south africa's judicial system and it's failings in relation to r…
6,6,vetpaw risevetpaw team member elect fight pandemic safeguard remain population know ,1370444819999383554,4740542828,en,2021-03-12 18:41:21+00:00,"rt @vetpaw: #rhinorise
vetpaw team members elected to fight through the pandemic and safeguard the remaining rhino population. they know it…"
7,7,please help persecute point extinctionvetpaw everything power protect wonderful harmless specie need suppo,1370441634786197509,1198975545641488384,en,2021-03-12 18:28:41+00:00,"please help the rhinos who are being persecuted to the point of near extinction.
vetpaw are doing everything in their power to protect this wonderful harmless species. they need your support. https://t.co/va27bymwc2"
8,8, ape tiger today flew pandise plane san diego zoo happy kindergaeners make happy teacher gold friend love trip tisdaleschool hubbardschool,1370440958714728454,1167070033748643840,en,2021-03-12 18:26:00+00:00,"rhinos, apes, and tigers! oh my! today we flew pandise planes to go to the san diego zoo! happy kindergarteners make me a happy teacher! gold friends loved our trip!  🐆🦧🦏 @tisdaleschool @hubbard_school https://t.co/663pmcieee"
9,9,teaboardofindia docgoi orchid horn nilgiri tahr monal indiatea join khaliquetweets mudistha imqamarunnisa,1370440606602817538,1323465630800965634,en,2021-03-12 18:24:36+00:00,"@teaboardofindia @doc_goi 1. orchid
2. one horned rhino
3. nilgiri tahr
4. monal 
#indiatea join @khaliquetweets @mudistha @imqamarunnisa"
10,10,also today cook soundcloudexclusive dream logic album full collaboration remixes feature fun charli xcx song xcxoplex beautiful new version alright music never die laser synth airhorn time,1370440322040406016,1849191,en,2021-03-12 18:23:28+00:00,"also out today: a.g. cook's soundcloud-exclusive 'dream logic' album full of collaborations and remixes, featuring another fun charli xcx song (xcxoplex) and a beautiful new version of alright. 

may pc music never die. it's laser synth rhino airhorn time!
https://t.co/utlfrknnnn"
11,11,capinafrica thephotohour fantastic picture ,1370440202674708486,1306957040502407174,en,2021-03-12 18:23:00+00:00,@capinafrica @thephotohour fantastic picture of rhino
12,12,teaboardofindia docgoi orchid onehorned nilgiri tahr monal indiatea indiantealove indiateaandme teaboardofindiajoinvhetalanuragaliveambiariiamcraaajankitrajvishalbhansalikmchandra santosh,1370439770824798208,857342878036746240,en,2021-03-12 18:21:17+00:00,"@teaboardofindia @doc_goi 1. orchid 
2. one-horned rhino 
3.  nilgiri tahr 
4. monal  

#indiatea #indiantealove #indiateaandme @teaboardofindia

join
@vhetal
@anuragalive1
@ambiari2324
@iam_craaaj
@ankitraj2606
@vishal_bhansali
@k_mchandra  
@santosh14271246"
13,13,teaboardofindia docgoi orchid onehorned nilgiri tahr monal indiatea indiantealove indiateaandme teaboardofindiatagging viratianboy sebi dayal isudipto iammargam sandeepshubhamm,1370439705968316416,497605540,en,2021-03-12 18:21:02+00:00,"@teaboardofindia @doc_goi 1. orchid 
2. one-horned rhino 
3.  nilgiri tahr 
4. monal  

#indiatea #indiantealove #indiateaandme @teaboardofindia

tagging 
@viratian_boy 
 @sebi26 
@dayal_5 
 @i_sudipto 
@iammargam 
@sandeep_447
@shubhamm9045"
14,14,jyoti teaboardofindia docgoi orchidone horn nilgiri tahrmonal indiatea indiantealoveindiateaandme,1370439529027366917,1002934614724235265,en,2021-03-12 18:20:19+00:00,"rt @jyoti14300: @teaboardofindia @doc_goi 1.💁orchid
2.💁one horned rhino
3.💁nilgiri tahr
4.💁monal 

#indiatea #indiantealove
#indiateaandme…"
15,15,excite info inspire writer group tour murchison fall park overviewspot uganda rarest wildlife specie multiday safari expedition flexiblesafaris safariinuganda ugandasafari,1370437984185638913,1107515549209321472,en,2021-03-12 18:14:11+00:00,"exciting info inside by {inspire writers} group tour to murchison falls park overview
spot some of uganda’s rarest wildlife species on this multi-day safari expedition to https://t.co/mrnysiiohl #flexiblesafaris #safariinuganda #ugandasafari"
16,16,wildanimals often see useful eye trader pa wildlife product horn elephant ivory trade illegally animal trafficked alive exoticpet trade many face gruesome condition death transit,1370437896625401864,28523975,en,2021-03-12 18:13:50+00:00,"#wildanimals are often only seen as ""useful"" in the eyes of traders for their parts. wildlife products like rhino horns and elephant ivory are traded illegally, while some animals are trafficked alive for the #exoticpet trade. many face gruesome conditions and death in transit."
17,17, orchid horn nilgiri tahr monalindiatea join mudistha imqamarunnisa imubada,1370436178852253696,1125688715051855872,en,2021-03-12 18:07:01+00:00,"1. orchid
2. one horned rhino
3. nilgiri tahr
4. monal
#indiatea join @mudistha @imqamarunnisa @imubada https://t.co/qbxjoankk6"
18,18,teaboardofindia docgoi orchid horn nilgiri tahr monalindiatea join mudistha imqamarunnisa imubada,1370436147415896065,1125688715051855872,en,2021-03-12 18:06:53+00:00,"@teaboardofindia @doc_goi 1. orchid
2. one horned rhino
3. nilgiri tahr
4. monal
#indiatea join @mudistha @imqamarunnisa @imubada"
19,19,babarle policenationale source wallah,1370436000326021122,1323697290427719681,en,2021-03-12 18:06:18+00:00,@babar_le_rhino @policenationale source :wallah
20,20, late repo number kill south africa last decade dire kruger national park jewel africa increase loss black white kill poacher last yearsrise,1370435618682077185,756925029477212160,en,2021-03-12 18:04:47+00:00,"the latest report 
of the numbers of rhinos killed in south africa in the last decade is dire.  kruger national park, one of the jewels of africa, had a 65% increase in the loss of black and white rhino killed by poachers over the last nine years.🦏#rhinorise https://t.co/iqeyzebzpr"
21,21,counteringcrime facebook contribute extinction ,1370434874117611520,1178663293650690048,en,2021-03-12 18:01:50+00:00,rt @counteringcrime: facebook is contributing to the extinction of the rhino. https://t.co/kgizgh81hn
22,22,risevetpaw team member elect fight pandemic safeguard remain population know never give chance recovery repopulation want help ground team use link,1370434429714362368,2239388190,en,2021-03-12 18:00:04+00:00,"#rhinorise
vetpaw team members elected to fight through the pandemic and safeguard the remaining rhino population. they know it's now or never if we are to give the rhinos a chance at recovery and re-population. want to help the ground team? use this link https://t.co/8shxc2yb6n https://t.co/7vypytfhxr"
23,23,suespurgin southafrica soon optimism say minister creecy population kruger park ,1370433534507184130,1657282916,en,2021-03-12 17:56:30+00:00,rt @suespurgin: #southafrica too soon for #rhino optimism says minister creecy - the #rhino population in kruger park is 2/3 down over the…
24,24,nkenya celebrate inspiringwomen conservationmeet salome lemalasia whisperer serum community conservancyiwd,1370433212493742084,556925301,en,2021-03-12 17:55:13+00:00,"rt @nrt_kenya: celebrating #inspiringwomen in #conservation.

meet salome lemalasia, a rhino whisperer in sera community conservancy.

#iwd…"
25,25,elonaltman chinese believe horn medicinal propeies increase size penis actually ,1370431138708217861,825383955432103936,en,2021-03-12 17:46:59+00:00,rt @elonaltman: the chinese believe that rhino horns have medicinal properties that can increase the size of your penis. it actually does w…
26,26,savethe new museum open tennoji zoo japan display item zoo collection include sumatran rhi,1370430637350342656,30928791,en,2021-03-12 17:44:59+00:00,"rt @savetherhino: a new museum has opened at tennoji zoo in japan, displaying 280 items from the zoo's collection, including a sumatran rhi…"
27,27, chinese believe horn medicinal propeies increase size penis actually work glue really painful,1370430397566361603,271546627,en,2021-03-12 17:44:02+00:00,"the chinese believe that rhino horns have medicinal properties that can increase the size of your penis. it actually does work, but the glue is really painful."
