,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,world large auctioneer ban sale woh horn livekindly,1069550865952976896,93914324,en,2018-12-03 11:16:12+00:00
1,1,firefighter free stuck tyre edinburgh zoo,1069550851528814592,65109514,en,2018-12-03 11:16:08+00:00
2,2,johnbarronusa novichok poison commonwealth game gold coast prince harry meghan wedding turnbull roll august last white nohen die kenya make subspecies probably extinct,1069550249864192000,2401152104,en,2018-12-03 11:13:45+00:00
3,3,nfccfirechiefs unusual job firescot yesterday firefighter free stuck tyre edinburgh zoo,1069550003327303681,319746677,en,2018-12-03 11:12:46+00:00
4,4,hodilu acc zimparks spokesperson tinashe farawo black kill poacher year zimbabwe last year,1069549794476077056,22230837,en,2018-12-03 11:11:56+00:00
5,5,ban south african domestic trade horn sign petition ukchange,1069549723852390401,871425486,en,2018-12-03 11:11:40+00:00
6,7,bbc place world orangutan elephant tiger still coexist wild story ,1069549066160361473,46208209,en,2018-12-03 11:09:03+00:00
7,8,stvnews zookeeper say fire service last hope animal get stuck tyre,1069548804490301440,1063381331084812294,en,2018-12-03 11:08:00+00:00
8,9,firefighter free stuck tyre edinburgh zoo guardian,1069548394031521794,2492335586,en,2018-12-03 11:06:23+00:00
9,10,ban south african domestic trade horn sign petition change,1069548294693634049,1964399804,en,2018-12-03 11:05:59+00:00
10,12,selenators poacher hand combine sentence year,1069547919718735872,929257814,en,2018-12-03 11:04:29+00:00
11,13,ursulaz poacher hand combine sentence year south africa today,1069547898508070912,929257814,en,2018-12-03 11:04:24+00:00
12,14,stv firefighter free stuck tyre edinburgh zoo stvnews,1069547826760171521,289148078,en,2018-12-03 11:04:07+00:00
13,15,mintourismke poacher hand combine sentence year south africa today,1069547807453917184,929257814,en,2018-12-03 11:04:03+00:00
14,16, zookeeper say fire service last hope animal get stuck tyre,1069547371443482624,20132853,en,2018-12-03 11:02:19+00:00
15,17,pepsy zambia local coumagistrates sentence year imprisonment hardlabour kill,1069547359145734145,896732222,en,2018-12-03 11:02:16+00:00
16,18,protectwldlife sundaymotivation look nandi nowthis playful little orphan left dead mother ,1069546192286175232,500496955,en,2018-12-03 10:57:38+00:00
17,21,angiekaran playful little orphan call nandi mother kill poacher shes care rhin,1069544844736061441,4877022027,en,2018-12-03 10:52:16+00:00
18,23,cbthunting poacher hand combine sentence year well sta wed trophy hunter get ,1069543727616716801,1342018375,en,2018-12-03 10:47:50+00:00
19,24,stv news firefighter free stuck tyre edinburgh zoofirefighters use cut gear free stuck tyre hourkeepers edinburgh zoo call scottish fire rescue service last ,1069543591268294657,55635996,en,2018-12-03 10:47:17+00:00
20,26,sap sap technology allows elephant erp monitor elephant drone sensor reduce poach,1069543395486515200,997513031658688513,en,2018-12-03 10:46:31+00:00
21,27,watch moment adorable calf name maarifa raise staff david sheldrick wildlife trust kenya see happily chase worker wildlife park,1069542890756464640,2701792376,en,2018-12-03 10:44:30+00:00
22,28, know average lifespan white year help white live life full purchase coin conservation poach coin cornuex,1069542834439639040,1001391055336542208,en,2018-12-03 10:44:17+00:00
23,29,bdlivesa believe poach horn kzn go dumisani gwalas syndicate,1069542767091695617,727260470525222912,en,2018-12-03 10:44:01+00:00
24,30, southafrican domestic trade horn nomvula mokonyane appoint high level advisory panel changefrance,1069542542168006656,2977588989,en,2018-12-03 10:43:07+00:00
25,31,veterinary service treat nursing back health young escape poacher,1069542520802168838,828754867,en,2018-12-03 10:43:02+00:00
26,32,ipinkcrush totally agree upset think elephant serious danger extinction real sad loss yes cool thank catherine new week thing place lol darling ,1069542511566176256,1014961097185652736,en,2018-12-03 10:43:00+00:00
27,33,tiggerbey wild animal africa hunt extinction nomvula mokonyane appoint high level advisory ,1069542412790435841,1104271237,en,2018-12-03 10:42:37+00:00
28,34, giant left sumatran extinct wild lifegate,1069542172326862848,950717599,en,2018-12-03 10:41:39+00:00
29,35,savethe extinction survivalyou help thrive donate today help reach http,1069541692737499137,500312308,en,2018-12-03 10:39:45+00:00
30,36,aldridgephoto please help makepoachinghistory work team africa save pangolin world ,1069541392978984960,500312308,en,2018-12-03 10:38:33+00:00
31,37,careforwild listen lovely rain uscare wild sanctuary bless rain today grateful ,1069540131042938880,500312308,en,2018-12-03 10:33:32+00:00
32,38,mintourismke welcome south african zeerust regional cous conviction poacher wednesday november ,1069540041008005120,289817028,en,2018-12-03 10:33:11+00:00
33,39,sunday scoresyoung legend incitys expandibles wingen legendsgoodfellas midrand heatscorpions south central dawgsrebels africa elitembb rise sun,1069539918031069184,793594926,en,2018-12-03 10:32:42+00:00
34,40,firefighter free stuck tyre edinburgh zoo beat fetch cat tree ill bet,1069539240063700992,17268987,en,2018-12-03 10:30:00+00:00
35,42, everyone come nitwit market wednesday please there something excoyting go happen unrelated news anybody experience tame impoed wild preferably wednesday,1069537651974447104,1037456648711876608,en,2018-12-03 10:23:41+00:00
36,43,bindiirwinpriv bindi saw white wild brought tear eye yr ago tour guide san diego zoo park told see last white mad sad thank woman men work wlws,1069536827927945216,3370246149,en,2018-12-03 10:20:25+00:00
37,44,david news shifeta call horn sale legalize class action suit tiger brand ahead burahi assures nigerian clone,1069535612074643456,4104157707,en,2018-12-03 10:15:35+00:00
38,45,gregorxxxsamsa firefighter use cut gear desperate attempt free stuck tyre edinburghzoo,1069535197874610178,825317352103370754,en,2018-12-03 10:13:56+00:00
39,46,firefighter use cut gear desperate attempt free stuck tyre edinburgh zoo,1069534989023412226,17680050,en,2018-12-03 10:13:07+00:00
40,48,acc zimparks spokesperson tinashe farawo black kill poacher year zimbabwe last year white fell victim poacher arm contact poacher lead fatality year,1069533104329711616,44861089,en,2018-12-03 10:05:37+00:00
