,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,bull testicle goat eye deer sperm horn eat men allege aphrodesiac propeies,202980258356543488,263310205,en,2012-05-17 04:33:59+00:00
1,1,lovesexdoctor bull testicle goat eye deer sperm horn eat men allege aphrodesiac propeies,202978733479575552,139682284,en,2012-05-17 04:27:55+00:00
2,2, nigga still killin rap game lmfao fin,202978552969297920,241607041,en,2012-05-17 04:27:12+00:00
3,3,oscap world hunt extinctionare help please sign urgent avaaz petition httptcoccqvl,202978263478448130,156231504,en,2012-05-17 04:26:03+00:00
4,4, world hunt extinctionare help save avaaz petition httptcoccqvl poach,202977668067627009,363268070,en,2012-05-17 04:23:41+00:00
5,5, world hunt extinctionare help please sign urgent avaaz petition httptcoccqvl,202977388273999874,363268070,en,2012-05-17 04:22:35+00:00
6,6,morninglivesabc please tell money go get seize horn save fund,202977135743340545,581767000,en,2012-05-17 04:21:34+00:00
7,7,ewwwww sexfactsoflife bull testicle goat eye deer sperm horn eat men allege aphrodesiac propeies,202975278924972032,395006451,en,2012-05-17 04:14:12+00:00
8,8,sexfactsoflifebull testicle goat eyesdeer spermand horn eat men allege aphrodesiac propeiesjastleford,202974817048207360,500091380,en,2012-05-17 04:12:22+00:00
9,9,wtf lmaosexfactsoflife bull testicle goat eye deer sperm horn eat men allege aphrodesiac propeies,202974783028207617,89565390,en,2012-05-17 04:12:14+00:00
10,10, shelf system strong storage shelve system market visit httptcolkyscv installer info diy kit,202973708757893121,582501381,en,2012-05-17 04:07:57+00:00
11,11, world hunt extinctionand save please sign urgent avaaz petition httptcoccqvl,202971271552704512,363268070,en,2012-05-17 03:58:16+00:00
12,12,yougettinpunchedif youre guilty poach ,202970277364248576,21508036,en,2012-05-17 03:54:19+00:00
13,13,thejoesenone false horn,202965195587465216,282828409,en,2012-05-17 03:34:08+00:00
14,14,waltdisneyworld photo check mother celebrate mother day disney animal kingdom httptcomtnkgec,202964291157114880,28249400,en,2012-05-17 03:30:32+00:00
15,15,south africa arrest vietnamese national highlight ongoing problem crisis httptcomawhq saving,202963528234184706,133973146,en,2012-05-17 03:27:30+00:00
16,16,kill uprise httptcolfqkmuxp,202961980821213184,582469005,en,2012-05-17 03:21:21+00:00
17,17,spidie oracle replace project nashorn fast apparently close apouc yam javascript,202961867163959297,3680911,en,2012-05-17 03:20:54+00:00
18,18,oracle replace project nashorn fast apparently close apouc yam javascript,202960866478526464,14886162,en,2012-05-17 03:16:56+00:00
19,19,themightyfool zoologist milk never thought slightly troubled get ,202955933217861632,58901668,en,2012-05-17 02:57:19+00:00
20,20,huffpostgreen south african police seize horn httptcogygxeyon,202955254428483584,35694191,en,2012-05-17 02:54:38+00:00
21,21,wildaid vietnamese man arrest south africa possess horn savethe httptcotrjbbwp,202952793357697025,69217068,en,2012-05-17 02:44:51+00:00
22,22,online exclusive business owner raise fund stop poach httptcodxypk,202952418269478912,432637945,en,2012-05-17 02:43:21+00:00
23,23,horn speak tongue httptcogndmgmi,202951711210479616,190377097,en,2012-05-17 02:40:33+00:00
24,24,result investigation death white taronga zoo inconclusive staff continue supervise animal,202947939012845569,523832959,en,2012-05-17 02:25:33+00:00
