,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,sandrasm tell vietnamese police search shop illegal horn httptcouknzgqjl police cause,186272808249200641,381225390,en,2012-04-01 02:04:32+00:00
1,1, world hunt extinctionand save sign urgent avaaz petition httptcozpznslak,186272175857205249,15335770,en,2012-04-01 02:02:02+00:00
2,2,tell vietnamese police search shop illegal horn httptcouknzgqjl police cause,186268897232699392,458867818,en,2012-04-01 01:49:00+00:00
3,3,first macgyver cuba gooding tackle neonazi movement theyre stop horn poach,186267284136923138,480190066,en,2012-04-01 01:42:35+00:00
4,4, bail poacher petition site httptcobvetuahe,186262144512311297,53536079,en,2012-04-01 01:22:10+00:00
5,5, world hunt extinctionand save sign urgent avaaz petition httptcojgpncu,186261131340431360,385187517,en,2012-04-01 01:18:08+00:00
6,6,andersonrdean wonder youve kept progress endanger black still advocate ,186261021625823232,74714499,en,2012-04-01 01:17:42+00:00
7,7,caw hawk whole heard room call national geographic haw get dollar pic maloneboysandindins,186260511153852417,477496292,en,2012-04-01 01:15:41+00:00
8,8,action aletell interpol search shop vietnam illegal horn httptcocbibfnc,186258203707838465,18997515,en,2012-04-01 01:06:30+00:00
9,9,action aletell interpol search shop vietnam illegal horn httptcobqbhbc,186258198691463169,239186539,en,2012-04-01 01:06:29+00:00
10,10,action aletell interpol search shop vietnam illegal horn research do traffic httptcojqsk,186258196317470720,385314855,en,2012-04-01 01:06:29+00:00
11,11, world hunt extinctionand save sign urgent avaaz petition httptcovacod,186256925325918208,40403617,en,2012-04-01 01:01:26+00:00
12,12, africa seek vietnam mozambique help poach soar bloomberg httptcoombkof,186256839866974208,221498404,en,2012-04-01 01:01:05+00:00
13,13,bollie hunt extinctionand save sign urgent avaaz petition httptcouwdj,186256684518354944,40403617,en,2012-04-01 01:00:28+00:00
14,14,tell vietnamese police search shop illegal horn httptcobxyjqly police cause,186254919488122880,15287837,en,2012-04-01 00:53:27+00:00
15,15,wondasocareless westwoodrave laugh pay quid london zoo,186247360668639234,330515065,en,2012-04-01 00:23:25+00:00
16,16, world hunt extinctionand save sign urgent avaaz petition httptcoqe,186246698614534145,479990577,en,2012-04-01 00:20:47+00:00
17,17,httptcobqvftdlc moment foolish prankster leap ride zoo daily mail,186246388194091009,361942645,en,2012-04-01 00:19:33+00:00
18,18, world hunt extinctionand save sign urgent avaaz petition httptcogekpxgt,186245600562520064,531984551,en,2012-04-01 00:16:26+00:00
19,19,mistaarrogant mrrhonado inthesouth erythang yaw see yaw kill den eat duckskunkpuppykittenmonkey etc,186245155731406848,450882996,en,2012-04-01 00:14:40+00:00
20,20,mrrhonado inthesouth erythang yaw see yaw kill den eat duckskunkpuppykittenmonkey etc,186244959446372352,153119392,en,2012-04-01 00:13:53+00:00
21,21,muhamedsacirbey extinctsymbol black verge extinction ecologydiplomat httptcookkjfm diplomaticallyx,186244595720523776,170019291,en,2012-04-01 00:12:26+00:00
22,22,httptcojfqufmzq moment foolish prankster leap ride zoo daily mail,186244583787724800,331745398,en,2012-04-01 00:12:23+00:00
23,23,extinctsymbol black verge extinction ecologydiplomat httptcookkjfm diplomaticallyx,186243279782821888,308789303,en,2012-04-01 00:07:12+00:00
24,24,vanallen world hunt extinctionmdashand save sign urgent httptcopbqcjkeb,186239442367938560,76370398,en,2012-03-31 23:51:57+00:00
25,25,vanallen force zuma stop extinction boycott httptcotalfap change,186238630518464512,76370398,en,2012-03-31 23:48:44+00:00
26,26, world hunt extinctionand save sign urgent avaaz petition httptcoxvbsava,186227661251678209,30427137,en,2012-03-31 23:05:09+00:00
27,27, world hunt extinctionand save sign urgent avaaz petition httptcokjbbgt,186225456389963776,381418644,en,2012-03-31 22:56:23+00:00
28,28, think ive persuade dad adopt black couesy worldwildlife,186225077812076544,437135880,en,2012-03-31 22:54:53+00:00
29,29,today saw giraffe hippo lion elephant zebra springbok ostrich water buffalo baboon wild bucket list ,186224571186294784,29998800,en,2012-03-31 22:52:52+00:00
30,30,philtinline watch fight seem watch bed fight hoover bleed thezooinwinter bbc,186224431549521920,227254977,en,2012-03-31 22:52:19+00:00
31,31,south africa seek vietnam help verify white trophy expoed vietnam still possession hunter,186222865702588417,386055521,en,2012-03-31 22:46:05+00:00
32,32,watch fight seem watch bed fight hoover bleed thezooinwinter bbc,186217561103417345,327545293,en,2012-03-31 22:25:00+00:00
33,33,bbc zoo winter jonathan saw rare dick assure fuure stephenfry,186217088493432832,320316226,en,2012-03-31 22:23:08+00:00
34,34, world hunt extinctionand save sign urgent avaaz petition httptcoqcdjyotd,186215927497490433,15287837,en,2012-03-31 22:18:31+00:00
35,35, world hunt extinctionand save sign urgent avaaz petition httptcorkrzzz,186214634334846976,138439907,en,2012-03-31 22:13:23+00:00
36,36, bail poacher petition site httptcomnely,186213873454559232,482646157,en,2012-03-31 22:10:21+00:00
37,37, bail poacher petition site httptcoczrxuwoi,186213064008400896,268370880,en,2012-03-31 22:07:08+00:00
38,38, world hunt extinctionand save sign urgent avaaz petition httptcovrukncj,186212743983013888,188550962,en,2012-03-31 22:05:52+00:00
39,39,sponsorship available tough mud run horn rapid june httptcoqnclozb,186211576427192320,518041802,en,2012-03-31 22:01:14+00:00
40,40, africa chicago saw hotel room bondroth getatme,186209880431013888,365856173,en,2012-03-31 21:54:29+00:00
41,41,nicwes world hunt extinctionand save sign urgent avaaz petition httptco,186208679459164161,326208841,en,2012-03-31 21:49:43+00:00
42,42, world hunt extinctionand save sign urgent avaaz petition httptcozubecu,186206038524043264,361272483,en,2012-03-31 21:39:13+00:00
