,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,newyorker fifty year ago kenya elephant today population black ,1359728848166768640,1006910377060438016,en,2021-02-11 04:59:54+00:00,"rt @newyorker: fifty years ago, kenya had 160,000 elephants. today, there are 35,000. a population of 20,000 black rhinos is down to about…"
1,1,fifty year ago kenya elephant today population black nohern white remain conservationist paula kahumbu hope series help spur change,1359728621905182720,14677919,en,2021-02-11 04:59:00+00:00,"fifty years ago, kenya had 160,000 elephants. today, there are 35,000. a population of 20,000 black rhinos is down to about 1,000, and only two northern white rhinos remain. the conservationist paula kahumbu hopes her tv series will help spur change. https://t.co/y61semjgnm"
2,2,bornfreefdn few left wild remain specie officially classify crit,1359726936885514242,2152673764,en,2021-02-11 04:52:18+00:00,"rt @bornfreefdn: there are fewer than 30,000 rhino left in the wild. four of their five remaining species are officially classified as crit…"
3,3,cincinnatizoo sound hear ajani joes excite squeak fivemonthold baby played snow first time ,1359726924776448000,3232936794,en,2021-02-11 04:52:16+00:00,rt @cincinnatizoo: sound on to hear ajani joe’s excited squeaks! this five-month-old baby rhino played in the snow for the first time with…
4,4,sandyknapp ivory horn horrible trade plant wood use furniture ,1359726044446674947,349892437,en,2021-02-11 04:48:46+00:00,rt @sandyknapp: and its not ivory or rhino horn - horrible as the trade in those may be - its a plant 🌳🌱🌿whose wood is used in furniture! i…
5,5,sunsentinel conservationist save ,1359725894559031301,710676811831709696,en,2021-02-11 04:48:10+00:00,@sunsentinel a conservationist saving a rhino
6,6,amyrosekathryn disgustingat dallas safari club convention elephant bear hundred wild animal offer ,1359724564494835713,1269823869835231232,en,2021-02-11 04:42:53+00:00,"rt @amyrosekathryn: disgusting!
at dallas safari club convention, rhinos, elephants and bears are among hundreds of wild animals on offer f…"
7,7,happyhexer reuters agree america loses provide pay trumplicans longer win national election yet proven,1359724557377146880,1655307409,en,2021-02-11 04:42:51+00:00,@happyhexer @reuters agreed. america loses. provided the rhino party (trumplican's) can no longer win national elections. yet to be proven.
8,8,tourvestdm poach drop third covid pandemic devastate impact tourism industry,1359723991729135617,217001693,en,2021-02-11 04:40:36+00:00,"rt @tourvestdm: #rhino poaching drops by a third! 🦏🙌

although the covid-19 pandemic has had a devastating impact on the tourism industry,…"
9,9,poach drop third covid pandemic devastate impact tourism industry light end tunnel south africa saw decline poach sanparkshr sanparks,1359723129745080321,632741403,en,2021-02-11 04:37:11+00:00,"#rhino poaching drops by a third! 🦏🙌

although the covid-19 pandemic has had a devastating impact on the tourism industry, there is some light at the end of the tunnel. south africa saw a 33% decline in rhino poaching in 2020! ➡ https://t.co/py4odswtzc

@sanparkshr @sanparks https://t.co/noi48e47jb"
10,10,peoplesreview arrest foueen poach,1359721614510870528,2416885579,en,2021-02-11 04:31:09+00:00,peoplesreview: na arrests fourteen for rhino poaching - https://t.co/vyqevzd1j1
11,11,declandebarra meet girl last nohern white eah picture,1359720869262745600,1097640942616621056,en,2021-02-11 04:28:12+00:00,rt @declandebarra: meet 'the girls': the last two northern white rhinos on earth – in pictures https://t.co/ntjwi1fmbx
12,12,lutherhappy mikehamm pocketsizedhero atheistinnc burnseyeview manner act defy law physic capture tour kill piss old cult leader didnt believe real son god finally come back life week later say ,1359720701436055552,3347722186,en,2021-02-11 04:27:32+00:00,"@lutherhappy24_7 @mike_hamm @pocketsizedhero @atheist_in_nc @burns_eye_view_ [3]...all manner of acts that defy the laws of physics before being captured, tortured and killed for pissing off the old rhino cult leaders who didn't believe he was the real son of the rhino god, and finally coming back to life a week later and saying hi to some of his...[4]"
13,13,meet girl last nohern white eah picture,1359720243170586634,15074595,en,2021-02-11 04:25:43+00:00,meet 'the girls': the last two northern white rhinos on earth – in pictures https://t.co/ntjwi1fmbx
14,14,hamzaafrica great newskenya wildlife service say kill poacher country first time mor,1359718803203002370,1209936845733187590,en,2021-02-11 04:19:59+00:00,"rt @hamza_africa: great news!

kenya wildlife service says no rhinos were killed by poachers in the country in 2020 - the first time in mor…"
15,15,wildeah wildeah rarely see waterhole,1359718666091327489,810990218,en,2021-02-11 04:19:27+00:00,@wildearth #wildearth why we rarely see rhino at the waterhole?
16,16,wildeah white mom grazing calfi love scenery spot,1359718644041854976,870161370,en,2021-02-11 04:19:21+00:00,"#wildearth 
white rhino mom grazing with her calf.
i love the scenery from this spot https://t.co/dc7o4lopre"
17,17,horni something desperately need remember tuesdaythoughtsnature africa wildlife wisewords ,1359718079941521408,922452618055733249,en,2021-02-11 04:17:07+00:00,"rt @horni_rhino: something we desperately need to remember #tuesdaythoughts
https://t.co/uia2hvq1vj
#nature #africa #wildlife #wisewords #q…"
18,18,wildeah wildeah mum adopt orphan baby,1359717914346151938,810990218,en,2021-02-11 04:16:27+00:00,@wildearth #wildearth do rhino mums adopt the orphan's baby rhino?
19,19,accnational adamkinzinger doesnt deserve backing sell wont forget adam typical,1359717405455441920,1131655183400882176,en,2021-02-11 04:14:26+00:00,@acc_national @adamkinzinger he doesn’t deserve your backing. he is a sell out. we won’t forget adam. you are a typical rhino
20,20,white treat wildeah,1359717299419295744,4357347557,en,2021-02-11 04:14:01+00:00,white rhino. what a treat! #wildearth https://t.co/hkbqncrv6h
21,21,newsbreaklotus headline greenscene find demand asia remains great threat preservation speci,1359716840516288512,1236102426391801856,en,2021-02-11 04:12:11+00:00,rt @newsbreak_lotus: #headline the greenscene finds out why demand from asia remains the greatest threat to the preservation of rhino speci…
22,22,headline greenscene find demand asia remains great threat preservation specie lotusfm sabcnews,1359713480048263168,947384047,en,2021-02-11 03:58:50+00:00,#headline the greenscene finds out why demand from asia remains the greatest threat to the preservation of rhino species in sa @lotusfm #sabcnews https://t.co/y7honb4hdk
23,23,philipciwf meet girl last nohern white eah picture beautiful tragic equal measurewe ,1359712581078765568,734129690,en,2021-02-11 03:55:16+00:00,"rt @philip_ciwf: meet 'the girls': the last two northern white rhinos on earth – in pictures 

#beautiful and #tragic in equal measure
we w…"
24,24,toddowyoung congrats friend nikonusa ambassador amivee recognize national history museum london ,1359710623387570178,63631769,en,2021-02-11 03:47:29+00:00,rt @toddowyoung: congrats to my friend and @nikonusa ambassador @amivee on being recognized by the national history museum in london in the…
25,25,akanebae fuck think hmmmm think good character backstory get parent kill fuck,1359708475362861057,1262735372427157504,en,2021-02-11 03:38:57+00:00,@akanebae when the fuck did they think “hmmmm i think a good character backstory would be for the mc to get his parents killed by a fucking rhino”
26,26, dallas safari club convention elephant bear hundred wild animal offer thrill kill horrible abusive,1359701291757404164,1290138834,en,2021-02-11 03:10:24+00:00,"at dallas safari club convention, rhinos, elephants and bears are among hundreds of wild animals on offer for a thrill kill https://t.co/qzyqm1tgjk (this is horrible and abusive!)"
27,27,crowrangers meet teamwildlifecrime wildlife poach poacher wildplanet wildphotography globalnature wildseekers nat,1359699450726383620,1344616172159811586,en,2021-02-11 03:03:05+00:00,"rt @crowrangers: meet the team!
#wildlifecrime #wildlife #poaching #poachers #wildplanet #wildphotography #global4nature #wild_seekers #nat…"
28,28,africanparks louisa wild dog require protection big cat habitat reduce size hunt ground become small,1359696787808878592,1207222553946791936,en,2021-02-11 02:52:30+00:00,@africanparks @louisa1000 wild dogs requires protection like rhinos and big cats their habitat has reduced in size and the hunting ground has become smaller
29,29,sirf photo day thank frontline protect wildlifecrimewednesday wednesdaythought,1359696133807824896,1184135352870719493,en,2021-02-11 02:49:54+00:00,rt @rhinosirf: photo of the day: thank you to those on the frontline protecting rhinos. #wildlifecrimewednesday #wednesdaythought https://t…
30,30,pegscaramouche imagine zoo random faed,1359693937674485760,1302422343139160066,en,2021-02-11 02:41:11+00:00,@pegscaramouche imagine if you were at the zoo and then some random rhino just farted....
31,31,smamarkvideo less min awaypm indiewrestling newsouthpw wlpw priestcmdsamnealfranksshopkillerz,1359693426007158785,997007623,en,2021-02-11 02:39:09+00:00,"rt @smartmarkvideo: less than 30 mins away
10pm et on @indiewrestling 

@newsouth_pw #wlpw 

rhino/priest
cmd/sam
neal/franks
shop/killerz…"
32,32,less min awaypm indiewrestling newsouthpw wlpw priestcmdsamnealfranksshopkillerzisonmongrelkevinshean,1359692318434066438,268950987,en,2021-02-11 02:34:45+00:00,"less than 30 mins away
10pm et on @indiewrestling 

@newsouth_pw #wlpw 

rhino/priest
cmd/sam
neal/franks
shop/killerz
ison/mongrel
kevin/shean

https://t.co/e1uiw6udl8 https://t.co/whkwrf4wjc"
33,33,meet girl last nohern white eah picture design guardian,1359690088511340545,19101552,en,2021-02-11 02:25:53+00:00,meet 'the girls': the last two northern white rhinos on earth – in pictures | art and design | the guardian https://t.co/op0lsuprpq
34,34,wildlifemgmt south africa kruger national park drop past decade home less ,1359688967432544258,2863108105,en,2021-02-11 02:21:26+00:00,"rt @wildlife_mgmt: rhinos in south africa's kruger national park have dropped by 70% in the past decade, home to now less than 4,000 rhinos…"
35,35,meghanmccain megan dad dishonest rino piece shit get bunch american kill vietnam stupid fuck drop bomb battleship shut fuck get treadmill weight really get problem look ,1359688581074321410,1359685327875690498,en,2021-02-11 02:19:54+00:00,@meghanmccain megan your dad was a dishonest rino piece of shit. he got a bunch of americans killed in vietnam when the stupid fuck dropped bombs on our battleship. now shut the fuck up and get on the treadmill your weight is really getting to be a problem. you look like a rhino
36,36, south africa kruger national park drop past decade home less drastic drop largely poach addition long period drought nazshahbaz,1359687592384425986,1349864659357200385,en,2021-02-11 02:15:58+00:00,"rhinos in south africa's kruger national park have dropped by 70% in the past decade, home to now less than 4,000 rhinos. the drastic drop in rhinos is largely because of poaching, in addition to long periods of drought. @naz_shahbaz15 

https://t.co/v4sw7yrcoo"
37,37,udnspeakme able daily beast sit horn spin til theyre exceedingly dizzy,1359687247063371777,881768710477926400,en,2021-02-11 02:14:36+00:00,"@udnspeak4me if able, the daily beast should sit on a rhino horn and spin around til they're exceedingly dizzy."
38,38,natstclair last year first time twenty year death due poach,1359685602719879170,707273903006068736,en,2021-02-11 02:08:04+00:00,"rt @natstclair: last year, for the first time in more than twenty years, there  were no rhino deaths due to poaching. https://t.co/b9llcllk…"
39,39,charge thrill third tale kenya kanga series sharp heroine suspenseful reveals iconic african setting charge kenya kanga mystery victoria tait,1359682503695626245,3291955530,en,2021-02-11 01:55:45+00:00,"rhino charge, the thrilling third tale in the kenya kanga series. a sharp heroine, suspenseful reveals, and iconic african settings -- rhino charge (a kenya kanga mystery) by victoria tait https://t.co/p0ea3fim1u"
40,40,bbc nature elephant secret life africa giant,1359678418166505474,398157610,en,2021-02-11 01:39:31+00:00,bbc nature - rhinos and elephants: the secret lives of africa's giants https://t.co/u8ydwspyne
41,41,tveitdal meet girl last nohern white eah picturesnajin fatu ,1359676765145358337,1323844637912686592,en,2021-02-11 01:32:57+00:00,"rt @tveitdal: meet 'the girls': the last two northern white rhinos on earth – in pictures
https://t.co/qb6u4bagbk
najin and fatu are the on…"
