,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,racingxtinction wildlife expes plan future nepal sthe specie nearly extinct poach curbed ,1487180622036541440,2335665432,en,2022-01-28 21:47:45+00:00,"rt @racingxtinction: wildlife experts plan for future of nepal’s rhinos
the species was nearly extinct before poaching was curbed. now the…"
1,1,eskimoinafrica newzealands ancient megafauna limited bird elephant hippo giant wombatsthe eah today,1487179812305350658,2698952972,en,2022-01-28 21:44:32+00:00,"rt @eskimoinafrica: #newzealand's ancient megafauna was limited to birds. no elephants, rhinos, hippos, or giant wombats.

the #earth today…"
2,2,mind ill add smoking trend way people pound ear dangerous thats need happen obesity well thing kill american anything else,1487179331080273928,85397805,en,2022-01-28 21:42:37+00:00,@mind_rhino i'll add smoking is trending way down as we have had people pounding into our ears how dangerous it is. that's what needs to happen with obesity as well. those two things kill more americans than anything else.
3,3,eskimoinafrica large slow elephant great survival strategy past predatorsthen human show,1487179153468055555,19359780,en,2022-01-28 21:41:55+00:00,"rt @eskimoinafrica: being large and slow, (#elephant or #rhino) was a great survival strategy in the past: no predators!

then #humans show…"
4,4,mind agree lose thing people position influence stress impoance living healthy lifestyle almost dont want offend overweight people guess offend well kill health care system,1487178863625089030,85397805,en,2022-01-28 21:40:46+00:00,"@mind_rhino i agree lost in this thing are people in a position of influence not stressing the importance of living a healthy lifestyle. its almost like they don't want to offend overweight people . but guess what, being offended is better than killing yourself and our health care system"
5,5,tonicamillex wild aggressive due poor eyesight defend constantly raise captivity basically big dog horn even get zoomies yes love belly rub,1487178099359899648,903427527263342593,en,2022-01-28 21:37:43+00:00,"@tonicamillex while rhinos in the wild are aggressive due to having poor eyesight and having to defend themselves constantly, rhinos raise in captivity are basically just big dogs with horns and even get the zoomies. and yes they love belly rubs."
6,6,veigowarrior end erathe nohern white survive year saw ice age eahquakes meteor str,1487176664387756035,1223194592658378752,en,2022-01-28 21:32:01+00:00,"rt @vertigowarrior: the end of an era..

the northern white rhino which survived 55 million years and saw ice ages, earthquakes, meteor str…"
7,7,safarikznmark december post pic last see wild year ago last month travel,1487174813059883012,1467231186359668737,en,2022-01-28 21:24:40+00:00,rt @safarikznmark: in december i posted pics of the last #rhinos i had seen in the wild from 2 years ago. over the last month on my travels…
8,8, lose horn attack back south african wild operation,1487173953248546816,2687328422,en,2022-01-28 21:21:15+00:00,rhino that lost horns in attack back in south african wild after 30 operations https://t.co/tummzap4fz
9,9,drwillfowlds care wild sanctuary cfw receive word kruger national park january recover anot,1487173586624331779,59996845,en,2022-01-28 21:19:48+00:00,rt @drwillfowlds: 'care for wild rhino sanctuary (cfw) received word from the kruger national park on january 20 that it had recovered anot…
10,10,austinwilde always say get eat breed itand share hole care xxx oneqtpie new vid,1487172125244854274,1147747553389268992,en,2022-01-28 21:13:59+00:00,"rt @austinwilde: like i always say, you gotta eat it before you breed it.
and sharing (a hole) is caring🤤 
@rhino_xxx @oneqtpie 

new vid:…"
