,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0, south africa drone use battle poach south african conservationist ,702188695688974336,4715517460,en,2016-02-23 17:50:05+00:00
1,1, south africa drone use battle poach,702188691058466816,4715517460,en,2016-02-23 17:50:04+00:00
2,3,protectwldlife thought day rickygervais horn cure nothing kill leaf orphan htt,702188514725773313,4020544457,en,2016-02-23 17:49:22+00:00
3,4, want dig mine endanger home sign petition stop ,702188003456786432,607844397,en,2016-02-23 17:47:20+00:00
4,5, lion vinpearl permit animal fly south africa km know,702187963770392576,954614928,en,2016-02-23 17:47:11+00:00
5,7,africannewsbot south africa drone use battle poach abc news south africa drone ,702187739337334784,1924454515,en,2016-02-23 17:46:17+00:00
6,9, south africa drone use battle poach abc news,702187207252021248,154435006,en,2016-02-23 17:44:10+00:00
7,10,rickygervais protectwldlife thought day rickygervais horn cure nothing ,702187017128558592,4532374948,en,2016-02-23 17:43:25+00:00
8,11, abc news south africa drone use battle poach,702186870906552320,27299098,en,2016-02-23 17:42:50+00:00
9,12, south africa drone use battle poach technology,702186807702790144,764552694,en,2016-02-23 17:42:35+00:00
10,13, south africa drone use battle poach associate press nyt,702186619873394688,26977067,en,2016-02-23 17:41:50+00:00
11,14,first black etosha national park namibia,702186529121239040,24251404,en,2016-02-23 17:41:29+00:00
12,15,zbleumoon wildlife animal save poacher pls sign,702186426671169536,593896735,en,2016-02-23 17:41:04+00:00
13,16, south africa drone use battle poach abc news south africa drone africa tanzania,702186291765448706,155325791,en,2016-02-23 17:40:32+00:00
14,17,hluhluweimfolozi game reserve south africa hill zulu royalty hunt wildlife south,702186213654994944,3987378793,en,2016-02-23 17:40:13+00:00
15,18,business retail south africa drone use battle poach,702186198777860096,3815995399,en,2016-02-23 17:40:10+00:00
16,19,apbusiness south african conservationist use drone battle poach,702186125251600384,3231944077,en,2016-02-23 17:39:52+00:00
17,20,wildlifecontrolnews south africa drone use battle poach abc news,702185687655673857,2673971132,en,2016-02-23 17:38:08+00:00
18,21, south africa drone use battle poach abc news drone drone,702185518247895041,3236366706,en,2016-02-23 17:37:28+00:00
19,23, south africa drone use battle poach oklahoma news,702184954365501442,2223967759,en,2016-02-23 17:35:13+00:00
20,25, south africa drone use battle poach hluhluweimfolozi game reserve ,702184879589609472,4715517460,en,2016-02-23 17:34:55+00:00
21,26, south africa drone use battle poach hill zulu royalty onc,702184877651849218,4715517460,en,2016-02-23 17:34:55+00:00
22,28,south african conservationist use drone battle poach ,702184852834099202,4715517460,en,2016-02-23 17:34:49+00:00
23,29, south africa drone use battle poach hluhluweimfolozi game reserve south africa ,702184723758477312,89829260,en,2016-02-23 17:34:18+00:00
24,31, kill youre wasteman,702184581621899264,171002655,en,2016-02-23 17:33:44+00:00
25,32,dont kill kill kufars,702184438705164289,4869775877,en,2016-02-23 17:33:10+00:00
26,33,south african conservationist use drone battle poach,702184264499118084,3066084185,en,2016-02-23 17:32:29+00:00
27,35,south african conservationist operating antipoaching drone wildlife park africa wildlife,702183942770683904,2476547028,en,2016-02-23 17:31:12+00:00
28,36,olpejeta black last night kill olpejeta pregnant horn hack suspect apprehend true,702183851301466113,48238456,en,2016-02-23 17:30:50+00:00
