,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,bigbusiness sandman electro vulture scorpion bout get wild lol,1429992932656963588,160626439,en,2021-08-24 02:24:17+00:00
1,1,columbuszoo great news great onehorned born wild aug sanya experienced mom provide great car,1429992106253295623,1289745776705523712,en,2021-08-24 02:21:00+00:00
2,2,thetorontozoo join climate action learn leadership call program intern kenya farhan tomorrow livestream presen,1429991283012120583,61822213,en,2021-08-24 02:17:44+00:00
3,3,sirf month worldday join international foundation lover world raisi,1429991033866133511,1396512361117196294,en,2021-08-24 02:16:45+00:00
4,4,protectwldlife awful night poacher broke african wildlife orphanage pumped bullet baby hack ,1429989417285033987,944642799462420481,en,2021-08-24 02:10:19+00:00
5,5,goodthingsguy baby white spot protect national park,1429989317666131971,973866358705475584,en,2021-08-24 02:09:55+00:00
6,6,gc year hiatus allow introduce studentathletes style feahehorn go,1429989058785202176,158048460,en,2021-08-24 02:08:54+00:00
7,7,kabukibee yeah tasm much go especially marketing go hard ignore doesnt properly appear till end film,1429988722179813385,774330037004894209,en,2021-08-24 02:07:33+00:00
8,8,cecilerancou head oops wrong end great day twitter friend cerusa zooanimalkids,1429988349083754504,97777729,en,2021-08-24 02:06:04+00:00
9,9,citysfelephants kenya hold big ever animal censuskenya east africa home vulnerable endanger specie inclu,1429986398208106512,591736735,en,2021-08-24 01:58:19+00:00
10,10,cincinnati zoo baby ajani joe celebrates bihday,1429985903519309850,84919514,en,2021-08-24 01:56:21+00:00
11,11,fascinate russia atomic agency rosatom protect african poach make horn radioactive,1429985252806729735,1168443026965979136,en,2021-08-24 01:53:46+00:00
12,12,helping poach fight poach go far reserve africa effective law enforcement ,1429984284736036866,1166381062248783874,en,2021-08-24 01:49:55+00:00
13,13,rhisotope south africa stand chance cous corrupt let poacher get bail poach poacher dont take cous seriously,1429983866295574528,973866358705475584,en,2021-08-24 01:48:16+00:00
14,14,guysnsweatpants case miss weekend boy make debut yall want breeding video provid,1429979362254852097,1261303474035326976,en,2021-08-24 01:30:22+00:00
15,15, late rare studio wildlife news thanks sylvaners wildlife conservation,1429977242126401538,973866358705475584,en,2021-08-24 01:21:56+00:00
16,16,newselephant reveal real protocol knp implement regard wildlife elephant longer save south africa,1429974958101483528,973866358705475584,en,2021-08-24 01:12:52+00:00
17,17,dazecam horrible stop illegal horn trading savethe antipoaching ,1429972919359320064,816288721909714944,en,2021-08-24 01:04:46+00:00
18,18, horrible stop illegal horn trading savethe antipoaching ,1429972813947969538,1384326493816320001,en,2021-08-24 01:04:21+00:00
19,19, population decrease due poach illegal horn trading photo credit ash sitoula savethe antipoaching,1429971829146505216,1416832556985692169,en,2021-08-24 01:00:26+00:00
20,20,coms account withheld pougal finland sweden ireland slovenia czech republic poland slovakia hungary italy malta germany greece romania netherlands bulgaria austria luxembourg latvia united kingdom denmark lithuania croatia estonia cyprus france spain belgium response legal demand learn ,1429971816924205058,1403924764394147840,en,2021-08-24 01:00:23+00:00
21,21,illskillztweets danscavino ooooooo right bho hrc many democrat word wouldnt count chicken hatch get drift,1429967462997626880,837475440931397632,en,2021-08-24 00:43:05+00:00
22,22,redshoe thetaslayer aseitzwald nacmtrader shot head ,1429963152985362436,781505036,en,2021-08-24 00:25:57+00:00
23,23,russia atomic agency rosatom protect african poach make horn radioactive get breakingnews,1429960719622103044,1205204480792420354,en,2021-08-24 00:16:17+00:00
24,24,thewilds great news great onehorned born wild aug sanya experienced mom provide great care ,1429959227435589633,2223710538,en,2021-08-24 00:10:21+00:00
25,25,russia atomic agency rosatom protect african poach make horn radioactive,1429958917547716628,1715434532,en,2021-08-24 00:09:07+00:00
26,27, wild home newborn great onehorned cero calf born early morning hour august wild home great onehorned southern white ,1429958032310611969,287736538,en,2021-08-24 00:05:36+00:00
27,29, tent nashvillezoo call kinghenry speaker titan titanup titan,1429949661884862467,740548019334963201,en,2021-08-23 23:32:21+00:00
28,31,xxx trevor belmont dracula try kill everyone wallachia,1429945346466226183,3227540022,en,2021-08-23 23:15:12+00:00
29,34,horni settle yummy sunday brunch accompany great coffee ethicalcoffee sundaybru,1429938689765949442,1059502628,en,2021-08-23 22:48:45+00:00
30,35,horni baking weekend put coffee twist coffeerecipes baking,1429938245526335491,1059502628,en,2021-08-23 22:46:59+00:00
31,36,horni researcher identify number area red squirrel survive eventuality grey squirrel,1429938221677436928,1059502628,en,2021-08-23 22:46:53+00:00
32,37,fohnsdorfer awful night poacher broke african wildlife orphanage pumped bullet baby hack thei,1429938136491102210,270859236,en,2021-08-23 22:46:33+00:00
33,38,trustwildlife tender moment cheetahcentre love saveours,1429937119863185415,748726252895342592,en,2021-08-23 22:42:30+00:00
34,39,trustwildlife neverending battle read late blog horn trade effect covid poach recent,1429937105099177985,748726252895342592,en,2021-08-23 22:42:27+00:00
35,40,trustwildlife day work sable antelope pedi sheep call mielie dog call david course esme rhin,1429936925083906050,748726252895342592,en,2021-08-23 22:41:44+00:00
36,41,trustwildlife couple hour left july bonus day help beautiful hoedspruit endanger ,1429936551639801856,748726252895342592,en,2021-08-23 22:40:15+00:00
37,42,trustwildlife cheetahcentre successfully treat rehabilitate rele,1429936432462839810,748726252895342592,en,2021-08-23 22:39:47+00:00
38,43,trustwildlife help cheetahcentre crowdfunding platform globalgiving able donate towar,1429936282218680320,748726252895342592,en,2021-08-23 22:39:11+00:00
39,44,helping poach stats south african environment depament release update poach stats full,1429936262086119424,748726252895342592,en,2021-08-23 22:39:06+00:00
40,45,trustwildlife notably increase limpopo mpumalanga freestate province government work closely ,1429936184646582274,748726252895342592,en,2021-08-23 22:38:48+00:00
41,46,trustwildlife awful statistic repo poach south africa last month significant incr,1429936053352341509,748726252895342592,en,2021-08-23 22:38:16+00:00
42,47,hey bitclout community monochromemonday enjoy beautiful shot southern white take brooding cloud plain laikipia wildographer robindmoorethe way shoot majestic animal camera,1429935268056862723,256032882,en,2021-08-23 22:35:09+00:00
43,48,darrownet scottadamssays kill enough black remain black find way,1429933025824067584,1060907314566311937,en,2021-08-23 22:26:14+00:00
