,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,worldwildlife wwf commends south africa strong conviction horn smugglershttpbitlynirxm,101916371360817153,74112925,en,2011-08-12 07:22:11+00:00
1,1,sabreakingnews poacher arrest httpbitlyqau,101916126031777792,46118593,en,2011-08-12 07:21:12+00:00
2,2, poacher arrest httpbitlyrdqocy,101915503542550529,187546060,en,2011-08-12 07:18:44+00:00
3,3,sabreakingnews poacher arrest httpbitlyqau good news sta wkend wit,101912497136730113,41788504,en,2011-08-12 07:06:47+00:00
4,4,ewnupdates poacher arrest httpbitlyozvybt,101910583271628800,202767138,en,2011-08-12 06:59:11+00:00
5,5,let execute saddam style sabreakingnews poacher arrest httpbitlyqau,101909285818220544,29712923,en,2011-08-12 06:54:01+00:00
6,6,siyabonaafrica men arrest poach poach httptcocgussc,101907800610975744,182085180,en,2011-08-12 06:48:07+00:00
7,7,chipskylark lmao play zoo take picture family ,101906870398222337,242167682,en,2011-08-12 06:44:25+00:00
8,8,gerryvanderwalt need siyabonaafrica men arrest poach poach httptcocgussc,101906127377281024,82355109,en,2011-08-12 06:41:28+00:00
9,9, poacher arrest httpbitlyozvybt,101905578670047232,20433284,en,2011-08-12 06:39:17+00:00
10,10,gmlive horn gang strike belgium visitor see look stuffed cero brussels httpbitlyrcxkbb,101904721081675776,14195044,en,2011-08-12 06:35:53+00:00
11,11,need siyabonaafrica men arrest poach poach httptcocgussc,101901531305082880,38138454,en,2011-08-12 06:23:12+00:00
12,12, men arrest poach poach httptcocgussc,101900966185541632,16310355,en,2011-08-12 06:20:58+00:00
13,13,vintage wedgwood comemmorative httptcoizxzr wildlife platethis wedgwood httptcoyjgby wedgwood,101898639730933760,23220731,en,2011-08-12 06:11:43+00:00
14,14,good news sta friday men arrest connection illegal poach yesterday httpowllinjj savethe,101898215883948032,263048439,en,2011-08-12 06:10:02+00:00
15,15, photo lay together zoo httpbitlyifufe,101897738765078529,349902924,en,2011-08-12 06:08:08+00:00
16,16, arrest poach time live httptcoumbobg timeslive,101897089449066496,67721757,en,2011-08-12 06:05:33+00:00
17,17,minister mum hornhttptcoygve,101891848074821635,221483245,en,2011-08-12 05:44:44+00:00
18,18,stop kill african elephant illegal ivory trade chad httptcokcpjug,101889349540511744,27281240,en,2011-08-12 05:34:48+00:00
19,19,minister mum horn stock httpncmngog smell rat,101888258119704579,20557373,en,2011-08-12 05:30:28+00:00
20,20,nikelawildlife isfrusuppo stop kill african elephant illegal ivory trade httptcoleqcpf,101887229802184704,27281240,en,2011-08-12 05:26:23+00:00
21,21,uweskrzypczak strong sentence horn smuggler httpisgdiduv poacher,101887104904216577,24513551,en,2011-08-12 05:25:53+00:00
22,22,guard valuable horn httpbitlyonbpk,101883733812060161,16725174,en,2011-08-12 05:12:29+00:00
23,23,crisis round death toll hit horn smuggler enjoy drunken orgy south africa httptcowfimbd,101883348158394368,321799158,en,2011-08-12 05:10:57+00:00
24,24,minister mum horn stock httpncmnvajhp,101883287668129792,222048325,en,2011-08-12 05:10:43+00:00
25,25,timeslivenews arrest poach httptinyurlcomffpgx,101881587150495744,46044885,en,2011-08-12 05:03:57+00:00
26,26, arrest poach httptinyurlcomffpgx,101881184002392065,18048493,en,2011-08-12 05:02:21+00:00
27,27,yeay poacher caught damage,101878323264761856,46044885,en,2011-08-12 04:50:59+00:00
28,28, arrest poach httptinyurlcomg africa news,101877214110420992,203672336,en,2011-08-12 04:46:35+00:00
29,29,welcome pet zoo please extinguish personal flame,101874145385656320,315989562,en,2011-08-12 04:34:23+00:00
30,30,horn gang strike belgium belgian news expatica httptcokuay,101870221261942784,310150474,en,2011-08-12 04:18:48+00:00
31,31,minister mum horn stock httptftorj,101869854327443456,217042475,en,2011-08-12 04:17:20+00:00
32,32, nickis caer imahave bring zoo young money hoequaers,101868014017851392,158911834,en,2011-08-12 04:10:01+00:00
33,33,minister mum horn stock httptftob,101865285849579521,219226054,en,2011-08-12 03:59:11+00:00
34,34, marketing inc chief httpsqcomroylpb,101864598168281089,15697363,en,2011-08-12 03:56:27+00:00
35,35, marketing inc broadway broadway mary hill bypass coquitlam httpsqcommxuqw,101864415871238144,15697143,en,2011-08-12 03:55:43+00:00
36,36,horn gang strike belgium belgian news expatica httptcozbesh,101854555507130368,318747129,en,2011-08-12 03:16:33+00:00
37,37,early morning go trail walk hopefully find white go specifically track httpmylocmemijhp,101854135900581889,137252383,en,2011-08-12 03:14:53+00:00
38,38,blue band twister play free conce park sunday internet marketing moody httptcopuoa marketing,101853192249278464,15697143,en,2011-08-12 03:11:08+00:00
39,39,fast park improves customer convenience mobile site internet marketing blog vancouver httptcodfjrjdc marketing,101852985453330432,15697143,en,2011-08-12 03:10:18+00:00
40,40, first fuck chinese checker second cut horn dont try ,101849790341578752,347356516,en,2011-08-12 02:57:36+00:00
41,41,lining lining corporation launch new global vehicle protection website digitaljournal httpuxpin,101845621694144513,198024332,en,2011-08-12 02:41:03+00:00
42,42,post wwf worldwildlife wwf commends south africa strong conviction horn smuggler httpbi httpowlyecpfh,101841314198466562,98748217,en,2011-08-12 02:23:56+00:00
43,43,kohneyskorner kidnap nite fascinate couple alaska crazy experience help raise lion africa,101840418592923649,130883556,en,2011-08-12 02:20:22+00:00
44,44,tabbyjbpl poach dwessa game reserve disgust government greenpeace ,101838865077248000,142844044,en,2011-08-12 02:14:12+00:00
45,45,worldwildlife wwf commends south africa strong conviction horn smuggler httpbitlynirxm,101830964069675008,153878400,en,2011-08-12 01:42:48+00:00
46,46,horn steal museum sell black market care cause httptcoyktpa,101826996765597696,200945019,en,2011-08-12 01:27:02+00:00
47,47,crisis round death toll hit horn smuggler enjoy drunken orgy south africa httpbitlypvazm,101826313429581828,220384753,en,2011-08-12 01:24:19+00:00
48,48,africa face bad httptcoapxetx please help stop madness false belief horn aphrodisiac,101825475592204289,294232758,en,2011-08-12 01:20:59+00:00
49,49,minister mum horn stock httppostimpedkysp,101821922437894145,194359126,en,2011-08-12 01:06:52+00:00
50,50,psave crisis round death toll hit horn smuggler enjoy drunken orgy south africa httpdlvr,101819383147536384,27537378,en,2011-08-12 00:56:47+00:00
51,51,lovethis worldwildlife wwf commends south africa strong conviction horn smuggler httpbitlynirxm,101806112034144256,20402507,en,2011-08-12 00:04:03+00:00
