,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at
0,0,jokerfan watch people cant see well new horn obscure vision get bit staleddogtff,1410273505787142153,1171111896541515777,en,2021-06-30 16:26:20+00:00
1,1,awfofficial majority black population concentrate country south africa namibia zimbabwe ken,1410273176291000320,55639191,en,2021-06-30 16:25:01+00:00
2,2,face economy thats healthy theory population thats dangerously sick practice there doubt leader stay asleep wheel grey hit writes alexpstory,1410271913021161476,621385365,en,2021-06-30 16:20:00+00:00
3,3,wild wednesdayif wild animal bewildlife animal cheetah lion tiger hippo rajc,1410270724321943553,143555738,en,2021-06-30 16:15:16+00:00
4,4,ahuebschle listen series poach sanparksknp launch july major podcast platform georginasavage,1410269696721666053,3290364335,en,2021-06-30 16:11:11+00:00
5,5,horni repos poach botswana continued rise number lack transparency government ,1410269196190113796,489637090,en,2021-06-30 16:09:12+00:00
6,6,orangutanallnce sumatran tiger sumatran elephant sumatran sun bear wonderful specie risk due ,1410268791855108097,1356588202493149184,en,2021-06-30 16:07:36+00:00
7,7,suespurgin southafrica joint police ops conduct limpopo waterberg lead arrest poach suspect ,1410268698192064519,1293510025680478208,en,2021-06-30 16:07:13+00:00
8,8,polyswinger call horn sledgehammer call thepolyswinger bigdick thickdick bull hotwif,1410266414699663361,1382711977416536066,en,2021-06-30 15:58:09+00:00
9,9,threadreaderapp askgregory saluti please find unroll end era nohern white survive ,1410266004429717518,1280778421845594117,en,2021-06-30 15:56:31+00:00
10,10,repos poach botswana continued rise number lack transparency government many concerned future wildlife stronghold poach botswana,1410265872954904584,1089108642832547842,en,2021-06-30 15:56:00+00:00
11,11,whats problem zoo youtube zoo zoo disgust show tell everyone know animal lion tiger elephant bear ape gorilla monkey giraffe hippo,1410264306491473931,326435115,en,2021-06-30 15:49:46+00:00
12,12,villesinkkonen well late reply hope youll see thisprobably combination size square lip structure white fur sumatra difference horn shape curve blade round,1410263425897308161,1114110550688944128,en,2021-06-30 15:46:16+00:00
13,13, last male nohern white go nytvideo,1410263295924318209,1278393539404038144,en,2021-06-30 15:45:45+00:00
14,14,bmi check next talk mon july conservation birmingham native anna mussi join kruge,1410263069574504453,1509465397,en,2021-06-30 15:44:51+00:00
15,15,debadmj indian adult avail feed cool hot humid weather pobitorawildlifesanctuary hodilu save,1410263056656044040,1509465397,en,2021-06-30 15:44:48+00:00
16,16,cometdelta kaijune day crownedstarhorn armapelta solicornis kaiju crown horn heavily armour,1410262883905200129,940620214651228160,en,2021-06-30 15:44:07+00:00
17,17,lil joanne tomjchicago keep look free money man dont know anything job time service know think left instill anger division ive never heard anyone left try kill vote ,1410261663320887300,1046960683093504000,en,2021-06-30 15:39:16+00:00
18,18,veigowarrior end erathe nohern white survive year saw ice age eahquakes meteor str,1410260429209751552,1011964453456437248,en,2021-06-30 15:34:22+00:00
19,19,helping poach police south africa arrest men possession horn wildlifecrime poach,1410260121998049285,705668827,en,2021-06-30 15:33:09+00:00
20,20,savethe white utah hoglezoo america gift fly mask equine manufacturer horseware help combat ,1410256865213157379,22281851,en,2021-06-30 15:20:12+00:00
21,21,crunchy uncle joe effos wildfire wildlife protection ukeuoz cooperation regular fire wildlife smugglingextinction zone army lead africa elephant proven small division dese rat roster time change ukmiladun,1410256420948398086,490636475,en,2021-06-30 15:18:26+00:00
22,22,sedgwickcozoo grow fast ,1410254831693045763,2758505010,en,2021-06-30 15:12:07+00:00
23,23,benitez go chelsea say say men get skin itll weird watch manage lot also know kill circus go ,1410252775804616710,1639492050,en,2021-06-30 15:03:57+00:00
24,24,linw aniketanikett specie end ceain men associate horn virility unbelievable,1410252657651027974,856125326,en,2021-06-30 15:03:29+00:00
25,25,hodilu british ironwork centre oswestry home extinction trail large open area contains wide range ,1410252385751121922,2396489030,en,2021-06-30 15:02:24+00:00
26,26,kathryn kev micwazoo ryangrim always firstnamebunchanumbers,1410251586920718336,1301255906328535040,en,2021-06-30 14:59:14+00:00
27,27, body youre exhaust drain take enough caffeine kill ,1410250784550313989,942940764710957062,en,2021-06-30 14:56:02+00:00
28,28,kev micwazoo ryangrim dont understand stalin corporation want closer hea,1410248776363749380,1277042664769290240,en,2021-06-30 14:48:04+00:00
29,29,kathryn kev micwazoo ryangrim capitalism lead directly vietnam iraq afghanistan central america ratlined south america great imperialistic system ,1410247424271126543,403116845,en,2021-06-30 14:42:41+00:00
30,30,kathryn kev micwazoo ryangrim didnt double know dont know ,1410246964306923520,1328927977279787011,en,2021-06-30 14:40:52+00:00
