,Unnamed: 0,tweet,tweet_id,author_id,lang,created_at,orig_tweet
0,0,rainmaker use detailed fossil comparison technique scientist able identify giant new sabertoothed cat specie,1391415080080875524,838081120101150721,en,2021-05-09 15:29:40+00:00,"rt @rainmaker1973: using detailed fossil comparison techniques, scientists have been able to identify a giant new saber-toothed cat species…"
1,1,happy mother day mechanical inc runwith mechanicalinc servingwestgeorgia residentialhvac commericalhvac industrialhvac hourservice,1391414442953478144,1352621981917720578,en,2021-05-09 15:27:09+00:00,"happy mother’s day from rhino mechanical inc.💕

 #runwithrhino #rhinomechanicalinc #servingwestgeorgia 
#residentialhvac #commericalhvac #industrialhvac #24hourservice https://t.co/rzbe0jyqae"
2,2,drwillfowlds hope mothersday relaxed super mom thandi first calf thembi poachingsurvivor ,1391413833533693953,22230837,en,2021-05-09 15:24:43+00:00,rt @drwillfowlds: hope your #mothersday is as relaxed as this! rhino super mom thandi with her first calf thembi #poachingsurvivor #rhinos…
3,3,wish mom amaze motherday friend shelter ,1391412264842973193,1130883849586716672,en,2021-05-09 15:18:29+00:00,wishing all the moms an #amazing #motherday2021 from your friends at rhino shelters! ❤ https://t.co/ut9yhztr8j
4,4,hope mothersday relaxed super mom thandi first calf thembi poachingsurvivor ,1391411637681377283,869959916,en,2021-05-09 15:16:00+00:00,hope your #mothersday is as relaxed as this! rhino super mom thandi with her first calf thembi #poachingsurvivor #rhinos https://t.co/jin41kggiw
5,5,cbthunting government say want ban hunt trophy still let rich brit shoot critically endanger ,1391411421867646977,759955208306888704,en,2021-05-09 15:15:08+00:00,"rt @cbthunting: so the government says it wants to ban hunting trophies... but may still let rich brits shoot critically endangered rhinos,…"
6,6,assam police arrest suspect poacher karbi anglong recover rifle magazine round live ammunition number torch bag itemspoachers hunt,1391410936863363077,1113747196099399680,en,2021-05-09 15:13:13+00:00,"#assam | police arrested 3 suspected #rhino poachers in karbi anglong and recovered two ak 47 rifles, two magazines, 30 rounds of live ak ammunition, two numbers torch, bags, and other items.

#poachers #hunting https://t.co/kokotjqif6"
7,7,happy mother day remember mom shoot free day chiappafirearms shoot center cape coral,1391409091059359749,1339260938424344577,en,2021-05-09 15:05:53+00:00,happy mother’s day!!! remember moms shoot free all day! @chiappafirearms rhino! @ shoot center cape coral https://t.co/fnv9ce9izx
8,8, suppoing work community scout ranger training provision equipment awf empowers community living protect area fight illegal wildlife kill traffic awfcommunities,1391407781375356931,87278028,en,2021-05-09 15:00:40+00:00,"by supporting the work of community scouts and rangers through training and provision of equipment, awf empowers communities living near protected areas to fight the illegal wildlife killing and trafficking. #awfcommunities https://t.co/vscjslayrb https://t.co/3czg25bnfq"
9,9,nczoo young big still keep mom toe happy mother day noh carolina zoo,1391407430525980674,2815688831,en,2021-05-09 14:59:17+00:00,rt @nczoo: our youngest rhinos may be bigger but they still keep their moms on their toes. happy mother's day from the north carolina zoo!…
10,10,record fully endorse treatyourself challenge mothersday well do jennifer duranduran,1391406829318463495,61661919,en,2021-05-09 14:56:53+00:00,"rt @rhino_records: we fully endorse the #treatyourself challenge for #mothersday ! well done, jennifer! @duranduran https://t.co/n3zc30eoze"
11,11,gpsinghassam karbianglongpol recovers series rifle arrest poacher way kaziranga national park ,1391406546576281603,919142022350495744,en,2021-05-09 14:55:46+00:00,rt @gpsinghassam: @karbianglongpol recovers two ak series rifles and arrests three poachers while on way to kaziranga national park with ul…
12,12,mother child mother day chubbyunicorn kindi,1391405011956113415,338672288,en,2021-05-09 14:49:40+00:00,rhino mother and child for mother's day!!! #chubbyunicorn #kindi #rhino https://t.co/2miqcrrjtw
13,13,ani assam police arrest suspect poacher karbi anglong recover arm ammunition possessionthe,1391404189935280134,2479003610,en,2021-05-09 14:46:24+00:00,"rt @ani: assam | police arrested 3 suspected rhino poachers in karbi anglong and recovered arms and ammunition from their possession.

the…"
14,14,happy mother day mom everywhere special thanks everyone work hard end poach protect family happymothersday ,1391404149011517445,1253114140178219010,en,2021-05-09 14:46:14+00:00,happy mother's day to all the mom's everywhere. and special thanks to everyone who is working so hard to end rhino poaching and protect these rhino families. #happymothersday #rhinos https://t.co/hai6crfvw2
15,15,horni join friend olpejeta wish inspirational sirdavidattenborough happy bihday,1391403109046525953,613462039,en,2021-05-09 14:42:06+00:00,rt @horni_rhino: we’re joining our friends at @olpejeta in wishing the inspirational #sirdavidattenborough a very happy birthday 🎉 https://…
16,16,today karbianglongpol apprehend poacher cache arm ammunition include aksgood job guysevery gun recover poacher arrest help go extinctkarbianglong saving cero onehorned assamnews,1391402007194333197,1218596352965263360,en,2021-05-09 14:37:44+00:00,"today @karbianglongpol apprehended 3 rhino poachers with a cache of arms and ammunitions including ak47s.

good job guys!
every gun recovered or every poachers arrested, helps the rhinos from going extinct.

#karbianglong #savingrhinos #rhinoceros #onehornedrhino #assamnews https://t.co/d3lt10bd1d"
17,17,stekenya applaud south africa government decision prioritise wildlife commercial exploitation agree shift,1391401846963638275,1073096424903069696,en,2021-05-09 14:37:05+00:00,rt @ste_kenya: we applaud the south africa government’s decision to prioritise wildlife over commercial ‘exploitation’ by agreeing to shift…
18,18,newly identify specie sabertoothed cat big hunt america,1391400389954703365,336221131,en,2021-05-09 14:31:18+00:00,newly identified species of saber-toothed cat was so big it hunted rhinos in america  https://t.co/3apyidv74p
19,19,bafjustthefacts joint comped actual favs pantry downtown slum norm vega omelet house cafe monde nola chicory beignet enough sugar kill lol,1391400064531111936,1184494271992197126,en,2021-05-09 14:30:01+00:00,@bafjustthefacts any joint i'm being comped (like now) ;-p actual favs are the pantry in downtown la and for slumming norm's. here in vegas the omelet house; and cafe du monde in nola for chicory n beignets - enough sugar to kill a rhino lol
20,20,cbssunday ajani joe black calf enjoy share mud puddle mother seyja cincinnati zoo,1391398875181862917,2930152812,en,2021-05-09 14:25:17+00:00,"rt @cbssunday: ajani joe, a black rhino calf, enjoyed sharing a mud puddle with his mother, seyja, at the cincinnati zoo. https://t.co/vqfo…"
21,21,today founate enough see dehorn reso hack innocent animal horn save life world full many bad people use abuse animal see fit theirlivesmatter alllivesmatter,1391398733095571456,730822614,en,2021-05-09 14:24:43+00:00,today i was fortunate enough to see two rhinos dehorned. that we have to resort to hacking off innocent animals horn’s to save their lives. this world is full of so many bad people using and abusing animals as they see fit. #theirlivesmatter #alllivesmatter https://t.co/qced1wxsxh
22,22,stevestuwill newly identify specie sabertoothed cat big hunt ,1391398385433944064,55369958,en,2021-05-09 14:23:20+00:00,rt @stevestuwill: newly identified species of saber-toothed cat was so big it hunted rhinos 😲 https://t.co/doknz7nwlx
